p,n,poly,factorization
4703,2,x^2 + x + 5,2^6 * 3 * 7^2 * 2351
4703,3,x^3 + x^2 + 7,2 * 457 * 2351 * 48409
4703,4,x^4 + x^3 + 20,2^7 * 3 * 5 * 7^2 * 2351 * 2211821
4703,5,x^5 + x^4 + 3,2 * 2351 * 489319213427521
4703,6,x^6 + x^5 + 106,2^6 * 3^2 * 7^2 * 13 * 457 * 2351 * 48409 * 567013
4703,7,x^7 + x^6 + 2,2 * 43 * 127 * 2351 * 1981846663670667613
4703,8,x^8 + x^7 + 10,2^8 * 3 * 5 * 7^2 * 97 * 2351 * 82217 * 2211821 * 30671609
4703,9,x^9 + x^8 + 25,2 * 109 * 457 * 2351 * 48409 * 569161 * 174416770484893
4703,10,x^10 + x^9 + 45,2^6 * 3 * 7^2 * 11 * 71 * 461 * 2351 * 6551 * 207371 * 489319213427521
4703,11,x^11 + x^10 + 21,2 * 2351 * 41911 * 22021319 * 5736814273223510471094497
4703,12,x^12 + x^11 + 86,2^7 * 3^2 * 5 * 7^2 * 13 * 457 * 2351 * 48409 * 265873 * 567013 * 2211821 * 1840033201
4703,13,x^13 + x^12 + 3,2 * 2351 * 2149421 * 3529545553 * 33308065597 * 463449490039003001
4703,14,x^14 + x^13 + 60,2^6 * 3 * 7^3 * 29 * 43 * 127 * 2351 * 1981846663670667613 * 53291936316327091349
4703,15,x^15 + x^14 + 7,2 * 457 * 2351 * 48409 * 489319213427521 * 239280592832257399536301829761
4703,16,x^16 + x^15 + 369,2^9 * 3 * 5 * 7^2 * 17 * 97 * 673 * 881 * 2351 * 82217 * 2211821 * 30671609 * 11872165450096726136161
4703,17,x^17 + x^16 + 4,2 * 2351 * 2956630753 * 67833586831 * 285660467246882974809088210698308940367
4703,18,x^18 + x^17 + 47,2^6 * 3^3 * 7^2 * 13 * 19 * 37 * 109 * 457 * 2287 * 2351 * 48409 * 285031 * 567013 * 569161 * 7870730311 * 174416770484893
4703,19,x^19 + x^18 + 8,2 * 2351 * 1267190683796355984400365867477862385963911716534992105963667472033
4703,20,x^20 + x^19 + 41,2^7 * 3 * 5^2 * 7^2 * 11 * 71 * 101 * 461 * 2351 * 6551 * 6841 * 207371 * 2211821 * 9407581 * 489319213427521 * 7363950753169861
4703,21,x^21 + x^20 + 67,2 * 43 * 127 * 457 * 2351 * 3529 * 48409 * 1181848081 * 32716937755699 * 857869900963420339 * 1981846663670667613
