p,n,poly,factorization
5059,2,x^2 + x + 10,2^3 * 3^2 * 5 * 11 * 23 * 281
5059,3,x^3 + x^2 + 29,2 * 3^3 * 109 * 281 * 78283
5059,4,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 11 * 23 * 281 * 709 * 18049
5059,5,x^5 + x^4 + 34,2 * 3^2 * 41 * 281 * 15979409090641
5059,6,x^6 + x^5 + 12,2^3 * 3^3 * 5 * 7 * 11 * 23 * 31 * 37 * 109 * 281 * 3187 * 78283
5059,7,x^7 + x^6 + 4,2 * 3^2 * 281 * 10687489 * 1568910791024389
5059,8,x^8 + x^7 + 78,2^5 * 3^2 * 5 * 11 * 23 * 73 * 137 * 281 * 709 * 18049 * 32748038681
5059,9,x^9 + x^8 + 31,2 * 3^4 * 19 * 109 * 281 * 433 * 1117 * 78283 * 608096006497873
5059,10,x^10 + x^9 + 90,2^3 * 3^2 * 5^2 * 11 * 23 * 41 * 281 * 15979409090641 * 130979363573081
5059,11,x^11 + x^10 + 6,2 * 3^2 * 281 * 213599 * 704507 * 72987438231357108887686457
5059,12,x^12 + x^11 + 292,2^4 * 3^3 * 5 * 7 * 11 * 13 * 23 * 31 * 37 * 109 * 281 * 709 * 3187 * 18049 * 78283 * 1998301 * 25214737
5059,13,x^13 + x^12 + 43,2 * 3^2 * 53 * 281 * 401879063 * 2509182469 * 1120930779671 * 4692234598481
5059,14,x^14 + x^13 + 33,2^3 * 3^2 * 5 * 11 * 23 * 29 * 281 * 463 * 10687489 * 188724061 * 6614484101 * 1568910791024389
5059,15,x^15 + x^14 + 20,2 * 3^3 * 41 * 61 * 109 * 151 * 281 * 78283 * 41245891 * 15979409090641 * 1129130422353689761
5059,16,x^16 + x^15 + 118,2^6 * 3^2 * 5 * 11 * 17 * 23 * 73 * 137 * 281 * 709 * 18049 * 32748038681 * 12619394529224703218780304833
5059,17,x^17 + x^16 + 34,2 * 3^2 * 239 * 281 * 25943 * 29696319584565646424740813114601654513917412281847273
5059,18,x^18 + x^17 + 114,2^3 * 3^4 * 5 * 7 * 11 * 19 * 23 * 31 * 37 * 109 * 281 * 433 * 1117 * 1549 * 3187 * 78283 * 278054137 * 38923088851 * 608096006497873
5059,19,x^19 + x^18 + 66,2 * 3^2 * 281 * 779814949 * 3895582883 * 1551265302112502566310317050742049539533091172483
5059,20,x^20 + x^19 + 70,2^4 * 3^2 * 5^2 * 11 * 23 * 41 * 281 * 709 * 18049 * 15979409090641 * 130979363573081 * 429059397229238176464489964561
5059,21,x^21 + x^20 + 83,2 * 3^3 * 109 * 281 * 337 * 7351 * 17389 * 18397 * 78283 * 907369 * 10687489 * 1568910791024389 * 390758488844403439506559
