p,n,poly,factorization
3407,2,x^2 + x + 15,2^5 * 3 * 13 * 71 * 131
3407,3,x^3 + x^2 + 6,2 * 13 * 131 * 11611057
3407,4,x^4 + x^3 + 19,2^6 * 3 * 5^2 * 13 * 71 * 131 * 232153
3407,5,x^5 + x^4 + 7,2 * 13 * 131 * 134777074178401
3407,6,x^6 + x^5 + 51,2^5 * 3^2 * 7 * 13 * 71 * 131 * 552583 * 11611057
3407,7,x^7 + x^6 + 3,2 * 13 * 131 * 23301328499 * 67139732843
3407,8,x^8 + x^7 + 60,2^7 * 3 * 5^2 * 13 * 71 * 131 * 232153 * 67368757653601
3407,9,x^9 + x^8 + 14,2 * 13 * 19 * 131 * 11611057 * 31973527 * 2574474855661
3407,10,x^10 + x^9 + 15,2^5 * 3 * 11 * 13 * 41 * 61 * 71 * 131 * 4861 * 1007231 * 134777074178401
3407,11,x^11 + x^10 + 6,2 * 13 * 23 * 131 * 683 * 488401 * 278795243 * 98545859609766911
3407,12,x^12 + x^11 + 124,2^6 * 3^2 * 5^2 * 7 * 13 * 71 * 73 * 131 * 673 * 3793 * 232153 * 552583 * 723049 * 11611057
3407,13,x^13 + x^12 + 49,2 * 13^2 * 53 * 79 * 131 * 313 * 3095226187 * 46399152809877051510447941
3407,14,x^14 + x^13 + 138,2^5 * 3 * 13 * 71 * 131 * 23301328499 * 67139732843 * 1563526868801444397943
3407,15,x^15 + x^14 + 25,2 * 13 * 31 * 131 * 151 * 601 * 11611057 * 4960451851 * 1300514584771 * 134777074178401
3407,16,x^16 + x^15 + 45,2^8 * 3 * 5^2 * 13 * 17 * 71 * 97 * 131 * 401 * 232153 * 627099953 * 21889975545233 * 67368757653601
3407,17,x^17 + x^16 + 18,2 * 13 * 103 * 131 * 137 * 7454467 * 39784897157 * 60723443727361 * 1297276663616209267249
3407,18,x^18 + x^17 + 35,2^5 * 3^3 * 7 * 13 * 19 * 37 * 71 * 127 * 131 * 199 * 552583 * 11611057 * 31973527 * 2574474855661 * 557510466704869
3407,19,x^19 + x^18 + 25,2 * 13 * 131 * 191 * 1559 * 523069944540901 * 40121317912148399219 * 612366543448255814662487
3407,20,x^20 + x^19 + 19,2^6 * 3 * 5^3 * 11 * 13 * 41 * 61 * 71 * 131 * 701 * 821 * 4861 * 191161 * 232153 * 1007231 * 134777074178401 * 33002478589131221
3407,21,x^21 + x^20 + 13,2 * 13 * 43 * 131 * 883 * 11611057 * 280432447 * 310524439 * 21421728763 * 23301328499 * 34524737899 * 67139732843
3407,22,x^22 + x^21 + 174,2^5 * 3 * 13 * 23 * 71 * 89 * 131 * 683 * 1123 * 23167 * 65407 * 488401 * 278795243 * 98545859609766911 * 1391009485827989874001
