p,n,poly,factorization
1619,2,x^2 + x + 7,2^3 * 3^4 * 5 * 809
1619,3,x^3 + x^2 + 14,2 * 7 * 809 * 374683
1619,4,x^4 + x^3 + 19,2^4 * 3^4 * 5 * 17 * 809 * 77093
1619,5,x^5 + x^4 + 9,2 * 71 * 251 * 809 * 385765741
1619,6,x^6 + x^5 + 22,2^3 * 3^5 * 5 * 7 * 661 * 809 * 1321 * 374683
1619,7,x^7 + x^6 + 5,2 * 29^2 * 463 * 809 * 46277771477827
1619,8,x^8 + x^7 + 10,2^5 * 3^4 * 5 * 17 * 233 * 809 * 3433 * 77093 * 4294649
1619,9,x^9 + x^8 + 43,2 * 7 * 19 * 809 * 3583 * 374683 * 264533503322233
1619,10,x^10 + x^9 + 58,2^3 * 3^4 * 5^2 * 11 * 71 * 251 * 809 * 1151 * 108462901 * 385765741
1619,11,x^11 + x^10 + 15,2 * 23 * 397 * 809 * 13558713255941495517178665671
1619,12,x^12 + x^11 + 155,2^4 * 3^5 * 5 * 7 * 13 * 17 * 313 * 661 * 769 * 809 * 1321 * 77093 * 374683 * 2195701
1619,13,x^13 + x^12 + 4,2 * 599 * 809 * 8859381077 * 14189958511 * 4309423599752077
1619,14,x^14 + x^13 + 10,2^3 * 3^4 * 5 * 29^2 * 127 * 463 * 809 * 46277771477827 * 141712841358051181
1619,15,x^15 + x^14 + 45,2 * 7 * 31 * 71 * 251 * 809 * 374683 * 6967981 * 143198071 * 385765741 * 1525108141
1619,16,x^16 + x^15 + 58,2^6 * 3^4 * 5 * 17 * 233 * 809 * 3433 * 77093 * 78593 * 4294649 * 300303869105695313297
1619,17,x^17 + x^16 + 17,2 * 809 * 22450652201 * 447468999925967 * 221935101539572774512461623
1619,18,x^18 + x^17 + 86,2^3 * 3^6 * 5 * 7 * 19 * 37 * 109 * 661 * 809 * 1321 * 3583 * 374683 * 264533503322233 * 1488440970095077
1619,19,x^19 + x^18 + 53,2 * 229 * 809 * 13827720827867 * 1845548759828485305624527207247490166621147
1619,20,x^20 + x^19 + 208,2^4 * 3^4 * 5^2 * 11 * 17 * 41 * 61 * 71 * 251 * 809 * 1151 * 77093 * 108462901 * 385765741 * 18873868836708273720221
1619,21,x^21 + x^20 + 186,2 * 7^2 * 29^2 * 463 * 809 * 175141 * 374683 * 46277771477827 * 264367454013202282878311744746963
1619,22,x^22 + x^21 + 124,2^3 * 3^4 * 5 * 23 * 397 * 809 * 881 * 13558713255941495517178665671 * 140353876891665549269198781631
1619,23,x^23 + x^22 + 81,2 * 47 * 809 * 3727 * 11731 * 800668422453823433 * 24403606743592403742914188745546179273405663
1619,24,x^24 + x^23 + 207,2^5 * 3^5 * 5 * 7 * 13 * 17 * 233 * 313 * 661 * 769 * 809 * 1321 * 3433 * 77093 * 374683 * 2195701 * 4294649 * 216392161 * 218138973940192561
