p,n,poly,factorization
5419,2,x^2 + x + 18,2^3 * 3^2 * 5 * 7 * 43 * 271
5419,3,x^3 + x^2 + 5,2 * 3^3 * 7 * 31 * 43 * 313 * 1009
5419,4,x^4 + x^3 + 10,2^4 * 3^2 * 5 * 7 * 17 * 43 * 271 * 863693
5419,5,x^5 + x^4 + 20,2 * 3^2 * 7 * 43 * 1031 * 836561914831
5419,6,x^6 + x^5 + 10,2^3 * 3^3 * 5 * 7 * 31 * 43 * 271 * 313 * 1009 * 5107 * 5749
5419,7,x^7 + x^6 + 11,2 * 3^2 * 7^2 * 29 * 43 * 211 * 1499 * 475483 * 829621381
5419,8,x^8 + x^7 + 51,2^5 * 3^2 * 5 * 7 * 17 * 43 * 271 * 863693 * 6634241 * 64991321
5419,9,x^9 + x^8 + 29,2 * 3^4 * 7 * 19 * 31 * 43 * 163 * 313 * 919 * 1009 * 7759 * 71569 * 5340799
5419,10,x^10 + x^9 + 50,2^3 * 3^2 * 5^2 * 7 * 11 * 43 * 271 * 1031 * 1997101 * 7849351 * 836561914831
5419,11,x^11 + x^10 + 70,2 * 3^2 * 7 * 43 * 67 * 33287 * 274121 * 43038337 * 830088529041623897
5419,12,x^12 + x^11 + 35,2^4 * 3^3 * 5 * 7 * 13 * 17 * 31 * 43 * 271 * 313 * 1009 * 5107 * 5749 * 863693 * 66333549498397
5419,13,x^13 + x^12 + 100,2 * 3^2 * 7 * 43 * 53 * 12136610669 * 997095307634462220855658215075433
5419,14,x^14 + x^13 + 60,2^3 * 3^2 * 5 * 7^2 * 29 * 43 * 71 * 211 * 271 * 1499 * 475483 * 829621381 * 356595962656825672397
5419,15,x^15 + x^14 + 23,2 * 3^3 * 7 * 31 * 43 * 313 * 1009 * 1031 * 836561914831 * 743486449742803069697930422321
5419,16,x^16 + x^15 + 232,2^6 * 3^2 * 5 * 7 * 17 * 43 * 271 * 593 * 863693 * 6634241 * 64991321 * 627001412307319166787164897
5419,17,x^17 + x^16 + 26,2 * 3^2 * 7 * 43 * 1327 * 141101 * 23665157 * 124817696072779678581316616209791886786018319
5419,18,x^18 + x^17 + 40,2^3 * 3^4 * 5 * 7 * 19 * 31 * 43 * 163 * 271 * 313 * 919 * 1009 * 5107 * 5749 * 7759 * 12007 * 71569 * 982603 * 5340799 * 2146358732563
5419,19,x^19 + x^18 + 26,2 * 3^2 * 7 * 43 * 4561 * 7487 * 475616555301816168614994177768361558520855212259287915469003
5419,20,x^20 + x^19 + 182,2^4 * 3^2 * 5^2 * 7 * 11 * 17 * 43 * 271 * 1031 * 863693 * 1075601 * 1997101 * 7849351 * 3803644501 * 836561914831 * 181761574531421
5419,21,x^21 + x^20 + 6,2 * 3^3 * 7^2 * 29 * 31 * 43 * 211 * 313 * 1009 * 1499 * 14281 * 475483 * 829621381 * 41951874301 * 1070137724138181911893097930101
