p,e,n,poly,factorization
2953,1,2,x^2 + x + 13,2^4 * 3^2 * 7 * 41 * 211
2953,1,3,x^3 + x^2 + 17,2^3 * 3^3 * 41 * 2907721
2953,1,4,x^4 + x^3 + 17,2^5 * 3^2 * 5 * 7 * 41 * 113 * 211 * 7717
2953,1,5,x^5 + x^4 + 13,2^3 * 3^2 * 11 * 31 * 41 * 43391 * 5140991
2953,1,6,x^6 + x^5 + 79,2^4 * 3^3 * 7 * 19 * 41 * 211 * 271 * 1693 * 2907721
2953,1,7,x^7 + x^6 + 13,2^3 * 3^2 * 29 * 41 * 127 * 1009 * 178498631363669
2953,1,8,x^8 + x^7 + 55,2^6 * 3^2 * 5 * 7 * 41 * 113 * 211 * 1993 * 7717 * 8929 * 2136553
2953,1,9,x^9 + x^8 + 26,2^3 * 3^4 * 41 * 1523917 * 2907721 * 145043447301757
2953,1,10,x^10 + x^9 + 30,2^4 * 3^2 * 7 * 11 * 31 * 41 * 211 * 43391 * 644881 * 5140991 * 117876481
2953,1,11,x^11 + x^10 + 60,2^3 * 3^2 * 23 * 41 * 89 * 1275121 * 1223383446451 * 15796094484479
2953,1,12,x^12 + x^11 + 13,2^5 * 3^3 * 5 * 7 * 13^2 * 19 * 41 * 113 * 211 * 271 * 661 * 1693 * 7717 * 2907721 * 680715397
2953,1,13,x^13 + x^12 + 30,2^3 * 3^2 * 41 * 841933 * 522433388995138157137706231280716017
2953,1,14,x^14 + x^13 + 79,2^4 * 3^2 * 7^2 * 29 * 41 * 127 * 211 * 1009 * 12671 * 178498631363669 * 7473511495055201
2953,1,15,x^15 + x^14 + 42,2^3 * 3^3 * 11 * 31 * 41 * 61 * 43391 * 2907721 * 5140991 * 30290243761 * 3128440349145541
2953,1,16,x^16 + x^15 + 67,2^7 * 3^2 * 5 * 7 * 17 * 41 * 113 * 211 * 1993 * 7717 * 8929 * 506449 * 549281 * 616513 * 2136553 * 991644769
2953,1,17,x^17 + x^16 + 94,2^3 * 3^2 * 41 * 2369858014410223 * 14113668689712610028599600938105366080447
2953,1,18,x^18 + x^17 + 17,2^4 * 3^4 * 7 * 19 * 37 * 41 * 211 * 271 * 1693 * 1523917 * 2907721 * 145043447301757 * 17921689870101440869
2953,1,19,x^19 + x^18 + 203,2^3 * 3^2 * 41 * 9007 * 228913 * 15168271 * 2237650559 * 4167831703891065993312801229281182117
2953,1,20,x^20 + x^19 + 325,2^5 * 3^2 * 5^2 * 7 * 11 * 31 * 41 * 113 * 211 * 7717 * 21661 * 43391 * 644881 * 5140991 * 117876481 * 53389889157835717259921
2953,1,21,x^21 + x^20 + 143,2^3 * 3^3 * 29 * 41 * 127 * 1009 * 1597 * 140407 * 455827 * 2907721 * 1259938787521 * 178498631363669 * 3413273597337073
2953,1,22,x^22 + x^21 + 371,2^4 * 3^2 * 7 * 23 * 41 * 67 * 89 * 211 * 1111771 * 1275121 * 1223383446451 * 15796094484479 * 676701721711249824572303641
2953,1,23,x^23 + x^22 + 77,2^3 * 3^2 * 41 * 139 * 4049 * 2879248147 * 79102092041899 * 111044744015829234973 * 1558171573844320392030752257
2953,2,2,x^4 + x^3 + 17,2^5 * 3^2 * 5 * 7 * 41 * 113 * 211 * 7717
2953,2,3,x^6 + x^5 + 79,2^4 * 3^3 * 7 * 19 * 41 * 211 * 271 * 1693 * 2907721
2953,2,4,x^8 + x^7 + 55,2^6 * 3^2 * 5 * 7 * 41 * 113 * 211 * 1993 * 7717 * 8929 * 2136553
2953,2,5,x^10 + x^9 + 30,2^4 * 3^2 * 7 * 11 * 31 * 41 * 211 * 43391 * 644881 * 5140991 * 117876481
2953,2,6,x^12 + x^11 + 13,2^5 * 3^3 * 5 * 7 * 13^2 * 19 * 41 * 113 * 211 * 271 * 661 * 1693 * 7717 * 2907721 * 680715397
2953,2,7,x^14 + x^13 + 79,2^4 * 3^2 * 7^2 * 29 * 41 * 127 * 211 * 1009 * 12671 * 178498631363669 * 7473511495055201
2953,2,8,x^16 + x^15 + 67,2^7 * 3^2 * 5 * 7 * 17 * 41 * 113 * 211 * 1993 * 7717 * 8929 * 506449 * 549281 * 616513 * 2136553 * 991644769
2953,2,9,x^18 + x^17 + 17,2^4 * 3^4 * 7 * 19 * 37 * 41 * 211 * 271 * 1693 * 1523917 * 2907721 * 145043447301757 * 17921689870101440869
2953,2,10,x^20 + x^19 + 325,2^5 * 3^2 * 5^2 * 7 * 11 * 31 * 41 * 113 * 211 * 7717 * 21661 * 43391 * 644881 * 5140991 * 117876481 * 53389889157835717259921
2953,2,11,x^22 + x^21 + 371,2^4 * 3^2 * 7 * 23 * 41 * 67 * 89 * 211 * 1111771 * 1275121 * 1223383446451 * 15796094484479 * 676701721711249824572303641
2953,3,2,x^6 + x^5 + 79,2^4 * 3^3 * 7 * 19 * 41 * 211 * 271 * 1693 * 2907721
2953,3,3,x^9 + x^8 + 26,2^3 * 3^4 * 41 * 1523917 * 2907721 * 145043447301757
2953,3,4,x^12 + x^11 + 13,2^5 * 3^3 * 5 * 7 * 13^2 * 19 * 41 * 113 * 211 * 271 * 661 * 1693 * 7717 * 2907721 * 680715397
2953,3,5,x^15 + x^14 + 42,2^3 * 3^3 * 11 * 31 * 41 * 61 * 43391 * 2907721 * 5140991 * 30290243761 * 3128440349145541
2953,3,6,x^18 + x^17 + 17,2^4 * 3^4 * 7 * 19 * 37 * 41 * 211 * 271 * 1693 * 1523917 * 2907721 * 145043447301757 * 17921689870101440869
2953,3,7,x^21 + x^20 + 143,2^3 * 3^3 * 29 * 41 * 127 * 1009 * 1597 * 140407 * 455827 * 2907721 * 1259938787521 * 178498631363669 * 3413273597337073
2953,4,2,x^8 + x^7 + 55,2^6 * 3^2 * 5 * 7 * 41 * 113 * 211 * 1993 * 7717 * 8929 * 2136553
2953,4,3,x^12 + x^11 + 13,2^5 * 3^3 * 5 * 7 * 13^2 * 19 * 41 * 113 * 211 * 271 * 661 * 1693 * 7717 * 2907721 * 680715397
2953,4,4,x^16 + x^15 + 67,2^7 * 3^2 * 5 * 7 * 17 * 41 * 113 * 211 * 1993 * 7717 * 8929 * 506449 * 549281 * 616513 * 2136553 * 991644769
2953,4,5,x^20 + x^19 + 325,2^5 * 3^2 * 5^2 * 7 * 11 * 31 * 41 * 113 * 211 * 7717 * 21661 * 43391 * 644881 * 5140991 * 117876481 * 53389889157835717259921
2953,5,2,x^10 + x^9 + 30,2^4 * 3^2 * 7 * 11 * 31 * 41 * 211 * 43391 * 644881 * 5140991 * 117876481
2953,5,3,x^15 + x^14 + 42,2^3 * 3^3 * 11 * 31 * 41 * 61 * 43391 * 2907721 * 5140991 * 30290243761 * 3128440349145541
2953,5,4,x^20 + x^19 + 325,2^5 * 3^2 * 5^2 * 7 * 11 * 31 * 41 * 113 * 211 * 7717 * 21661 * 43391 * 644881 * 5140991 * 117876481 * 53389889157835717259921
2953,6,2,x^12 + x^11 + 13,2^5 * 3^3 * 5 * 7 * 13^2 * 19 * 41 * 113 * 211 * 271 * 661 * 1693 * 7717 * 2907721 * 680715397
2953,6,3,x^18 + x^17 + 17,2^4 * 3^4 * 7 * 19 * 37 * 41 * 211 * 271 * 1693 * 1523917 * 2907721 * 145043447301757 * 17921689870101440869
2953,7,2,x^14 + x^13 + 79,2^4 * 3^2 * 7^2 * 29 * 41 * 127 * 211 * 1009 * 12671 * 178498631363669 * 7473511495055201
