p,r,n,poly,factorization
4967,1,2,x^2 + x + 5,2^4 * 3^3 * 13 * 23 * 191
4967,1,3,x^3 + x^2 + 2,2 * 7^2 * 13 * 191 * 503593
4967,1,4,x^4 + x^3 + 7,2^5 * 3^3 * 5 * 13 * 23 * 191 * 1181 * 2089
4967,1,5,x^5 + x^4 + 2,2 * 13 * 191 * 1471 * 518521 * 798151
4967,1,6,x^6 + x^5 + 20,2^4 * 3^4 * 7^2 * 13 * 19 * 23 * 191 * 643 * 673 * 503593
4967,1,7,x^7 + x^6 + 9,2 * 13 * 191 * 1672082567 * 8982447463151
4967,1,8,x^8 + x^7 + 47,2^6 * 3^3 * 5 * 13 * 23 * 191 * 1181 * 2089 * 2953 * 103058352937
4967,1,9,x^9 + x^8 + 8,2 * 7^2 * 13 * 37 * 181 * 191 * 503593 * 2242253244164573089
4967,1,10,x^10 + x^9 + 7,2^4 * 3^3 * 11 * 13 * 23 * 191 * 1471 * 518521 * 798151 * 55321828710271
4967,1,11,x^11 + x^10 + 16,2 * 13 * 67 * 191 * 463 * 617 * 1285836883 * 4445247203 * 83561512189
4967,1,12,x^12 + x^11 + 110,2^5 * 3^4 * 5 * 7^2 * 13 * 19 * 23 * 73 * 191 * 643 * 673 * 1181 * 2089 * 503593 * 8337843942121
4967,1,13,x^13 + x^12 + 92,2 * 13^2 * 191 * 880125485377160413 * 19711942133956673120054809
4967,1,14,x^14 + x^13 + 21,2^4 * 3^3 * 13 * 23 * 43 * 191 * 1672082567 * 3783860669 * 92272851329 * 8982447463151
4967,1,15,x^15 + x^14 + 37,2 * 7^2 * 13 * 31 * 191 * 1051 * 1471 * 503593 * 518521 * 798151 * 11368454431397130645155821
4967,1,16,x^16 + x^15 + 109,2^7 * 3^3 * 5 * 13 * 17 * 23 * 191 * 1181 * 2089 * 2953 * 103058352937 * 1023471934721 * 10646293256601553
4967,1,17,x^17 + x^16 + 2,2 * 13 * 103 * 191 * 239 * 387227 * 47956763 * 300291739875391170561993833430224251215233
4967,1,18,x^18 + x^17 + 41,2^4 * 3^5 * 7^2 * 13 * 19 * 23 * 37 * 181 * 191 * 379 * 643 * 673 * 1531 * 6229 * 6607 * 503593 * 209607427 * 2242253244164573089
4967,1,19,x^19 + x^18 + 89,2 * 13 * 191 * 3386743646076274277137059707923397866478696104454336094895070873497
4967,1,20,x^20 + x^19 + 87,2^5 * 3^3 * 5^2 * 11 * 13 * 23 * 191 * 1181 * 1471 * 2089 * 49481 * 518521 * 798151 * 55321828710271 * 1497424001615282455334341
4967,1,21,x^21 + x^20 + 27,2 * 7^3 * 13 * 191 * 503593 * 1672082567 * 8982447463151 * 30705791323621 * 1048875982773444167593941714907
4967,2,2,x^4 + x^3 + 7,2^5 * 3^3 * 5 * 13 * 23 * 191 * 1181 * 2089
4967,2,3,x^6 + x^5 + 20,2^4 * 3^4 * 7^2 * 13 * 19 * 23 * 191 * 643 * 673 * 503593
4967,2,4,x^8 + x^7 + 47,2^6 * 3^3 * 5 * 13 * 23 * 191 * 1181 * 2089 * 2953 * 103058352937
4967,2,5,x^10 + x^9 + 7,2^4 * 3^3 * 11 * 13 * 23 * 191 * 1471 * 518521 * 798151 * 55321828710271
4967,2,6,x^12 + x^11 + 110,2^5 * 3^4 * 5 * 7^2 * 13 * 19 * 23 * 73 * 191 * 643 * 673 * 1181 * 2089 * 503593 * 8337843942121
4967,2,7,x^14 + x^13 + 21,2^4 * 3^3 * 13 * 23 * 43 * 191 * 1672082567 * 3783860669 * 92272851329 * 8982447463151
