p,e,n,poly,factorization
6991,1,2,x^2 + x + 6,2^5 * 3 * 5 * 19 * 23 * 233
6991,1,3,x^3 + x^2 + 2,2 * 3^2 * 5 * 233 * 16293691
6991,1,4,x^4 + x^3 + 43,2^6 * 3 * 5 * 17 * 19 * 23 * 113 * 233 * 12721
6991,1,5,x^5 + x^4 + 23,2 * 3 * 5^2 * 31 * 233 * 431 * 35761058621
6991,1,6,x^6 + x^5 + 31,2^5 * 3^2 * 5 * 7 * 13 * 19 * 23 * 233 * 537001 * 16293691
6991,1,7,x^7 + x^6 + 4,2 * 3 * 5 * 233 * 2801 * 41685482270749873697
6991,1,8,x^8 + x^7 + 31,2^7 * 3 * 5 * 17 * 19 * 23 * 113 * 193 * 233 * 12721 * 6188279258017
6991,1,9,x^9 + x^8 + 22,2 * 3^3 * 5 * 233 * 42193 * 16293691 * 922304128008765547
6991,1,10,x^10 + x^9 + 30,2^5 * 3 * 5^2 * 11^2 * 19 * 23 * 31 * 233 * 431 * 35761058621 * 19738298874061
6991,1,11,x^11 + x^10 + 18,2 * 3 * 5 * 233 * 7547 * 7517687 * 480816660017 * 10223910771063397
6991,1,12,x^12 + x^11 + 33,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 23 * 113 * 233 * 12721 * 537001 * 16293691 * 2388675744720481
6991,1,13,x^13 + x^12 + 38,2 * 3 * 5 * 233 * 2029 * 10453 * 26728157 * 24045938988258754382407522720037
6991,1,14,x^14 + x^13 + 116,2^5 * 3 * 5 * 19 * 23 * 233 * 701 * 2801 * 68993 * 2413518586500547 * 41685482270749873697
6991,1,15,x^15 + x^14 + 28,2 * 3^2 * 5^2 * 31 * 233 * 431 * 661 * 16293691 * 51869821 * 429490471 * 35761058621 * 387420457111
6991,1,16,x^16 + x^15 + 108,2^8 * 3 * 5 * 17 * 19 * 23 * 113 * 193 * 233 * 12721 * 6188279258017 * 2852886023452302892838624391361
6991,1,17,x^17 + x^16 + 23,2 * 3 * 5 * 233 * 5441 * 4220754017 * 27925871588903443 * 50770969361097905715101643950267
6991,1,18,x^18 + x^17 + 33,2^5 * 3^3 * 5 * 7 * 13 * 19 * 23 * 233 * 42193 * 91459 * 537001 * 16293691 * 28886743 * 44188655383 * 922304128008765547
6991,1,19,x^19 + x^18 + 100,2 * 3 * 5 * 229 * 233 * 2173462327 * 149413297897 * 3647756953334561 * 5866334456971290082280274517619
6991,1,20,x^20 + x^19 + 165,2^6 * 3 * 5^2 * 11^2 * 17 * 19 * 23 * 31 * 41 * 61 * 113 * 233 * 431 * 4201 * 12721 * 1018444741 * 35761058621 * 19738298874061 * 533225076171521
6991,2,2,x^4 + x^3 + 43,2^6 * 3 * 5 * 17 * 19 * 23 * 113 * 233 * 12721
6991,2,3,x^6 + x^5 + 31,2^5 * 3^2 * 5 * 7 * 13 * 19 * 23 * 233 * 537001 * 16293691
6991,2,4,x^8 + x^7 + 31,2^7 * 3 * 5 * 17 * 19 * 23 * 113 * 193 * 233 * 12721 * 6188279258017
6991,2,5,x^10 + x^9 + 30,2^5 * 3 * 5^2 * 11^2 * 19 * 23 * 31 * 233 * 431 * 35761058621 * 19738298874061
6991,2,6,x^12 + x^11 + 33,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 23 * 113 * 233 * 12721 * 537001 * 16293691 * 2388675744720481
6991,2,7,x^14 + x^13 + 116,2^5 * 3 * 5 * 19 * 23 * 233 * 701 * 2801 * 68993 * 2413518586500547 * 41685482270749873697
6991,2,8,x^16 + x^15 + 108,2^8 * 3 * 5 * 17 * 19 * 23 * 113 * 193 * 233 * 12721 * 6188279258017 * 2852886023452302892838624391361
6991,2,9,x^18 + x^17 + 33,2^5 * 3^3 * 5 * 7 * 13 * 19 * 23 * 233 * 42193 * 91459 * 537001 * 16293691 * 28886743 * 44188655383 * 922304128008765547
6991,2,10,x^20 + x^19 + 165,2^6 * 3 * 5^2 * 11^2 * 17 * 19 * 23 * 31 * 41 * 61 * 113 * 233 * 431 * 4201 * 12721 * 1018444741 * 35761058621 * 19738298874061 * 533225076171521
6991,3,2,x^6 + x^5 + 31,2^5 * 3^2 * 5 * 7 * 13 * 19 * 23 * 233 * 537001 * 16293691
6991,3,3,x^9 + x^8 + 22,2 * 3^3 * 5 * 233 * 42193 * 16293691 * 922304128008765547
6991,3,4,x^12 + x^11 + 33,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 23 * 113 * 233 * 12721 * 537001 * 16293691 * 2388675744720481
6991,3,5,x^15 + x^14 + 28,2 * 3^2 * 5^2 * 31 * 233 * 431 * 661 * 16293691 * 51869821 * 429490471 * 35761058621 * 387420457111
6991,3,6,x^18 + x^17 + 33,2^5 * 3^3 * 5 * 7 * 13 * 19 * 23 * 233 * 42193 * 91459 * 537001 * 16293691 * 28886743 * 44188655383 * 922304128008765547
6991,4,2,x^8 + x^7 + 31,2^7 * 3 * 5 * 17 * 19 * 23 * 113 * 193 * 233 * 12721 * 6188279258017
6991,4,3,x^12 + x^11 + 33,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 23 * 113 * 233 * 12721 * 537001 * 16293691 * 2388675744720481
6991,4,4,x^16 + x^15 + 108,2^8 * 3 * 5 * 17 * 19 * 23 * 113 * 193 * 233 * 12721 * 6188279258017 * 2852886023452302892838624391361
6991,4,5,x^20 + x^19 + 165,2^6 * 3 * 5^2 * 11^2 * 17 * 19 * 23 * 31 * 41 * 61 * 113 * 233 * 431 * 4201 * 12721 * 1018444741 * 35761058621 * 19738298874061 * 533225076171521
6991,5,2,x^10 + x^9 + 30,2^5 * 3 * 5^2 * 11^2 * 19 * 23 * 31 * 233 * 431 * 35761058621 * 19738298874061
6991,5,3,x^15 + x^14 + 28,2 * 3^2 * 5^2 * 31 * 233 * 431 * 661 * 16293691 * 51869821 * 429490471 * 35761058621 * 387420457111
6991,5,4,x^20 + x^19 + 165,2^6 * 3 * 5^2 * 11^2 * 17 * 19 * 23 * 31 * 41 * 61 * 113 * 233 * 431 * 4201 * 12721 * 1018444741 * 35761058621 * 19738298874061 * 533225076171521
6991,6,2,x^12 + x^11 + 33,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 23 * 113 * 233 * 12721 * 537001 * 16293691 * 2388675744720481
6991,6,3,x^18 + x^17 + 33,2^5 * 3^3 * 5 * 7 * 13 * 19 * 23 * 233 * 42193 * 91459 * 537001 * 16293691 * 28886743 * 44188655383 * 922304128008765547
6991,7,2,x^14 + x^13 + 116,2^5 * 3 * 5 * 19 * 23 * 233 * 701 * 2801 * 68993 * 2413518586500547 * 41685482270749873697
6991,8,2,x^16 + x^15 + 108,2^8 * 3 * 5 * 17 * 19 * 23 * 113 * 193 * 233 * 12721 * 6188279258017 * 2852886023452302892838624391361
6991,9,2,x^18 + x^17 + 33,2^5 * 3^3 * 5 * 7 * 13 * 19 * 23 * 233 * 42193 * 91459 * 537001 * 16293691 * 28886743 * 44188655383 * 922304128008765547
6991,10,2,x^20 + x^19 + 165,2^6 * 3 * 5^2 * 11^2 * 17 * 19 * 23 * 31 * 41 * 61 * 113 * 233 * 431 * 4201 * 12721 * 1018444741 * 35761058621 * 19738298874061 * 533225076171521
