p,e,n,poly,factorization
9521,1,2,x^2 + x + 3,2^5 * 3^2 * 5 * 7 * 17 * 23^2
9521,1,3,x^3 + x^2 + 24,2^4 * 5 * 7 * 17 * 90658963
9521,1,4,x^4 + x^3 + 43,2^6 * 3^2 * 5 * 7 * 13 * 17 * 23^2 * 41 * 85037
9521,1,5,x^5 + x^4 + 38,2^4 * 5^2 * 7 * 17 * 31 * 131 * 151 * 4951 * 541381
9521,1,6,x^6 + x^5 + 3,2^5 * 3^3 * 5 * 7 * 17 * 23^2 * 30213307 * 90658963
9521,1,7,x^7 + x^6 + 19,2^4 * 5 * 7^2 * 17 * 2689 * 39577847018293279249
9521,1,8,x^8 + x^7 + 105,2^7 * 3^2 * 5 * 7 * 13 * 17 * 23^2 * 41 * 337 * 449 * 5641 * 85037 * 4813577
9521,1,9,x^9 + x^8 + 73,2^4 * 5 * 7 * 17 * 37 * 109 * 310501 * 90658963 * 594845479768951
9521,1,10,x^10 + x^9 + 23,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 23^2 * 31 * 131 * 151 * 4951 * 9391 * 541381 * 79538999341
9521,1,11,x^11 + x^10 + 43,2^4 * 5 * 7 * 17 * 69191 * 576078757 * 6661222921 * 23056099215140993
9521,1,12,x^12 + x^11 + 6,2^6 * 3^3 * 5 * 7 * 13 * 17 * 23^2 * 41 * 85037 * 22996933 * 30213307 * 90658963 * 357322477
9521,1,13,x^13 + x^12 + 71,2^4 * 5 * 7 * 17 * 157 * 599 * 10687 * 552146234162739716931693376475446125353
9521,1,14,x^14 + x^13 + 3,2^5 * 3^2 * 5 * 7^2 * 17 * 23^2 * 29^2 * 127 * 2689 * 762049 * 9150970697527 * 39577847018293279249
9521,1,15,x^15 + x^14 + 19,2^4 * 5^2 * 7 * 17 * 31 * 131 * 151 * 4951 * 21601 * 541381 * 20310001 * 90658963 * 153897336223118068081
9521,1,16,x^16 + x^15 + 48,2^8 * 3^2 * 5 * 7 * 13 * 17 * 23^2 * 41 * 193 * 337 * 449 * 5641 * 80513 * 85037 * 4813577 * 134792106641 * 16119172632049
9521,1,17,x^17 + x^16 + 22,2^4 * 5 * 7 * 17^2 * 268236416126815677381224100186023458503974313807299859282252161
9521,1,18,x^18 + x^17 + 77,2^5 * 3^4 * 5 * 7 * 17 * 19 * 23^2 * 37 * 109 * 17623 * 65413 * 310501 * 30213307 * 90658963 * 11336438247427 * 594845479768951
9521,1,19,x^19 + x^18 + 6,2^4 * 5 * 7 * 17 * 413363180021566846498953245819047382946623453024835337376351933466773539
9521,1,20,x^20 + x^19 + 73,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 23^2 * 31 * 41 * 131 * 151 * 421 * 4951 * 9391 * 85037 * 541381 * 44579981 * 6515943121 * 79538999341 * 552155314961
9521,2,2,x^4 + x^3 + 43,2^6 * 3^2 * 5 * 7 * 13 * 17 * 23^2 * 41 * 85037
9521,2,3,x^6 + x^5 + 3,2^5 * 3^3 * 5 * 7 * 17 * 23^2 * 30213307 * 90658963
9521,2,4,x^8 + x^7 + 105,2^7 * 3^2 * 5 * 7 * 13 * 17 * 23^2 * 41 * 337 * 449 * 5641 * 85037 * 4813577
9521,2,5,x^10 + x^9 + 23,2^5 * 3^2 * 5^2 * 7 * 11 * 17 * 23^2 * 31 * 131 * 151 * 4951 * 9391 * 541381 * 79538999341
9521,2,6,x^12 + x^11 + 6,2^6 * 3^3 * 5 * 7 * 13 * 17 * 23^2 * 41 * 85037 * 22996933 * 30213307 * 90658963 * 357322477
9521,2,7,x^14 + x^13 + 3,2^5 * 3^2 * 5 * 7^2 * 17 * 23^2 * 29^2 * 127 * 2689 * 762049 * 9150970697527 * 39577847018293279249
9521,2,8,x^16 + x^15 + 48,2^8 * 3^2 * 5 * 7 * 13 * 17 * 23^2 * 41 * 193 * 337 * 449 * 5641 * 80513 * 85037 * 4813577 * 134792106641 * 16119172632049
9521,2,9,x^18 + x^17 + 77,2^5 * 3^4 * 5 * 7 * 17 * 19 * 23^2 * 37 * 109 * 17623 * 65413 * 310501 * 30213307 * 90658963 * 11336438247427 * 594845479768951
9521,2,10,x^20 + x^19 + 73,2^6 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 23^2 * 31 * 41 * 131 * 151 * 421 * 4951 * 9391 * 85037 * 541381 * 44579981 * 6515943121 * 79538999341 * 552155314961
9521,3,2,x^6 + x^5 + 3,2^5 * 3^3 * 5 * 7 * 17 * 23^2 * 30213307 * 90658963
9521,3,3,x^9 + x^8 + 73,2^4 * 5 * 7 * 17 * 37 * 109 * 310501 * 90658963 * 594845479768951
9521,3,4,x^12 + x^11 + 6,2^6 * 3^3 * 5 * 7 * 13 * 17 * 23^2 * 41 * 85037 * 22996933 * 30213307 * 90658963 * 357322477
9521,3,5,x^15 + x^14 + 19,2^4 * 5^2 * 7 * 17 * 31 * 131 * 151 * 4951 * 21601 * 541381 * 20310001 * 90658963 * 153897336223118068081
9521,3,6,x^18 + x^17 + 77,2^5 * 3^4 * 5 * 7 * 17 * 19 * 23^2 * 37 * 109 * 17623 * 65413 * 310501 * 30213307 * 90658963 * 11336438247427 * 594845479768951
9521,4,2,x^8 + x^7 + 105,2^7 * 3^2 * 5 * 7 * 13 * 17 * 23^2 * 41 * 337 * 449 * 5641 * 85037 * 4813577
9521,4,3,x^12 + x^11 + 6,2^6 * 3^3 * 5 * 7 * 13 * 17 * 23^2 * 41 * 85037 * 22996933 * 30213307 * 90658963 * 357322477
