p,e,n,poly,factorization
3853,1,2,x^2 + x + 2,2^3 * 3^2 * 41 * 47 * 107
3853,1,3,x^3 + x^2 + 19,2^2 * 3^3 * 107 * 163 * 30367
3853,1,4,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 13 * 41 * 47 * 107 * 114197
3853,1,5,x^5 + x^4 + 46,2^2 * 3^2 * 11 * 107 * 211 * 431 * 13781 * 15991
3853,1,6,x^6 + x^5 + 6,2^3 * 3^3 * 7^2 * 41 * 47 * 107 * 163 * 499 * 607 * 30367
3853,1,7,x^7 + x^6 + 6,2^2 * 3^2 * 29 * 107 * 176106617 * 640815654151
3853,1,8,x^8 + x^7 + 39,2^5 * 3^2 * 5 * 13 * 41 * 47 * 107 * 521 * 577 * 114197 * 366566273
3853,1,9,x^9 + x^8 + 21,2^2 * 3^4 * 107 * 109 * 163 * 30367 * 90901 * 611803 * 179914447
3853,1,10,x^10 + x^9 + 2,2^3 * 3^2 * 11 * 41 * 47 * 107 * 211 * 431 * 13781 * 15991 * 13599661 * 16201501
3853,1,11,x^11 + x^10 + 22,2^2 * 3^2 * 23 * 107 * 21803 * 1438330632669231289283629463867
3853,1,12,x^12 + x^11 + 13,2^4 * 3^3 * 5 * 7^2 * 13 * 41 * 47 * 107 * 163 * 499 * 607 * 1129 * 2677 * 30367 * 114197 * 72921181
3853,1,13,x^13 + x^12 + 43,2^2 * 3^2 * 107 * 10707814494223266845656643150159963744098261
3853,1,14,x^14 + x^13 + 20,2^3 * 3^2 * 29 * 41 * 47 * 107 * 75797 * 13603339 * 176106617 * 3172369859 * 640815654151
3853,1,15,x^15 + x^14 + 52,2^2 * 3^3 * 11 * 31 * 107 * 163 * 211 * 431 * 13781 * 15991 * 30367 * 2514991 * 43719061 * 14246572314781
3853,1,16,x^16 + x^15 + 46,2^6 * 3^2 * 5 * 13 * 17 * 41 * 47 * 97 * 107 * 257 * 337 * 521 * 577 * 1009 * 11969 * 31249 * 114197 * 366566273 * 450602129
3853,1,17,x^17 + x^16 + 18,2^2 * 3^2 * 107 * 1429 * 1651447021175057106741182648933593545243898329195537389
3853,1,18,x^18 + x^17 + 303,2^3 * 3^4 * 7^2 * 19 * 41 * 47 * 73 * 107 * 109 * 163 * 499 * 607 * 6571 * 30367 * 90901 * 611803 * 2507707 * 143155927 * 179914447
3853,1,19,x^19 + x^18 + 43,2^2 * 3^2 * 107 * 11298825913 * 272985088239547 * 11358543643295828029455809795507199716653
3853,1,20,x^20 + x^19 + 180,2^4 * 3^2 * 5^2 * 11 * 13 * 41 * 47 * 107 * 211 * 431 * 13781 * 15991 * 114197 * 248441 * 13599661 * 16201501 * 39101981855896240631941
3853,1,21,x^21 + x^20 + 21,2^2 * 3^3 * 29 * 107 * 163 * 30367 * 176106617 * 640815654151 * 131947928920394162479 * 81109700874130373495191
3853,1,22,x^22 + x^21 + 57,2^3 * 3^2 * 23 * 41 * 47 * 107 * 21803 * 1438330632669231289283629463867 * 720903922931757650052681686997541837
3853,2,2,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 13 * 41 * 47 * 107 * 114197
3853,2,3,x^6 + x^5 + 6,2^3 * 3^3 * 7^2 * 41 * 47 * 107 * 163 * 499 * 607 * 30367
3853,2,4,x^8 + x^7 + 39,2^5 * 3^2 * 5 * 13 * 41 * 47 * 107 * 521 * 577 * 114197 * 366566273
3853,2,5,x^10 + x^9 + 2,2^3 * 3^2 * 11 * 41 * 47 * 107 * 211 * 431 * 13781 * 15991 * 13599661 * 16201501
3853,2,6,x^12 + x^11 + 13,2^4 * 3^3 * 5 * 7^2 * 13 * 41 * 47 * 107 * 163 * 499 * 607 * 1129 * 2677 * 30367 * 114197 * 72921181
3853,2,7,x^14 + x^13 + 20,2^3 * 3^2 * 29 * 41 * 47 * 107 * 75797 * 13603339 * 176106617 * 3172369859 * 640815654151
3853,2,8,x^16 + x^15 + 46,2^6 * 3^2 * 5 * 13 * 17 * 41 * 47 * 97 * 107 * 257 * 337 * 521 * 577 * 1009 * 11969 * 31249 * 114197 * 366566273 * 450602129
3853,2,9,x^18 + x^17 + 303,2^3 * 3^4 * 7^2 * 19 * 41 * 47 * 73 * 107 * 109 * 163 * 499 * 607 * 6571 * 30367 * 90901 * 611803 * 2507707 * 143155927 * 179914447
3853,2,10,x^20 + x^19 + 180,2^4 * 3^2 * 5^2 * 11 * 13 * 41 * 47 * 107 * 211 * 431 * 13781 * 15991 * 114197 * 248441 * 13599661 * 16201501 * 39101981855896240631941
3853,2,11,x^22 + x^21 + 57,2^3 * 3^2 * 23 * 41 * 47 * 107 * 21803 * 1438330632669231289283629463867 * 720903922931757650052681686997541837
3853,3,2,x^6 + x^5 + 6,2^3 * 3^3 * 7^2 * 41 * 47 * 107 * 163 * 499 * 607 * 30367
3853,3,3,x^9 + x^8 + 21,2^2 * 3^4 * 107 * 109 * 163 * 30367 * 90901 * 611803 * 179914447
3853,3,4,x^12 + x^11 + 13,2^4 * 3^3 * 5 * 7^2 * 13 * 41 * 47 * 107 * 163 * 499 * 607 * 1129 * 2677 * 30367 * 114197 * 72921181
3853,3,5,x^15 + x^14 + 52,2^2 * 3^3 * 11 * 31 * 107 * 163 * 211 * 431 * 13781 * 15991 * 30367 * 2514991 * 43719061 * 14246572314781
