p,n,poly,factorization
9311,2,x^2 + x + 19,2^6 * 3 * 5 * 7^2 * 19 * 97
9311,3,x^3 + x^2 + 2,2 * 5 * 7^2 * 13 * 19 * 6669541
9311,4,x^4 + x^3 + 37,2^7 * 3 * 5 * 7^2 * 19 * 89 * 97 * 487049
9311,5,x^5 + x^4 + 4,2 * 5^2 * 7^2 * 11 * 19 * 687431 * 198810881
9311,6,x^6 + x^5 + 28,2^6 * 3^2 * 5 * 7^2 * 13 * 19 * 97 * 109 * 265093 * 6669541
9311,7,x^7 + x^6 + 3,2 * 5 * 7^3 * 19 * 1281396719 * 72651227741849
9311,8,x^8 + x^7 + 35,2^8 * 3 * 5 * 7^2 * 19 * 89 * 97 * 487049 * 3757987324633921
9311,9,x^9 + x^8 + 2,2 * 5 * 7^2 * 13 * 19 * 181 * 6669541 * 22219471 * 162018896521843
9311,10,x^10 + x^9 + 74,2^6 * 3 * 5^2 * 7^2 * 11 * 19 * 41 * 97 * 1321 * 687431 * 198810881 * 138756070261
9311,11,x^11 + x^10 + 3,2 * 5 * 7^2 * 19 * 126743 * 3977293 * 9716242459200708492927592739
9311,12,x^12 + x^11 + 11,2^7 * 3^2 * 5 * 7^2 * 13 * 19 * 89 * 97 * 109 * 1033 * 1153 * 4729 * 265093 * 487049 * 1334401 * 6669541
9311,13,x^13 + x^12 + 16,2 * 5 * 7^2 * 19 * 53 * 313 * 518207 * 4764919488758053 * 10366293867123534604447
9311,14,x^14 + x^13 + 91,2^6 * 3 * 5 * 7^3 * 19 * 97 * 239 * 463 * 27847 * 5465741 * 38683429 * 1281396719 * 72651227741849
9311,15,x^15 + x^14 + 3,2 * 5^2 * 7^2 * 11 * 13 * 19 * 6781 * 687431 * 6669541 * 198810881 * 8329716549835320873542367061
9311,16,x^16 + x^15 + 63,2^9 * 3 * 5 * 7^2 * 17 * 19 * 89 * 97 * 6577 * 234721 * 487049 * 3757987324633921 * 1076246885114078726369
9311,17,x^17 + x^16 + 4,2 * 5 * 7^2 * 19 * 613 * 55669052721614519921 * 93521952716180118713632680485288338722749
9311,18,x^18 + x^17 + 111,2^6 * 3^3 * 5 * 7^2 * 13 * 19 * 97 * 109 * 181 * 4159 * 265093 * 6669541 * 11178649 * 22219471 * 4671737851447 * 162018896521843
9311,19,x^19 + x^18 + 13,2 * 5 * 7^2 * 19^2 * 831267823 * 102410760359628538125521 * 171056808050535179520494347352125114277
9311,20,x^20 + x^19 + 134,2^7 * 3 * 5^2 * 7^2 * 11 * 19 * 41 * 89 * 97 * 1321 * 487049 * 687431 * 198810881 * 226415681 * 138756070261 * 249496298257016605610561
