p,n,poly,factorization
3697,2,x^2 + x + 20,2^5 * 3 * 7 * 11 * 43^2
3697,3,x^3 + x^2 + 46,2^4 * 3^2 * 7 * 11 * 19 * 239851
3697,4,x^4 + x^3 + 67,2^6 * 3 * 5 * 7 * 11 * 13 * 43^2 * 105137
3697,5,x^5 + x^4 + 26,2^4 * 3 * 7 * 11 * 31 * 71 * 20431 * 4155331
3697,6,x^6 + x^5 + 26,2^5 * 3^2 * 7 * 11 * 19 * 43^2 * 859 * 15907 * 239851
3697,7,x^7 + x^6 + 20,2^4 * 3 * 7^2 * 11 * 827 * 239849 * 1839385378027
3697,8,x^8 + x^7 + 35,2^7 * 3 * 5 * 7 * 11 * 13 * 17 * 43^2 * 105137 * 5494382437073
3697,9,x^9 + x^8 + 92,2^4 * 3^3 * 7 * 11 * 19 * 37 * 239851 * 23002430366018358973
3697,10,x^10 + x^9 + 46,2^5 * 3 * 7 * 11 * 31 * 43^2 * 71 * 1171 * 2141 * 20431 * 4155331 * 74491511
3697,11,x^11 + x^10 + 26,2^4 * 3 * 7 * 11^2 * 12409 * 3495284443276230843230138568313
3697,12,x^12 + x^11 + 61,2^6 * 3^2 * 5 * 7 * 11 * 13 * 19 * 43^2 * 859 * 15907 * 105137 * 239851 * 186808989192673
3697,13,x^13 + x^12 + 69,2^4 * 3 * 7 * 11 * 14951 * 23531 * 26183 * 807451199959 * 876727399950792833
3697,14,x^14 + x^13 + 253,2^5 * 3 * 7^2 * 11 * 43^2 * 827 * 3221 * 239849 * 1839385378027 * 792480386355920333
3697,15,x^15 + x^14 + 55,2^4 * 3^2 * 7 * 11 * 19 * 31 * 71 * 20431 * 239851 * 4155331 * 34888164112075819518539966401
3697,16,x^16 + x^15 + 55,2^8 * 3 * 5 * 7 * 11 * 13 * 17 * 43^2 * 105137 * 115201 * 226433 * 5494382437073 * 668913004699406657
3697,17,x^17 + x^16 + 40,2^4 * 3 * 7 * 11 * 277568058235787288546141 * 4388733502553143401833089121180101
3697,18,x^18 + x^17 + 280,2^5 * 3^3 * 7 * 11 * 19 * 37 * 43^2 * 859 * 15907 * 239851 * 332263 * 339067 * 22663615717 * 23002430366018358973
3697,19,x^19 + x^18 + 43,2^4 * 3 * 7 * 11 * 571 * 4637 * 6288316528276655326262809141831695313484765748268192254221
3697,20,x^20 + x^19 + 356,2^6 * 3 * 5^2 * 7 * 11 * 13 * 31 * 43^2 * 61 * 71 * 421 * 1171 * 2141 * 20431 * 105137 * 4155331 * 7091681 * 74491511 * 38323436504686621
3697,21,x^21 + x^20 + 35,2^4 * 3^2 * 7^2 * 11 * 19 * 827 * 1471 * 40867 * 239849 * 239851 * 1839385378027 * 317933440155310897 * 340999921503071461
3697,22,x^22 + x^21 + 91,2^5 * 3 * 7 * 11^2 * 23 * 43^2 * 397 * 12409 * 3495284443276230843230138568313 * 52222626034742818190766264705683
