p,r,n,poly,factorization
1451,1,2,x^2 + x + 7,2^3 * 3 * 5^2 * 11^2 * 29
1451,1,3,x^3 + x^2 + 3,2 * 5^2 * 7^2 * 19 * 29 * 31 * 73
1451,1,4,x^4 + x^3 + 6,2^4 * 3 * 5^2 * 11^2 * 13^2 * 29 * 6229
1451,1,5,x^5 + x^4 + 14,2 * 5^3 * 29 * 41 * 21637904461
1451,1,6,x^6 + x^5 + 58,2^3 * 3^2 * 5^2 * 7^2 * 11^2 * 19 * 29 * 31 * 61 * 73 * 11497
1451,1,7,x^7 + x^6 + 29,2 * 5^2 * 29 * 2381 * 52584967 * 74590391
1451,1,8,x^8 + x^7 + 89,2^5 * 3 * 5^2 * 11^2 * 13^2 * 29 * 113 * 6229 * 19613775977
1451,1,9,x^9 + x^8 + 15,2 * 5^2 * 7^2 * 19 * 29 * 31 * 73 * 199 * 46897684254536347
1451,1,10,x^10 + x^9 + 6,2^3 * 3 * 5^3 * 11^2 * 29 * 41 * 151 * 641 * 1801 * 25411 * 21637904461
1451,1,11,x^11 + x^10 + 25,2 * 5^2 * 23 * 29 * 372263 * 323775374033 * 14933170093733
1451,1,12,x^12 + x^11 + 51,2^4 * 3^2 * 5^2 * 7^2 * 11^2 * 13^2 * 19 * 29 * 31 * 37 * 61 * 73 * 421 * 4153 * 6229 * 11497 * 68521
1451,1,13,x^13 + x^12 + 27,2 * 5^2 * 29 * 113621 * 767096060148794800170515816767253
1451,1,14,x^14 + x^13 + 65,2^3 * 3 * 5^2 * 11^2 * 29 * 43 * 2381 * 66683 * 52584967 * 74590391 * 3252532801379
1451,1,15,x^15 + x^14 + 3,2 * 5^3 * 7^2 * 19 * 29 * 31 * 41 * 73 * 21637904461 * 19635406174679020759690801
1451,1,16,x^16 + x^15 + 13,2^6 * 3 * 5^2 * 11^2 * 13^2 * 17 * 29 * 113 * 6229 * 62017 * 19613775977 * 9318577651705539809
1451,1,17,x^17 + x^16 + 11,2 * 5^2 * 29 * 103 * 5636844017647303 * 665433663116863073957247243706513
1451,1,18,x^18 + x^17 + 290,2^3 * 3^3 * 5^2 * 7^2 * 11^2 * 19 * 29 * 31 * 61 * 73 * 109 * 199 * 1531 * 11497 * 20719 * 899731117 * 46897684254536347
1451,1,19,x^19 + x^18 + 29,2 * 5^2 * 29 * 10199923 * 79747291321253181539994380424321890735529626980903
1451,1,20,x^20 + x^19 + 23,2^4 * 3 * 5^3 * 11^2 * 13^2 * 29 * 41 * 151 * 641 * 1801 * 6229 * 25411 * 41201 * 2361335261 * 21637904461 * 201963869941
1451,1,21,x^21 + x^20 + 45,2 * 5^2 * 7^3 * 19 * 29 * 31 * 73 * 211 * 2381 * 52584967 * 74590391 * 58928996270553959101954300660221013
1451,1,22,x^22 + x^21 + 232,2^3 * 3 * 5^2 * 11^3 * 23 * 29 * 372263 * 323775374033 * 14933170093733 * 3758220310678049657336581256341
1451,1,23,x^23 + x^22 + 34,2 * 5^2 * 29 * 461 * 342868544814944752995460871701 * 22811503697668949033672884941276838493
1451,1,24,x^24 + x^23 + 59,2^5 * 3^2 * 5^2 * 7^2 * 11^2 * 13^2 * 19 * 29 * 31 * 37 * 61 * 73 * 97 * 113 * 421 * 4153 * 6229 * 11497 * 68521 * 748254361 * 19613775977 * 270718732837753
