p,r,n,poly,factorization
4201,1,2,x^2 + x + 11,2^4 * 3 * 5^2 * 7 * 11 * 191
4201,1,3,x^3 + x^2 + 11,2^3 * 3^2 * 5^2 * 7 * 5884201
4201,1,4,x^4 + x^3 + 19,2^5 * 3 * 5^2 * 7 * 11 * 191 * 8824201
4201,1,5,x^5 + x^4 + 11,2^3 * 3 * 5^3 * 7 * 31 * 3041 * 660946031
4201,1,6,x^6 + x^5 + 23,2^4 * 3^2 * 5^2 * 7 * 11 * 191 * 283 * 62347 * 5884201
4201,1,7,x^7 + x^6 + 11,2^3 * 3 * 5^2 * 7^2 * 29 * 463 * 58498193058712163
4201,1,8,x^8 + x^7 + 13,2^6 * 3 * 5^2 * 7 * 11 * 17^2 * 191 * 11777 * 8824201 * 45756017
4201,1,9,x^9 + x^8 + 66,2^3 * 3^3 * 5^2 * 7 * 5884201 * 1832292629006721852601
4201,1,10,x^10 + x^9 + 19,2^4 * 3 * 5^3 * 7 * 11 * 31 * 191 * 3041 * 49171 * 660946031 * 6332837131
4201,1,11,x^11 + x^10 + 33,2^3 * 3 * 5^2 * 7 * 13718853721 * 124828106012461185262374491
4201,1,12,x^12 + x^11 + 44,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 191 * 283 * 44221 * 62347 * 5884201 * 8824201 * 541799737
4201,1,13,x^13 + x^12 + 11,2^3 * 3 * 5^2 * 7 * 11701 * 7123117 * 73962071 * 4902678888446203246783259
4201,1,14,x^14 + x^13 + 214,2^4 * 3 * 5^2 * 7^2 * 11 * 29 * 191 * 463 * 5153 * 374347 * 2848906677611 * 58498193058712163
4201,1,15,x^15 + x^14 + 109,2^3 * 3^2 * 5^3 * 7 * 31 * 3041 * 8731 * 5884201 * 660946031 * 819131818801 * 13561267315171
4201,1,16,x^16 + x^15 + 44,2^7 * 3 * 5^2 * 7 * 11 * 17^2 * 191 * 11777 * 57601 * 8824201 * 15208033 * 42860497 * 45756017 * 1291906801
4201,1,17,x^17 + x^16 + 19,2^3 * 3 * 5^2 * 7 * 103 * 6714720663481 * 3874407721288393 * 3512980984843605834879894983
4201,1,18,x^18 + x^17 + 76,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 191 * 283 * 5023 * 13339 * 62347 * 5884201 * 4317934375207 * 1832292629006721852601
4201,1,19,x^19 + x^18 + 193,2^3 * 3 * 5^2 * 7 * 3307 * 8969 * 21183484533250471 * 144810715167351018403 * 1825893075095417222261
4201,1,20,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 7 * 11 * 31 * 61 * 101 * 191 * 3041 * 15901 * 49171 * 824401 * 8824201 * 660946031 * 6332837131 * 1201177729149941
4201,1,21,x^21 + x^20 + 76,2^3 * 3^2 * 5^2 * 7^2 * 29 * 463 * 1933 * 354271 * 5884201 * 25357417 * 58498193058712163 * 1739627712675591956313435571
4201,1,22,x^22 + x^21 + 23,2^4 * 3 * 5^2 * 7 * 11^2 * 23 * 191 * 991 * 6337 * 403261 * 13718853721 * 2671525619294587124191 * 124828106012461185262374491
4201,2,2,x^4 + x^3 + 19,2^5 * 3 * 5^2 * 7 * 11 * 191 * 8824201
4201,2,3,x^6 + x^5 + 23,2^4 * 3^2 * 5^2 * 7 * 11 * 191 * 283 * 62347 * 5884201
4201,2,4,x^8 + x^7 + 13,2^6 * 3 * 5^2 * 7 * 11 * 17^2 * 191 * 11777 * 8824201 * 45756017
4201,2,5,x^10 + x^9 + 19,2^4 * 3 * 5^3 * 7 * 11 * 31 * 191 * 3041 * 49171 * 660946031 * 6332837131
4201,2,6,x^12 + x^11 + 44,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 191 * 283 * 44221 * 62347 * 5884201 * 8824201 * 541799737
4201,2,7,x^14 + x^13 + 214,2^4 * 3 * 5^2 * 7^2 * 11 * 29 * 191 * 463 * 5153 * 374347 * 2848906677611 * 58498193058712163
4201,2,8,x^16 + x^15 + 44,2^7 * 3 * 5^2 * 7 * 11 * 17^2 * 191 * 11777 * 57601 * 8824201 * 15208033 * 42860497 * 45756017 * 1291906801
4201,2,9,x^18 + x^17 + 76,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 191 * 283 * 5023 * 13339 * 62347 * 5884201 * 4317934375207 * 1832292629006721852601
4201,2,10,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 7 * 11 * 31 * 61 * 101 * 191 * 3041 * 15901 * 49171 * 824401 * 8824201 * 660946031 * 6332837131 * 1201177729149941
4201,2,11,x^22 + x^21 + 23,2^4 * 3 * 5^2 * 7 * 11^2 * 23 * 191 * 991 * 6337 * 403261 * 13718853721 * 2671525619294587124191 * 124828106012461185262374491
4201,3,2,x^6 + x^5 + 23,2^4 * 3^2 * 5^2 * 7 * 11 * 191 * 283 * 62347 * 5884201
4201,3,3,x^9 + x^8 + 66,2^3 * 3^3 * 5^2 * 7 * 5884201 * 1832292629006721852601
4201,3,4,x^12 + x^11 + 44,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 191 * 283 * 44221 * 62347 * 5884201 * 8824201 * 541799737
4201,3,5,x^15 + x^14 + 109,2^3 * 3^2 * 5^3 * 7 * 31 * 3041 * 8731 * 5884201 * 660946031 * 819131818801 * 13561267315171
4201,3,6,x^18 + x^17 + 76,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 191 * 283 * 5023 * 13339 * 62347 * 5884201 * 4317934375207 * 1832292629006721852601
4201,3,7,x^21 + x^20 + 76,2^3 * 3^2 * 5^2 * 7^2 * 29 * 463 * 1933 * 354271 * 5884201 * 25357417 * 58498193058712163 * 1739627712675591956313435571
4201,4,2,x^8 + x^7 + 13,2^6 * 3 * 5^2 * 7 * 11 * 17^2 * 191 * 11777 * 8824201 * 45756017
4201,4,3,x^12 + x^11 + 44,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 191 * 283 * 44221 * 62347 * 5884201 * 8824201 * 541799737
4201,4,4,x^16 + x^15 + 44,2^7 * 3 * 5^2 * 7 * 11 * 17^2 * 191 * 11777 * 57601 * 8824201 * 15208033 * 42860497 * 45756017 * 1291906801
4201,4,5,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 7 * 11 * 31 * 61 * 101 * 191 * 3041 * 15901 * 49171 * 824401 * 8824201 * 660946031 * 6332837131 * 1201177729149941
4201,5,2,x^10 + x^9 + 19,2^4 * 3 * 5^3 * 7 * 11 * 31 * 191 * 3041 * 49171 * 660946031 * 6332837131
4201,5,3,x^15 + x^14 + 109,2^3 * 3^2 * 5^3 * 7 * 31 * 3041 * 8731 * 5884201 * 660946031 * 819131818801 * 13561267315171
4201,5,4,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 7 * 11 * 31 * 61 * 101 * 191 * 3041 * 15901 * 49171 * 824401 * 8824201 * 660946031 * 6332837131 * 1201177729149941
4201,6,2,x^12 + x^11 + 44,2^5 * 3^2 * 5^2 * 7 * 11 * 13 * 191 * 283 * 44221 * 62347 * 5884201 * 8824201 * 541799737
4201,6,3,x^18 + x^17 + 76,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 191 * 283 * 5023 * 13339 * 62347 * 5884201 * 4317934375207 * 1832292629006721852601
4201,7,2,x^14 + x^13 + 214,2^4 * 3 * 5^2 * 7^2 * 11 * 29 * 191 * 463 * 5153 * 374347 * 2848906677611 * 58498193058712163
4201,7,3,x^21 + x^20 + 76,2^3 * 3^2 * 5^2 * 7^2 * 29 * 463 * 1933 * 354271 * 5884201 * 25357417 * 58498193058712163 * 1739627712675591956313435571
4201,8,2,x^16 + x^15 + 44,2^7 * 3 * 5^2 * 7 * 11 * 17^2 * 191 * 11777 * 57601 * 8824201 * 15208033 * 42860497 * 45756017 * 1291906801
4201,9,2,x^18 + x^17 + 76,2^4 * 3^3 * 5^2 * 7 * 11 * 19 * 191 * 283 * 5023 * 13339 * 62347 * 5884201 * 4317934375207 * 1832292629006721852601
4201,10,2,x^20 + x^19 + 65,2^5 * 3 * 5^3 * 7 * 11 * 31 * 61 * 101 * 191 * 3041 * 15901 * 49171 * 824401 * 8824201 * 660946031 * 6332837131 * 1201177729149941
4201,11,2,x^22 + x^21 + 23,2^4 * 3 * 5^2 * 7 * 11^2 * 23 * 191 * 991 * 6337 * 403261 * 13718853721 * 2671525619294587124191 * 124828106012461185262374491
