p,n,poly,factorization
199,2,x^2 + x + 6,2^4 * 3^2 * 5^2 * 11
199,3,x^3 + x^2 + 9,2 * 3^3 * 11 * 13267
199,4,x^4 + x^3 + 44,2^5 * 3^2 * 5^2 * 11 * 19801
199,5,x^5 + x^4 + 4,2 * 3^2 * 11 * 71 * 22199431
199,6,x^6 + x^5 + 48,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 433 * 13267
199,7,x^7 + x^6 + 104,2 * 3^2 * 11 * 29 * 211 * 883 * 11552213
199,8,x^8 + x^7 + 6,2^6 * 3^2 * 5^2 * 11 * 19801 * 784119601
199,9,x^9 + x^8 + 4,2 * 3^4 * 11 * 19 * 829 * 13267 * 1314283717
199,10,x^10 + x^9 + 3,2^4 * 3^2 * 5^3 * 11 * 71 * 22199431 * 312079601
199,11,x^11 + x^10 + 26,2 * 3^2 * 11^2 * 75449464927 * 117942356533
199,12,x^12 + x^11 + 142,2^5 * 3^3 * 5^2 * 7 * 11 * 13 * 37 * 433 * 13267 * 19801 * 42383773
199,13,x^13 + x^12 + 31,2 * 3^2 * 11 * 3581839 * 3501822143 * 309047089313
199,14,x^14 + x^13 + 73,2^4 * 3^2 * 5^2 * 11 * 29 * 43 * 211 * 883 * 953 * 11552213 * 1507926533
199,15,x^15 + x^14 + 100,2 * 3^3 * 11 * 61 * 71 * 13267 * 72931 * 22199431 * 550040637511
199,16,x^16 + x^15 + 54,2^7 * 3^2 * 5^2 * 11 * 17 * 401 * 19801 * 784119601 * 180385374178753
199,17,x^17 + x^16 + 23,2 * 3^2 * 11 * 57083519 * 106494301832153013574471071679
199,18,x^18 + x^17 + 68,2^4 * 3^4 * 5^2 * 7 * 11 * 13 * 19 * 379 * 433 * 829 * 13267 * 281431 * 582247 * 1314283717
199,19,x^19 + x^18 + 86,2 * 3^2 * 11 * 419 * 574551864796631755007804649281198212979
199,20,x^20 + x^19 + 34,2^5 * 3^2 * 5^3 * 11 * 71 * 521 * 19801 * 67181 * 22199431 * 312079601 * 70263447901
199,21,x^21 + x^20 + 46,2 * 3^3 * 11 * 29 * 211 * 883 * 13267 * 11552213 * 14848851902767 * 258437903981503
199,22,x^22 + x^21 + 48,2^4 * 3^2 * 5^2 * 11^2 * 23 * 617 * 2220466733 * 3075364337 * 75449464927 * 117942356533
199,23,x^23 + 2*x^22 + 193,2 * 3^2 * 11 * 1151 * 195869 * 324301 * 14566755923 * 3225921534691 * 109887832358503
199,24,x^24 + x^23 + 68,2^6 * 3^3 * 5^2 * 7 * 11 * 13 * 37 * 433 * 13267 * 19801 * 42383773 * 784119601 * 2459374189984879201
199,25,x^25 + x^24 + 10,2 * 3^2 * 11 * 71 * 188351 * 1974851 * 22199431 * 25501120513003109400051599042527301
199,26,x^26 + x^25 + 73,2^4 * 3^2 * 5^2 * 11 * 53 * 79 * 131 * 3581839 * 3501822143 * 309047089313 * 6996578982265494494029
199,27,x^27 + x^26 + 112,2 * 3^5 * 11 * 19 * 163 * 829 * 13267 * 68041 * 1314283717 * 2813347744739353 * 2558894682637181233
199,28,x^28 + x^27 + 87,2^5 * 3^2 * 5^2 * 11 * 29 * 43 * 211 * 883 * 953 * 19801 * 43093 * 11552213 * 1507926533 * 89499213930411801092557
199,29,x^29 + 3*x^28 + 70,2 * 3^2 * 11 * 59 * 50544101 * 44481243654683197 * 11653134405024529201 * 15168123665809781987
199,30,x^30 + x^29 + 54,2^4 * 3^3 * 5^3 * 7 * 11 * 13 * 31 * 61 * 71 * 433 * 601 * 13267 * 17041 * 72931 * 22199431 * 312079601 * 7785208231 * 550040637511
199,31,x^31 + x^30 + 45,2 * 3^2 * 11 * 1303 * 113401349 * 1752415927 * 3585752832964765950563698966887036301569536682629
199,32,x^32 + x^31 + 152,2^8 * 3^2 * 5^2 * 11 * 17 * 401 * 19801 * 784119601 * 180385374178753 * 3024260707038777360639558573762398401
199,33,x^33 + x^32 + 29,2 * 3^3 * 11^2 * 67 * 1783 * 13267 * 75449464927 * 117942356533 * 8802220178190979 * 8975431226060579851189279
199,34,x^34 + 2*x^33 + 3,2^4 * 3^2 * 5^2 * 11 * 239 * 5485153 * 24354643 * 57083519 * 188496759441823018757 * 106494301832153013574471071679
