p,n,poly,factorization
7883,2,x^2 + x + 19,2^3 * 3^3 * 7 * 73 * 563
7883,3,x^3 + x^2 + 10,2 * 7 * 563 * 62149573
7883,4,x^4 + x^3 + 47,2^4 * 3^3 * 5 * 7 * 13 * 73 * 269 * 563 * 1777
7883,5,x^5 + x^4 + 14,2 * 7 * 563 * 2221 * 1738892137261
7883,6,x^6 + x^5 + 17,2^3 * 3^4 * 7 * 61 * 73 * 163 * 563 * 2083 * 62149573
7883,7,x^7 + x^6 + 29,2 * 7^2 * 29 * 563 * 8792813 * 134456059900387
7883,8,x^8 + x^7 + 2,2^5 * 3^3 * 5 * 7 * 13 * 73 * 269 * 563 * 1777 * 269473 * 7165076857
7883,9,x^9 + x^8 + 38,2 * 7 * 19 * 563 * 35700823 * 62149573 * 353767009629961
7883,10,x^10 + x^9 + 7,2^3 * 3^3 * 7 * 11 * 73 * 251 * 563 * 2221 * 1398442488581 * 1738892137261
7883,11,x^11 + x^10 + 9,2 * 7 * 331 * 563 * 661 * 330199 * 2742587 * 1468888103 * 3184315041337
7883,12,x^12 + x^11 + 76,2^4 * 3^4 * 5 * 7 * 13 * 61 * 73 * 163 * 269 * 563 * 1777 * 2083 * 19141 * 27997 * 7205929 * 62149573
7883,13,x^13 + x^12 + 33,2 * 7 * 79 * 313 * 563 * 42433 * 61823243 * 887823151770515987285836454957
7883,14,x^14 + x^13 + 200,2^3 * 3^3 * 7^2 * 29 * 73 * 563 * 8792813 * 134456059900387 * 239935257437220673678267
7883,15,x^15 + x^14 + 33,2 * 7 * 31 * 563 * 2221 * 62149573 * 97037041 * 1738892137261 * 4956531581781822263071
7883,16,x^16 + x^15 + 143,2^6 * 3^3 * 5 * 7 * 13 * 17 * 73 * 269 * 563 * 1777 * 269473 * 7165076857 * 12321159256369 * 35596043137611377
7883,17,x^17 + x^16 + 26,2 * 7 * 137 * 563 * 4999 * 1596027035975565583330537 * 203458375838054244147243674229191
7883,18,x^18 + x^17 + 52,2^3 * 3^5 * 7 * 19 * 61 * 73 * 163 * 563 * 2083 * 60859 * 9319249 * 35700823 * 62149573 * 141033465271 * 353767009629961
7883,19,x^19 + x^18 + 27,2 * 7 * 191 * 457 * 563 * 4626707350528643 * 34220076537897294804726560348323109849024893439233
7883,20,x^20 + x^19 + 63,2^4 * 3^3 * 5^2 * 7 * 11 * 13 * 73 * 251 * 269 * 563 * 1777 * 2221 * 1398442488581 * 1738892137261 * 2982374663493478222800628461821
