p,n,poly,factorization
113,2,x^2 + x + 10,2^5 * 3 * 7 * 19
113,3,x^3 + x^2 + 10,2^4 * 7 * 13 * 991
113,4,x^4 + x^3 + 6,2^6 * 3 * 5 * 7 * 19 * 1277
113,5,x^5 + x^4 + 10,2^4 * 7 * 11 * 251 * 59581
113,6,x^6 + x^5 + 6,2^5 * 3^2 * 7 * 13 * 19 * 991 * 4219
113,7,x^7 + x^6 + 20,2^4 * 7^2 * 44983 * 6670903
113,8,x^8 + x^7 + 24,2^7 * 3 * 5 * 7 * 19 * 1277 * 81523681
113,9,x^9 + x^8 + 24,2^4 * 7 * 13 * 991 * 17047 * 122130181
113,10,x^10 + x^9 + 19,2^5 * 3 * 7 * 11 * 19 * 41 * 61 * 251 * 59581 * 64621
113,11,x^11 + x^10 + 6,2^4 * 7 * 617 * 555085255645420259
113,12,x^12 + x^11 + 92,2^6 * 3^2 * 5 * 7 * 13 * 19 * 97 * 733 * 991 * 1277 * 2293 * 4219
113,13,x^13 + x^12 + 47,2^4 * 7 * 131 * 313 * 1951 * 68147 * 802198966531
113,14,x^14 + x^13 + 70,2^5 * 3 * 7^2 * 19 * 43 * 44983 * 6670903 * 47992767859
113,15,x^15 + x^14 + 10,2^4 * 7 * 11 * 13 * 31 * 251 * 691 * 991 * 59581 * 1230063939301
113,16,x^16 + 2*x^15 + 47,2^8 * 3 * 5 * 7 * 17 * 19 * 1277 * 3121 * 81523681 * 250527187073
113,17,x^17 + x^16 + 67,2^4 * 7 * 1259 * 1556610373 * 363839516808129960023
113,18,x^18 + x^17 + 3,2^5 * 3^3 * 7 * 13 * 19 * 109 * 523 * 991 * 4219 * 17047 * 12173653 * 122130181
113,19,x^19 + x^18 + 27,2^4 * 7 * 4278041 * 377213803 * 1813514509 * 3111134955989
113,20,x^20 + x^19 + 74,2^6 * 3 * 5^2 * 7 * 11 * 19 * 41 * 61 * 251 * 761 * 1277 * 59581 * 64621 * 6986165608501
113,21,x^21 + x^20 + 29,2^4 * 7^2 * 13 * 991 * 13567 * 44983 * 6670903 * 316663040181701441887
113,22,x^22 + x^21 + 75,2^5 * 3 * 7 * 19 * 23 * 617 * 555085255645420259 * 14629523839100351479
113,23,x^23 + x^22 + 66,2^4 * 7 * 1484520425576434196455942238665054573307722183
113,24,x^24 + x^23 + x + 27,2^7 * 3^2 * 5 * 7 * 13 * 19 * 97 * 241 * 733 * 991 * 1277 * 2293 * 4219 * 2771497 * 39801193 * 81523681
113,25,x^25 + x^24 + 3,2^4 * 7 * 11 * 251 * 59581 * 3578951 * 5088701 * 30833851 * 205200499847359364701
113,26,x^26 + x^25 + 2*x + 43,2^5 * 3 * 7 * 19 * 53 * 131 * 313 * 1951 * 16693 * 68147 * 66688103 * 72820941103 * 802198966531
113,27,x^27 + x^26 + 96,2^4 * 7 * 13 * 991 * 3079 * 10531 * 17047 * 122130181 * 38152567561789 * 7294724775686323
113,28,x^28 + x^27 + 66,2^6 * 3 * 5 * 7^2 * 19 * 29 * 43 * 197 * 701 * 1277 * 44983 * 1323169 * 6670903 * 47992767859 * 817917974021
113,29,x^29 + 3*x^28 + 59,2^4 * 7 * 149562223 * 20664977023059597906619839157119116459111756243347
113,30,x^30 + 2*x^29 + 79,2^5 * 3^2 * 7 * 11 * 13 * 19 * 31 * 41 * 61 * 151 * 251 * 691 * 991 * 4219 * 59581 * 64621 * 1230063939301 * 177613800584551
113,31,x^31 + x^30 + 27,2^4 * 7 * 311 * 18682399 * 579009073 * 11731007814679760171961685270461155772469799
113,32,x^32 + x^31 + 79,2^9 * 3 * 5 * 7 * 17 * 19 * 1277 * 3121 * 81523681 * 250527187073 * 353366276339896558409817277595521
113,33,x^33 + x^32 + 74,2^4 * 7 * 13 * 617 * 991 * 32143 * 555085255645420259 * 3553221993008446261199442968293093903
113,34,x^34 + x^33 + 2*x + 58,2^5 * 3 * 7 * 19 * 103 * 1259 * 21557 * 1556610373 * 363839516808129960023 * 315502744506640028320139611
113,35,x^35 + x^34 + 68,2^4 * 7^2 * 11 * 211 * 251 * 44983 * 59581 * 6670903 * 8871241 * 11693052047111 * 850800050669737206419187941
113,36,x^36 + x^35 + 54,2^6 * 3^3 * 5 * 7 * 13 * 19 * 37 * 97 * 109 * 523 * 733 * 991 * 1277 * 2293 * 4219 * 11161 * 17047 * 12173653 * 122130181 * 10496306153400002389
113,37,x^37 + x^36 + 39,2^4 * 7 * 82164532059904939917487035097771458271804140310352688400187236361098038661
113,38,x^38 + x^37 + 34,2^5 * 3 * 7 * 19^2 * 419 * 140639 * 4278041 * 6440089 * 377213803 * 1813514509 * 3111134955989 * 1240567250102942833567
