p,r,n,poly,factorization
2801,1,2,x^2 + x + 3,2^5 * 3 * 5^2 * 7 * 467
2801,1,3,x^3 + x^2 + 6,2^4 * 5^2 * 7 * 37 * 43 * 4933
2801,1,4,x^4 + x^3 + 11,2^6 * 3 * 5^2 * 7 * 17 * 29 * 73 * 109 * 467
2801,1,5,x^5 + x^4 + 3,2^4 * 5^3 * 7 * 1956611 * 6294091
2801,1,6,x^6 + x^5 + 12,2^5 * 3^2 * 5^2 * 7 * 19 * 37 * 43 * 467 * 4933 * 137593
2801,1,7,x^7 + x^6 + 3,2^4 * 5^2 * 7^2 * 71 * 211 * 1597 * 2884629032993
2801,1,8,x^8 + x^7 + 60,2^7 * 3 * 5^2 * 7 * 17 * 29 * 73 * 109 * 467 * 5223377 * 5892113
2801,1,9,x^9 + x^8 + 19,2^4 * 5^2 * 7 * 37 * 43 * 4933 * 143879023 * 3356457657661
2801,1,10,x^10 + x^9 + 3,2^5 * 3 * 5^3 * 7 * 11 * 241 * 467 * 25841 * 898211 * 1956611 * 6294091
2801,1,11,x^11 + x^10 + 96,2^4 * 5^2 * 7 * 23 * 1372537 * 10196539 * 45437789 * 2033125998091
2801,1,12,x^12 + x^11 + 30,2^6 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 29 * 37 * 43 * 73 * 109 * 467 * 4933 * 137593 * 4734880554277
2801,1,13,x^13 + x^12 + 12,2^4 * 5^2 * 7 * 1483 * 8932457 * 22867937 * 770146437854801511784879
2801,1,14,x^14 + x^13 + 3,2^5 * 3 * 5^2 * 7^2 * 71 * 211 * 467 * 1597 * 2884629032993 * 482751498807046568401
2801,1,15,x^15 + x^14 + 99,2^4 * 5^3 * 7 * 37 * 43 * 61 * 4933 * 1956611 * 6294091 * 62089756708408430379766741
2801,1,16,x^16 + x^15 + 3,2^8 * 3 * 5^2 * 7 * 17 * 29 * 73 * 97 * 109 * 467 * 5223377 * 5892113 * 250514497 * 77959721246515489
2801,1,17,x^17 + x^16 + 22,2^4 * 5^2 * 7 * 1460743 * 1155061928281837112683 * 8511100827067585048127507893
2801,1,18,x^18 + x^17 + 58,2^5 * 3^3 * 5^2 * 7 * 19 * 37 * 43 * 163 * 467 * 4933 * 137593 * 2102797 * 143879023 * 469647965197 * 3356457657661
2801,1,19,x^19 + x^18 + 19,2^4 * 5^2 * 7 * 229 * 576613 * 1371021392040182353 * 622338821756361312582050837135945899
2801,1,20,x^20 + x^19 + 189,2^6 * 3 * 5^3 * 7 * 11 * 17 * 29 * 73 * 109 * 241 * 467 * 25841 * 898211 * 1956611 * 6294091 * 11892796219781 * 318581709111821
2801,1,21,x^21 + x^20 + 27,2^4 * 5^2 * 7^2 * 37 * 43 * 71 * 211 * 1597 * 4933 * 169177 * 2884629032993 * 1378037097064922933825352880809397513
2801,1,22,x^22 + x^21 + 111,2^5 * 3 * 5^2 * 7 * 23 * 467 * 1372537 * 6756377 * 10196539 * 45437789 * 2033125998091 * 4398070546199457804292884313
