p,n,poly,factorization
4457,2,x^2 + x + 7,2^4 * 3 * 557 * 743
4457,3,x^3 + x^2 + 6,2^3 * 19 * 541 * 557 * 1933
4457,4,x^4 + x^3 + 6,2^5 * 3 * 5^2 * 557 * 743 * 397297
4457,5,x^5 + x^4 + 24,2^3 * 557 * 1091 * 361778903111
4457,6,x^6 + x^5 + 13,2^4 * 3^2 * 7 * 19 * 541 * 557 * 743 * 1933 * 945733
4457,7,x^7 + x^6 + 6,2^3 * 29 * 421 * 547 * 557 * 1174047954901109
4457,8,x^8 + x^7 + 44,2^6 * 3 * 5^2 * 557 * 743 * 397297 * 197306112896401
4457,9,x^9 + x^8 + 28,2^3 * 19 * 73 * 541 * 557 * 1933 * 187522471 * 572637292021
4457,10,x^10 + x^9 + 14,2^4 * 3 * 11 * 557 * 743 * 1091 * 361778903111 * 35865791638291
4457,11,x^11 + x^10 + 47,2^3 * 23 * 557 * 23098681 * 5823831157975582257858689789
4457,12,x^12 + x^11 + 40,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 541 * 557 * 743 * 1117 * 1933 * 397297 * 945733 * 27175277593
4457,13,x^13 + x^12 + 14,2^3 * 557 * 1336037 * 6614401 * 6955046769336036505402638535673
4457,14,x^14 + x^13 + 53,2^4 * 3 * 29 * 421 * 547 * 557 * 743 * 771877 * 1174047954901109 * 10153371439699909
4457,15,x^15 + x^14 + 5,2^3 * 19 * 241 * 541 * 557 * 1091 * 1741 * 1933 * 361778903111 * 371046045256767511736821
4457,16,x^16 + x^15 + 17,2^7 * 3 * 5^2 * 17 * 557 * 743 * 397297 * 2082436406881 * 197306112896401 * 2199330048187313
4457,17,x^17 + x^16 + 5,2^3 * 137 * 557 * 1667 * 356219 * 9736996687681 * 30618317902545588541886112251068121
4457,18,x^18 + x^17 + 12,2^4 * 3^3 * 7 * 19 * 73 * 541 * 557 * 743 * 1933 * 945733 * 187522471 * 572637292021 * 2612970759613119840019
4457,19,x^19 + x^18 + 7,2^3 * 557 * 2313806644559 * 208227364119734350560752330528384419144591547682283973
4457,20,x^20 + x^19 + 90,2^5 * 3 * 5^3 * 11 * 557 * 701 * 743 * 1091 * 397297 * 43176690241 * 361778903111 * 35865791638291 * 1028972292678961
4457,21,x^21 + x^20 + 99,2^3 * 19 * 29 * 421 * 541 * 547 * 557 * 631 * 1933 * 2143 * 25312267 * 1174047954901109 * 1794864153085453541146174520059
