p,n,poly,factorization
4513,2,x^2 + x + 14,2^6 * 3 * 37 * 47 * 61
4513,3,x^3 + x^2 + 7,2^5 * 3^2 * 47 * 6790561
4513,4,x^4 + x^3 + 23,2^7 * 3 * 5 * 37 * 47 * 61 * 617 * 3301
4513,5,x^5 + x^4 + 28,2^5 * 3 * 11 * 47 * 1151 * 2221 * 14755061
4513,6,x^6 + x^5 + 87,2^6 * 3^2 * 7 * 37 * 47 * 61 * 2908951 * 6790561
4513,7,x^7 + x^6 + 28,2^5 * 3 * 43 * 47 * 113 * 1739167233654708677
4513,8,x^8 + x^7 + 23,2^8 * 3 * 5 * 17 * 37 * 41 * 47 * 61 * 617 * 3301 * 30529 * 9747337
4513,9,x^9 + x^8 + 21,2^5 * 3^3 * 47 * 127 * 797887 * 6790561 * 27792373416481
4513,10,x^10 + x^9 + 116,2^6 * 3 * 11 * 37 * 47 * 61 * 1151 * 2221 * 1092181 * 14755061 * 379726141
4513,11,x^11 + x^10 + 85,2^5 * 3 * 47 * 67 * 2742653 * 312916913 * 60964199226468157181
4513,12,x^12 + x^11 + 89,2^7 * 3^2 * 5 * 7 * 13 * 37 * 47 * 61 * 349 * 617 * 3301 * 2908951 * 6790561 * 91430802889
4513,13,x^13 + x^12 + 58,2^5 * 3 * 47 * 79 * 30259997 * 29866495973363810003570902691170367
4513,14,x^14 + x^13 + 46,2^6 * 3 * 37 * 43 * 47 * 61 * 113 * 8826539 * 956985451333283 * 1739167233654708677
4513,15,x^15 + x^14 + 7,2^5 * 3^2 * 11 * 31 * 47 * 1151 * 1801 * 2221 * 6790561 * 14755061 * 125568481 * 24539763805346311
4513,16,x^16 + x^15 + 23,2^9 * 3 * 5 * 17 * 37 * 41 * 47 * 61 * 433 * 617 * 3301 * 30529 * 9747337 * 198703161071655140432408017
4513,17,x^17 + x^16 + 92,2^5 * 3 * 47 * 239 * 34531409851095881 * 3588635655291266745998000588511851875079
4513,18,x^18 + x^17 + 97,2^6 * 3^3 * 7 * 19 * 37 * 47 * 61 * 127 * 1531 * 797887 * 2908951 * 6790561 * 8874127 * 32729364271 * 27792373416481
4513,19,x^19 + x^18 + 53,2^5 * 3 * 47 * 687211229 * 53752724740163 * 16329824414074063077678384584066873291918149
4513,20,x^20 + x^19 + 29,2^7 * 3 * 5^2 * 11 * 37 * 47 * 61 * 101 * 617 * 1151 * 2221 * 3301 * 167021 * 1092181 * 13809641 * 14755061 * 379726141 * 147733096392901
4513,21,x^21 + x^20 + 58,2^5 * 3^2 * 43 * 47 * 113 * 96181 * 6790561 * 23410339 * 36123193 * 1739167233654708677 * 877414156955597275518967
