p,e,n,poly,factorization
9661,1,2,x^2 + x + 42,2^3 * 3 * 5 * 7 * 23 * 4831
9661,1,3,x^3 + x^2 + 6,2^2 * 3^2 * 5 * 7 * 23 * 79 * 393859
9661,1,4,x^4 + x^3 + 40,2^4 * 3 * 5 * 7 * 23 * 2801 * 4831 * 16661
9661,1,5,x^5 + x^4 + 119,2^2 * 3 * 5^2 * 7 * 11 * 23 * 71 * 2231065116541
9661,1,6,x^6 + x^5 + 6,2^3 * 3^2 * 5 * 7 * 23 * 79 * 4831 * 393859 * 93325261
9661,1,7,x^7 + x^6 + 85,2^2 * 3 * 5 * 7^2 * 23 * 491 * 236590834560666325391
9661,1,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 7 * 23 * 2801 * 4831 * 16661 * 1127969 * 3861545609
9661,1,9,x^9 + x^8 + 119,2^2 * 3^3 * 5 * 7 * 19 * 23 * 79 * 393859 * 14264535592385208673399
9661,1,10,x^10 + x^9 + 61,2^3 * 3 * 5^2 * 7 * 11 * 23 * 71 * 2971 * 4831 * 2231065116541 * 2931843104251
9661,1,11,x^11 + x^10 + 43,2^2 * 3 * 5 * 7 * 23 * 2179 * 239933 * 47619727 * 284532356686469358812599
9661,1,12,x^12 + x^11 + 52,2^4 * 3^2 * 5 * 7 * 13 * 23 * 79 * 2801 * 4831 * 16661 * 393859 * 93325261 * 670108260364717
9661,1,13,x^13 + x^12 + 61,2^2 * 3 * 5 * 7 * 23 * 53 * 10271 * 210551714621 * 326662128418783 * 17658905086197077
9661,1,14,x^14 + x^13 + 141,2^3 * 3 * 5 * 7^2 * 23 * 29 * 491 * 4831 * 46271 * 2479541 * 244348323899 * 236590834560666325391
9661,1,15,x^15 + x^14 + 52,2^2 * 3^2 * 5^2 * 7 * 11 * 23 * 31 * 71 * 79 * 65521 * 393859 * 2231065116541 * 37358505151758981148155391
9661,1,16,x^16 + x^15 + 123,2^6 * 3 * 5 * 7 * 17 * 23 * 2801 * 4831 * 13441 * 16661 * 1127969 * 3861545609 * 166060430222459492507705153
9661,1,17,x^17 + x^16 + 61,2^2 * 3 * 5 * 7 * 23 * 239 * 21863 * 52259 * 6280949677 * 3358181809505989980684756588740773034091727
9661,1,18,x^18 + x^17 + 52,2^3 * 3^3 * 5 * 7 * 19 * 23 * 37 * 79 * 4831 * 393859 * 437077 * 43870951 * 93325261 * 1146029419 * 14264535592385208673399
9661,1,19,x^19 + x^18 + 174,2^2 * 3 * 5 * 7 * 23 * 229 * 1246945757 * 64078578479 * 35918823125091163 * 817945603003092534600488285711659
9661,1,20,x^20 + x^19 + 288,2^4 * 3 * 5^2 * 7 * 11 * 23 * 61 * 71 * 2801 * 2971 * 4831 * 16661 * 17877221 * 22769041 * 2231065116541 * 2931843104251 * 3056342841710321
9661,2,2,x^4 + x^3 + 40,2^4 * 3 * 5 * 7 * 23 * 2801 * 4831 * 16661
9661,2,3,x^6 + x^5 + 6,2^3 * 3^2 * 5 * 7 * 23 * 79 * 4831 * 393859 * 93325261
9661,2,4,x^8 + x^7 + 2,2^5 * 3 * 5 * 7 * 23 * 2801 * 4831 * 16661 * 1127969 * 3861545609
9661,2,5,x^10 + x^9 + 61,2^3 * 3 * 5^2 * 7 * 11 * 23 * 71 * 2971 * 4831 * 2231065116541 * 2931843104251
