p,n,poly,factorization
9491,2,x^2 + x + 6,2^3 * 3 * 5 * 7 * 13 * 73 * 113
9491,3,x^3 + x^2 + 3,2 * 5 * 13 * 31 * 73 * 1039 * 2797
9491,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 7 * 13 * 73 * 113 * 601 * 74941
9491,5,x^5 + x^4 + 3,2 * 5^2 * 11 * 13 * 73 * 811 * 43691 * 4164071
9491,6,x^6 + x^5 + 14,2^3 * 3^2 * 5 * 7 * 13 * 31 * 73 * 113 * 1039 * 2797 * 30023197
9491,7,x^7 + x^6 + 4,2 * 5 * 13 * 71 * 73 * 10295779967558282986307
9491,8,x^8 + x^7 + 8,2^5 * 3 * 5 * 7 * 13 * 73 * 113 * 601 * 74941 * 4057120416902281
9491,9,x^9 + x^8 + 34,2 * 5 * 13 * 31 * 73 * 1039 * 2797 * 52957 * 204427 * 67516545060667
9491,10,x^10 + x^9 + 11,2^3 * 3 * 5^2 * 7 * 11 * 13 * 73 * 113 * 811 * 9221 * 39521 * 43691 * 4164071 * 22263641
9491,11,x^11 + x^10 + 9,2 * 5 * 13 * 73 * 777437 * 7629573990217365121592035147863953
9491,12,x^12 + x^11 + 40,2^4 * 3^2 * 5 * 7 * 13 * 31 * 73 * 109 * 113 * 601 * 1039 * 2797 * 3109 * 74941 * 30023197 * 23944218601
9491,13,x^13 + x^12 + 173,2 * 5 * 13^2 * 73 * 443 * 12158563 * 7630625047173081578716456065220441949
9491,14,x^14 + x^13 + 101,2^3 * 3 * 5 * 7^2 * 13 * 71 * 73 * 113 * 118220131 * 883154340965863 * 10295779967558282986307
9491,15,x^15 + x^14 + 9,2 * 5^2 * 11 * 13 * 31 * 73 * 811 * 1039 * 2797 * 8221 * 43691 * 4164071 * 184200122341 * 43474586870916001
9491,16,x^16 + x^15 + 145,2^6 * 3 * 5 * 7 * 13 * 17 * 73 * 113 * 401 * 601 * 11393 * 74941 * 7059274129 * 60044654910689 * 4057120416902281
9491,17,x^17 + x^16 + 74,2 * 5 * 13 * 73 * 137 * 31645850214986296584422039029295390081607763462186556057671961
9491,18,x^18 + x^17 + 298,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 73 * 113 * 1039 * 2797 * 52957 * 204427 * 30023197 * 61144651 * 67516545060667 * 209719355420053
9491,19,x^19 + x^18 + 105,2 * 5 * 13 * 73 * 566543 * 996551 * 752887301396019593 * 27228551235185614819 * 33742275616433272632239
9491,20,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 7 * 11 * 13 * 41 * 73 * 113 * 541 * 601 * 811 * 9221 * 39521 * 43691 * 74941 * 4164071 * 22263641 * 2968346944594832880383125181
