p,e,n,poly,factorization
6133,1,2,x^2 + x + 5,2^3 * 3 * 7 * 73 * 3067
6133,1,3,x^3 + x^2 + 5,2^2 * 3^2 * 7 * 73 * 103 * 211 * 577
6133,1,4,x^4 + x^3 + 20,2^4 * 3 * 5 * 7 * 17 * 73 * 97 * 2281 * 3067
6133,1,5,x^5 + x^4 + 87,2^2 * 3 * 7 * 73 * 281 * 14431 * 348947371
6133,1,6,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 13 * 31 * 73 * 103 * 211 * 577 * 3067 * 93319
6133,1,7,x^7 + x^6 + 24,2^2 * 3 * 7^2 * 73 * 757 * 1127239 * 8910430376863
6133,1,8,x^8 + x^7 + 5,2^5 * 3 * 5 * 7 * 17 * 73 * 97 * 193 * 2281 * 3067 * 1172537 * 3125921
6133,1,9,x^9 + x^8 + 5,2^2 * 3^3 * 7 * 73 * 103 * 127 * 211 * 577 * 6967 * 20047812963838741
6133,1,10,x^10 + x^9 + 19,2^3 * 3 * 7 * 11 * 73 * 271 * 281 * 3067 * 14431 * 348947371 * 474524975861
6133,1,11,x^11 + x^10 + 6,2^2 * 3 * 7 * 73 * 1453 * 1506781 * 34394160679019562227457429791
6133,1,12,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 73 * 97 * 103 * 211 * 577 * 769 * 2281 * 3067 * 44293 * 93319 * 41536549
6133,1,13,x^13 + x^12 + 59,2^2 * 3 * 7 * 73 * 131 * 677 * 31936434656255471160238293784085700746443
6133,1,14,x^14 + x^13 + 20,2^3 * 3 * 7^2 * 43 * 73 * 757 * 3067 * 1127239 * 7213781 * 8910430376863 * 171528216494699
6133,1,15,x^15 + x^14 + 20,2^2 * 3^2 * 7 * 73 * 103 * 211 * 281 * 577 * 14431 * 62791 * 156601 * 348947371 * 203526501964347652351
6133,1,16,x^16 + x^15 + 187,2^6 * 3 * 5 * 7 * 17 * 73 * 97 * 193 * 2281 * 3067 * 72977 * 238417 * 1172537 * 1965553 * 3125921 * 29264811967073
6133,1,17,x^17 + x^16 + 35,2^2 * 3 * 7 * 73 * 101821304297 * 39354971080846104257615301610048907834284551837193
6133,1,18,x^18 + x^17 + 151,2^3 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 103 * 127 * 211 * 577 * 3067 * 6967 * 93319 * 7758991 * 9756121831021 * 20047812963838741
6133,1,19,x^19 + x^18 + 45,2^2 * 3 * 7 * 73 * 91582433 * 1330880259314999722737439 * 1236610764555150747815340014876231969
6133,1,20,x^20 + x^19 + 493,2^4 * 3 * 5^2 * 7 * 11 * 17 * 61 * 73 * 97 * 271 * 281 * 2281 * 3067 * 14431 * 348947371 * 317844974441 * 474524975861 * 20647549576768921
6133,1,21,x^21 + x^20 + 368,2^2 * 3^2 * 7^2 * 73 * 103 * 211 * 421 * 577 * 757 * 1127239 * 8910430376863 * 1116229521168710257 * 6025167956024352476667397
6133,2,2,x^4 + x^3 + 20,2^4 * 3 * 5 * 7 * 17 * 73 * 97 * 2281 * 3067
6133,2,3,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 13 * 31 * 73 * 103 * 211 * 577 * 3067 * 93319
6133,2,4,x^8 + x^7 + 5,2^5 * 3 * 5 * 7 * 17 * 73 * 97 * 193 * 2281 * 3067 * 1172537 * 3125921
6133,2,5,x^10 + x^9 + 19,2^3 * 3 * 7 * 11 * 73 * 271 * 281 * 3067 * 14431 * 348947371 * 474524975861
6133,2,6,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 73 * 97 * 103 * 211 * 577 * 769 * 2281 * 3067 * 44293 * 93319 * 41536549
6133,2,7,x^14 + x^13 + 20,2^3 * 3 * 7^2 * 43 * 73 * 757 * 3067 * 1127239 * 7213781 * 8910430376863 * 171528216494699
6133,2,8,x^16 + x^15 + 187,2^6 * 3 * 5 * 7 * 17 * 73 * 97 * 193 * 2281 * 3067 * 72977 * 238417 * 1172537 * 1965553 * 3125921 * 29264811967073
6133,2,9,x^18 + x^17 + 151,2^3 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 103 * 127 * 211 * 577 * 3067 * 6967 * 93319 * 7758991 * 9756121831021 * 20047812963838741
6133,2,10,x^20 + x^19 + 493,2^4 * 3 * 5^2 * 7 * 11 * 17 * 61 * 73 * 97 * 271 * 281 * 2281 * 3067 * 14431 * 348947371 * 317844974441 * 474524975861 * 20647549576768921
6133,3,2,x^6 + x^5 + 18,2^3 * 3^2 * 7 * 13 * 31 * 73 * 103 * 211 * 577 * 3067 * 93319
6133,3,3,x^9 + x^8 + 5,2^2 * 3^3 * 7 * 73 * 103 * 127 * 211 * 577 * 6967 * 20047812963838741
6133,3,4,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 73 * 97 * 103 * 211 * 577 * 769 * 2281 * 3067 * 44293 * 93319 * 41536549
6133,3,5,x^15 + x^14 + 20,2^2 * 3^2 * 7 * 73 * 103 * 211 * 281 * 577 * 14431 * 62791 * 156601 * 348947371 * 203526501964347652351
6133,3,6,x^18 + x^17 + 151,2^3 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 103 * 127 * 211 * 577 * 3067 * 6967 * 93319 * 7758991 * 9756121831021 * 20047812963838741
6133,3,7,x^21 + x^20 + 368,2^2 * 3^2 * 7^2 * 73 * 103 * 211 * 421 * 577 * 757 * 1127239 * 8910430376863 * 1116229521168710257 * 6025167956024352476667397
6133,4,2,x^8 + x^7 + 5,2^5 * 3 * 5 * 7 * 17 * 73 * 97 * 193 * 2281 * 3067 * 1172537 * 3125921
6133,4,3,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 73 * 97 * 103 * 211 * 577 * 769 * 2281 * 3067 * 44293 * 93319 * 41536549
6133,4,4,x^16 + x^15 + 187,2^6 * 3 * 5 * 7 * 17 * 73 * 97 * 193 * 2281 * 3067 * 72977 * 238417 * 1172537 * 1965553 * 3125921 * 29264811967073
6133,4,5,x^20 + x^19 + 493,2^4 * 3 * 5^2 * 7 * 11 * 17 * 61 * 73 * 97 * 271 * 281 * 2281 * 3067 * 14431 * 348947371 * 317844974441 * 474524975861 * 20647549576768921
6133,5,2,x^10 + x^9 + 19,2^3 * 3 * 7 * 11 * 73 * 271 * 281 * 3067 * 14431 * 348947371 * 474524975861
6133,5,3,x^15 + x^14 + 20,2^2 * 3^2 * 7 * 73 * 103 * 211 * 281 * 577 * 14431 * 62791 * 156601 * 348947371 * 203526501964347652351
6133,5,4,x^20 + x^19 + 493,2^4 * 3 * 5^2 * 7 * 11 * 17 * 61 * 73 * 97 * 271 * 281 * 2281 * 3067 * 14431 * 348947371 * 317844974441 * 474524975861 * 20647549576768921
6133,6,2,x^12 + x^11 + 20,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 73 * 97 * 103 * 211 * 577 * 769 * 2281 * 3067 * 44293 * 93319 * 41536549
6133,6,3,x^18 + x^17 + 151,2^3 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 103 * 127 * 211 * 577 * 3067 * 6967 * 93319 * 7758991 * 9756121831021 * 20047812963838741
6133,7,2,x^14 + x^13 + 20,2^3 * 3 * 7^2 * 43 * 73 * 757 * 3067 * 1127239 * 7213781 * 8910430376863 * 171528216494699
6133,7,3,x^21 + x^20 + 368,2^2 * 3^2 * 7^2 * 73 * 103 * 211 * 421 * 577 * 757 * 1127239 * 8910430376863 * 1116229521168710257 * 6025167956024352476667397
6133,8,2,x^16 + x^15 + 187,2^6 * 3 * 5 * 7 * 17 * 73 * 97 * 193 * 2281 * 3067 * 72977 * 238417 * 1172537 * 1965553 * 3125921 * 29264811967073
6133,9,2,x^18 + x^17 + 151,2^3 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 103 * 127 * 211 * 577 * 3067 * 6967 * 93319 * 7758991 * 9756121831021 * 20047812963838741
6133,10,2,x^20 + x^19 + 493,2^4 * 3 * 5^2 * 7 * 11 * 17 * 61 * 73 * 97 * 271 * 281 * 2281 * 3067 * 14431 * 348947371 * 317844974441 * 474524975861 * 20647549576768921
