p,n,poly,factorization
829,2,x^2 + x + 2,2^3 * 3^2 * 5 * 23 * 83
829,3,x^3 + x^2 + 22,2^2 * 3^3 * 23 * 211 * 1087
829,4,x^4 + x^3 + 22,2^4 * 3^2 * 5 * 17^2 * 23 * 29 * 41 * 83
829,5,x^5 + x^4 + 19,2^2 * 3^2 * 11 * 23 * 461 * 93249971
829,6,x^6 + x^5 + 21,2^3 * 3^3 * 5 * 7 * 13 * 19 * 23 * 83 * 211 * 397 * 1087
829,7,x^7 + x^6 + 2,2^2 * 3^2 * 23 * 71 * 31149623 * 146940067
829,8,x^8 + x^7 + 2,2^5 * 3^2 * 5 * 17^2 * 23 * 29 * 41 * 83 * 236150096041
829,9,x^9 + x^8 + 21,2^2 * 3^4 * 23 * 109 * 211 * 1087 * 992611794726793
829,10,x^10 + x^9 + 40,2^3 * 3^2 * 5^2 * 11 * 23 * 31 * 83 * 461 * 6361 * 478451 * 93249971
829,11,x^11 + x^10 + 40,2^2 * 3^2 * 23 * 67 * 331 * 65750521 * 105261003085582103
829,12,x^12 + x^11 + 21,2^4 * 3^3 * 5 * 7 * 13 * 17^2 * 19 * 23 * 29 * 41 * 83 * 211 * 397 * 1087 * 5557 * 84991813
829,13,x^13 + x^12 + 28,2^2 * 3^2 * 23 * 3121 * 33797516730611634255716134311301
829,14,x^14 + x^13 + 21,2^3 * 3^2 * 5 * 23 * 71 * 83 * 491 * 1709 * 309779 * 1247177 * 31149623 * 146940067
829,15,x^15 + x^14 + 24,2^2 * 3^3 * 11 * 23 * 211 * 461 * 1087 * 2527561 * 93249971 * 132520261 * 665163061
829,16,x^16 + x^15 + 63,2^6 * 3^2 * 5 * 17^2 * 23 * 29 * 41 * 83 * 5025697 * 236150096041 * 22192690032820273
829,17,x^17 + x^16 + 21,2^2 * 3^2 * 23 * 5407 * 24920029 * 40134915691813 * 9212328470750134927199
829,18,x^18 + x^17 + 103,2^3 * 3^4 * 5 * 7 * 13 * 19 * 23 * 83 * 109 * 211 * 397 * 523 * 1087 * 620619609438271 * 992611794726793
829,19,x^19 + x^18 + 19,2^2 * 3^2 * 23 * 9311 * 15350612872441601 * 239543117697060626754171490897321
829,20,x^20 + x^19 + 98,2^4 * 3^2 * 5^2 * 11 * 17^2 * 23 * 29 * 31 * 41 * 83 * 241 * 421 * 461 * 6361 * 478451 * 2693441 * 93249971 * 816260925581
829,21,x^21 + x^20 + 30,2^2 * 3^3 * 23 * 71 * 211 * 1087 * 31149623 * 146940067 * 6162420139 * 17075713891170753054057739
829,22,x^22 + x^21 + 6,2^3 * 3^2 * 5 * 23 * 67 * 83 * 331 * 2399 * 1535293 * 2633291 * 65750521 * 15787064054653 * 105261003085582103
829,23,x^23 + x^22 + 134,2^2 * 3^2 * 23^2 * 38739265240466579 * 18148663593476961347587286867873025913741519463
829,24,x^24 + x^23 + 287,2^5 * 3^3 * 5 * 7 * 13 * 17^2 * 19 * 23 * 29 * 41 * 83 * 211 * 397 * 1087 * 1153 * 5557 * 893857 * 84991813 * 236150096041 * 216440680922161
829,25,x^25 + x^24 + 2,2^2 * 3^2 * 11 * 23 * 461 * 3301 * 12451 * 93249971 * 571795658509416624717116005624450842424685056306451
829,26,x^26 + x^25 + 26,2^3 * 3^2 * 5 * 23 * 83 * 3121 * 62885742086441 * 1673318507680509132353 * 33797516730611634255716134311301
829,27,x^27 + x^26 + 159,2^2 * 3^5 * 23 * 109 * 211 * 1087 * 2971 * 944223593558437 * 992611794726793 * 4063336555822890060259307048207851
