p,n,poly,factorization
8627,2,x^2 + x + 2,2^3 * 3 * 19 * 227 * 719
8627,3,x^3 + x^2 + 3,2 * 19 * 227 * 74433757
8627,4,x^4 + x^3 + 14,2^4 * 3 * 5 * 13 * 19 * 37 * 227 * 719 * 15473
8627,5,x^5 + x^4 + 7,2 * 11 * 19 * 227 * 5011 * 100501477961
8627,6,x^6 + x^5 + 39,2^3 * 3^2 * 7 * 19 * 227 * 719 * 3543643 * 74433757
8627,7,x^7 + x^6 + 28,2 * 19 * 227 * 14596690697 * 28245855108941
8627,8,x^8 + x^7 + 71,2^5 * 3 * 5 * 13 * 17 * 19 * 37 * 227 * 719 * 2273 * 15473 * 72889 * 983329
8627,9,x^9 + x^8 + 3,2 * 19 * 109 * 227 * 74433757 * 3782093753616371211097
8627,10,x^10 + x^9 + 18,2^3 * 3 * 11 * 19 * 227 * 719 * 5011 * 100501477961 * 5538457835495261
8627,11,x^11 + x^10 + 9,2 * 19 * 23 * 227 * 397 * 2399 * 1200422028917 * 86849190990862446389
8627,12,x^12 + x^11 + 39,2^4 * 3^2 * 5 * 7 * 13 * 19 * 37 * 97 * 227 * 719 * 8221 * 15473 * 3543643 * 74433757 * 6946128349
8627,13,x^13 + x^12 + 22,2 * 19 * 131 * 227 * 844550073012959 * 1536282987267666031997344764829
8627,14,x^14 + x^13 + 33,2^3 * 3 * 19 * 43 * 227 * 719 * 94207 * 198241 * 14596690697 * 513290634823 * 28245855108941
8627,15,x^15 + x^14 + 46,2 * 11 * 19 * 31 * 227 * 5011 * 74433757 * 100501477961 * 222628219621 * 4445147055780415651
8627,16,x^16 + x^15 + 54,2^6 * 3 * 5 * 13 * 17 * 19 * 37 * 227 * 719 * 2273 * 15473 * 72889 * 983329 * 15340813444889206185326671111441
8627,17,x^17 + x^16 + 10,2 * 19 * 137 * 227 * 46617350293 * 844529067819457 * 174551810879632581047152112344183733
8627,18,x^18 + x^17 + 39,2^3 * 3^3 * 7 * 19 * 109 * 227 * 719 * 3543643 * 74433757 * 3782093753616371211097 * 137416073047633443611269
8627,19,x^19 + x^18 + 65,2 * 19^2 * 191 * 227 * 3877 * 12503 * 83728517 * 4757253666130854730944730773602729601136184420153039
8627,20,x^20 + x^19 + 77,2^4 * 3 * 5^2 * 11 * 13 * 19 * 37 * 227 * 719 * 5011 * 15473 * 209201 * 27252168821 * 100501477961 * 1076325296164121 * 5538457835495261
