p,n,poly,factorization
7229,2,x^2 + x + 2,2^3 * 3 * 5 * 13 * 139 * 241
7229,3,x^3 + x^2 + 7,2^2 * 13 * 139 * 52265671
7229,4,x^4 + x^3 + 12,2^4 * 3 * 5 * 13 * 17 * 139 * 241 * 1537013
7229,5,x^5 + x^4 + 12,2^2 * 13 * 139 * 211 * 12944656323631
7229,6,x^6 + x^5 + 39,2^3 * 3^2 * 5 * 7 * 13 * 31 * 139 * 241 * 80263 * 52265671
7229,7,x^7 + x^6 + 7,2^2 * 13 * 139 * 142734654897040726573411
7229,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 13 * 17 * 139 * 241 * 28001 * 213193 * 228737 * 1537013
7229,9,x^9 + x^8 + 26,2^2 * 13 * 19 * 73 * 139 * 307 * 7317523 * 52265671 * 45802629973
7229,10,x^10 + x^9 + 34,2^3 * 3 * 5^2 * 11 * 13 * 139 * 151 * 211 * 241 * 3391 * 96958391 * 12944656323631
7229,11,x^11 + x^10 + 29,2^2 * 13 * 139 * 389800442981462594094759257465573596351
7229,12,x^12 + x^11 + 57,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 37 * 139 * 241 * 2953 * 80263 * 1537013 * 52265671 * 24994687981
7229,13,x^13 + x^12 + 38,2^2 * 13^2 * 139 * 1171 * 3147223 * 67023161110777 * 6343750689173656821037
7229,14,x^14 + x^13 + 91,2^3 * 3 * 5 * 13 * 139 * 241 * 142695170898452333564677 * 142734654897040726573411
7229,15,x^15 + x^14 + 43,2^2 * 13 * 139 * 211 * 52265671 * 2614080498301 * 12944656323631 * 2852638635861783781
7229,16,x^16 + x^15 + 59,2^6 * 3 * 5 * 13 * 17 * 139 * 241 * 28001 * 69809 * 213193 * 228737 * 378977 * 1537013 * 11245005137 * 12534640241
7229,17,x^17 + x^16 + 133,2^2 * 13 * 139 * 5278093 * 5197999153 * 205920106991 * 132099939730273 * 74541316637477422763
7229,18,x^18 + x^17 + 133,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 73 * 139 * 241 * 307 * 2521 * 80263 * 191413 * 7317523 * 52265671 * 45802629973 * 98583405865507
7229,19,x^19 + x^18 + 66,2^2 * 13 * 139 * 16417 * 7970881 * 22216109261963261957698274104917992345957892317677396302103
7229,20,x^20 + x^19 + 43,2^4 * 3 * 5^2 * 11 * 13 * 17 * 139 * 151 * 211 * 241 * 3391 * 10781 * 1537013 * 96958391 * 12944656323631 * 691777995553029008530202501
