p,e,n,poly,factorization
97,1,2,x^2 + x + 5,2^6 * 3 * 7^2
97,1,3,x^3 + x^2 + 5,2^5 * 3^2 * 3169
97,1,4,x^4 + x^3 + 15,2^7 * 3 * 5 * 7^2 * 941
97,1,5,x^5 + x^4 + 7,2^5 * 3 * 11 * 31 * 262321
97,1,6,x^6 + x^5 + 56,2^6 * 3^2 * 7^2 * 67 * 139 * 3169
97,1,7,x^7 + x^6 + 13,2^5 * 3 * 43 * 967 * 20241187
97,1,8,x^8 + x^7 + 7,2^8 * 3 * 5 * 7^2 * 233 * 941 * 189977
97,1,9,x^9 + x^8 + 5,2^5 * 3^3 * 1153 * 3169 * 240813217
97,1,10,x^10 + x^9 + 26,2^6 * 3 * 7^2 * 11 * 31 * 3931 * 22291 * 262321
97,1,11,x^11 + x^10 + 13,2^5 * 3 * 89 * 837197335075000483
97,1,12,x^12 + x^11 + 39,2^7 * 3^2 * 5 * 7^2 * 13 * 37 * 67 * 73 * 139 * 941 * 2521 * 3169
97,1,13,x^13 + x^12 + 37,2^5 * 3 * 53 * 79 * 20359 * 8224356155341457
97,1,14,x^14 + x^13 + 13,2^6 * 3 * 7^3 * 43 * 71 * 113 * 967 * 14680513 * 20241187
97,1,15,x^15 + x^14 + 10,2^5 * 3^2 * 11 * 31 * 3169 * 244471 * 262321 * 31728277831
97,1,16,x^16 + x^15 + 38,2^9 * 3 * 5 * 7^2 * 17 * 233 * 941 * 189977 * 230512752775793
97,1,17,x^17 + x^16 + 39,2^5 * 3 * 62065212901958868055012327674641
97,1,18,x^18 + x^17 + x + 7,2^6 * 3^3 * 7^2 * 19 * 67 * 139 * 1153 * 3169 * 240813217 * 43840583803
97,1,19,x^19 + x^18 + 29,2^5 * 3 * 21433 * 280314943 * 97199158345481611029493
97,1,20,x^20 + x^19 + 68,2^7 * 3 * 5^2 * 7^2 * 11 * 31 * 941 * 3931 * 22291 * 262321 * 1567320142178381
97,1,21,x^21 + x^20 + 90,2^5 * 3^2 * 43 * 967 * 3169 * 11299 * 20241187 * 1462536223 * 41554125397
97,1,22,x^22 + 2*x^21 + 84,2^6 * 3 * 7^2 * 23 * 89 * 353 * 6007 * 349603 * 4280827 * 837197335075000483
97,1,23,x^23 + 5*x^22 + 74,2^5 * 3 * 47 * 10021699 * 160026187716961 * 685880385513120464179
97,1,24,x^24 + x^23 + 40,2^8 * 3^2 * 5 * 7^2 * 13 * 37 * 67 * 73 * 139 * 233 * 941 * 2521 * 3169 * 5281 * 189977 * 1484081330401
97,1,25,x^25 + 5*x^24 + 14,2^5 * 3 * 11 * 31 * 101 * 262321 * 53841024058423007561487815324533951201
97,1,26,x^26 + x^25 + 82,2^6 * 3 * 7^2 * 53 * 79 * 20359 * 2892928273 * 237393489259057 * 8224356155341457
