p,n,poly,factorization
8969,2,x^2 + x + 6,2^4 * 3 * 5 * 13 * 19 * 23 * 59
8969,3,x^3 + x^2 + 3,2^3 * 7 * 19 * 59 * 11493133
8969,4,x^4 + x^3 + 29,2^5 * 3 * 5 * 13 * 19 * 23 * 59 * 40221481
8969,5,x^5 + x^4 + 3,2^3 * 11 * 19 * 59 * 131 * 211 * 21285217111
8969,6,x^6 + x^5 + 37,2^4 * 3^2 * 5 * 7 * 13 * 19 * 23 * 59 * 331 * 81001 * 11493133
8969,7,x^7 + x^6 + 3,2^3 * 19 * 59 * 197 * 169891 * 6810091 * 2284141763
8969,8,x^8 + x^7 + 24,2^6 * 3 * 5 * 13 * 19 * 23 * 59 * 73 * 3391433 * 13068929 * 40221481
8969,9,x^9 + x^8 + 17,2^3 * 7 * 19 * 59 * 30637 * 11493133 * 16990959610388563543
8969,10,x^10 + x^9 + 83,2^4 * 3 * 5^2 * 11 * 13 * 19 * 23 * 41 * 59 * 131 * 211 * 541 * 571 * 102174011 * 21285217111
8969,11,x^11 + x^10 + 24,2^3 * 19 * 59 * 991 * 3399499722757284439729655139816199261
8969,12,x^12 + x^11 + 68,2^5 * 3^2 * 5 * 7 * 13 * 19 * 23 * 59 * 331 * 81001 * 11493133 * 40221481 * 6471069894004561
8969,13,x^13 + x^12 + 17,2^3 * 19 * 59 * 7411 * 105613 * 61094281 * 1673102029 * 3387345815211922275583
8969,14,x^14 + x^13 + 48,2^4 * 3 * 5 * 13 * 19 * 23 * 59 * 71 * 197 * 5923 * 19727 * 122557 * 169891 * 6810091 * 511936951 * 2284141763
8969,15,x^15 + x^14 + 74,2^3 * 7 * 11 * 19 * 31 * 59 * 131 * 211 * 2251 * 178561 * 11493133 * 21285217111 * 3360314836063290738781
8969,16,x^16 + x^15 + 185,2^7 * 3 * 5 * 13 * 17 * 19 * 23 * 59 * 73 * 113 * 401 * 450161 * 3391433 * 13068929 * 40221481 * 1968957857 * 30665226113
8969,17,x^17 + x^16 + 3,2^3 * 19 * 59 * 103 * 613 * 145487 * 190910986064600417885113480479166587799073042893116437
8969,18,x^18 + x^17 + 39,2^4 * 3^3 * 5 * 7 * 13 * 19 * 23 * 59 * 331 * 30637 * 81001 * 1182889 * 11493133 * 146689455387623419 * 16990959610388563543
8969,19,x^19 + x^18 + 23,2^3 * 19^2 * 59 * 1217 * 30828451 * 195027408241514655976070281873 * 1014727252438377455998741974899
8969,20,x^20 + x^19 + 106,2^5 * 3 * 5^2 * 11 * 13 * 19 * 23 * 41 * 59 * 131 * 211 * 541 * 571 * 881 * 3461 * 1088161 * 4334221 * 40221481 * 102174011 * 21285217111 * 2911859864401
