p,r,n,poly,factorization
13,1,2,x^2 + x + 2,2^3 * 3 * 7
13,1,3,x^3 + x^2 + 2,2^2 * 3^2 * 61
13,1,4,x^4 + x^3 + x + 2,2^4 * 3 * 5 * 7 * 17
13,1,5,x^5 + 2*x^4 + 7,2^2 * 3 * 30941
13,1,6,x^6 + x^5 + 2*x + 6,2^3 * 3^2 * 7 * 61 * 157
13,1,7,x^7 + 5*x^6 + 6,2^2 * 3 * 5229043
13,1,8,x^8 + x^7 + 5*x + 2,2^5 * 3 * 5 * 7 * 17 * 14281
13,1,9,x^9 + x^8 + 6,2^2 * 3^3 * 61 * 1609669
13,1,10,x^10 + x^9 + x + 2,2^3 * 3 * 7 * 11 * 2411 * 30941
13,1,11,x^11 + 2*x^10 + 6,2^2 * 3 * 23 * 419 * 859 * 18041
13,1,12,x^12 + x^11 + 5*x + 7,2^4 * 3^2 * 5 * 7 * 17 * 61 * 157 * 28393
13,1,13,x^13 + 2*x^12 + 11,2^2 * 3 * 53 * 264031 * 1803647
13,1,14,x^14 + x^13 + 2,2^3 * 3 * 7^2 * 29 * 22079 * 5229043
13,1,15,x^15 + x^14 + 3*x + 6,2^2 * 3^2 * 61 * 4651 * 30941 * 161971
13,1,16,x^16 + x^15 + 7*x + 11,2^6 * 3 * 5 * 7 * 17 * 14281 * 407865361
13,1,17,x^17 + x^16 + 7*x + 2,2^2 * 3 * 103 * 443 * 15798461357509
13,1,18,x^18 + x^17 + 12*x + 2,2^3 * 3^3 * 7 * 19 * 61 * 157 * 271 * 937 * 1609669
13,1,19,x^19 + 2*x^18 + 6,2^2 * 3 * 12865927 * 9468940004449
13,1,20,x^20 + x^19 + 7*x^2 + 2,2^4 * 3 * 5^2 * 7 * 11 * 17 * 421 * 601 * 641 * 2411 * 30941
13,1,21,x^21 + 2*x^20 + x + 7,2^2 * 3^2 * 43 * 61 * 337 * 547 * 2714377 * 5229043
13,1,22,x^22 + x^21 + x + 2,2^3 * 3 * 7 * 23 * 419 * 859 * 18041 * 128011456717
13,1,23,x^23 + 2*x^22 + 2,2^2 * 3 * 1381 * 2519545342349331183143
13,1,24,x^24 + x^23 + 6*x^3 + 11,2^5 * 3^2 * 5 * 7 * 17 * 61 * 157 * 14281 * 28393 * 815702161
13,1,25,x^25 + x^24 + 12*x + 2,2^2 * 3 * 701 * 9851 * 30941 * 2752135920929651
13,1,26,x^26 + x^25 + 7*x^3 + 11,2^3 * 3 * 7 * 53 * 13417 * 20333 * 79301 * 264031 * 1803647
13,1,27,x^27 + x^26 + x^2 + 2,2^2 * 3^4 * 61 * 650971 * 1609669 * 57583418699431
13,1,28,x^28 + 2*x^27 + 5*x + 2,2^4 * 3 * 5 * 7^2 * 17 * 29 * 22079 * 5229043 * 23161037562937
13,1,29,x^29 + 2*x^28 + 4*x + 11,2^2 * 3 * 1973 * 2843 * 3539 * 846041103974872866961
13,1,30,x^30 + x^29 + 12*x^2 + 6,2^3 * 3^2 * 7 * 11 * 31 * 61 * 157 * 2411 * 4651 * 30941 * 161971 * 28325071
13,1,31,x^31 + x^30 + 9*x + 6,2^2 * 3 * 311 * 1117 * 8170509011431363408568150369
13,1,32,x^32 + 2*x^31 + 3*x^5 + 6,2^7 * 3 * 5 * 7 * 17 * 2657 * 14281 * 441281 * 283763713 * 407865361
13,1,33,x^33 + x^32 + 8*x^2 + 7,2^2 * 3^2 * 23 * 61 * 419 * 859 * 18041 * 17551032119981679046729
13,1,34,x^34 + x^33 + 7,2^3 * 3 * 7 * 103 * 443 * 15798461357509 * 617886851384381281
13,1,35,x^35 + x^34 + 8*x^2 + 6,2^2 * 3 * 211 * 30941 * 5229043 * 3357897971 * 707179356161321
13,1,36,x^36 + x^35 + x + 7,2^4 * 3^3 * 5 * 7 * 17 * 19 * 37 * 61 * 157 * 271 * 937 * 28393 * 428041 * 1471069 * 1609669
13,1,37,x^37 + 2*x^36 + 11,2^2 * 3 * 1481 * 67495678093 * 4287755796749 * 31964044249933
13,1,38,x^38 + 2*x^37 + 7,2^3 * 3 * 7 * 12865927 * 9468940004449 * 104422877883960436477
13,1,39,x^39 + 2*x^38 + 2,2^2 * 3^2 * 53 * 61 * 79 * 1093 * 4603 * 21841 * 264031 * 1803647 * 57745124662681
13,1,40,x^40 + x^39 + 6,2^5 * 3 * 5^2 * 7 * 11 * 17 * 41 * 421 * 601 * 641 * 2411 * 14281 * 29881 * 30941 * 543124566401
13,1,41,x^41 + x^40 + x + 7,2^2 * 3 * 6740847065723 * 58047259977349384372529747126587
13,1,42,x^42 + x^41 + 2*x^4 + 6,2^3 * 3^2 * 7^2 * 29 * 43 * 61 * 157 * 337 * 463 * 547 * 22079 * 2714377 * 5229043 * 54165939703
13,1,43,x^43 + x^42 + x + 11,2^2 * 3 * 119627 * 552781743698966779174737704265497702530829
13,1,44,x^44 + x^43 + 10*x + 7,2^4 * 3 * 5 * 7 * 17 * 23 * 419 * 859 * 5281 * 18041 * 128011456717 * 3577574298489429481
13,1,45,x^45 + 2*x^44 + x + 11,2^2 * 3^3 * 61 * 181 * 4651 * 30941 * 161971 * 1609669 * 2997534286720771645924621
13,1,46,x^46 + 2*x^45 + x + 11,2^3 * 3 * 7 * 47 * 277 * 1151 * 1381 * 2347 * 84801400975699 * 2519545342349331183143
13,1,47,x^47 + x^46 + 12*x + 6,2^2 * 3 * 183959 * 19216136497 * 534280344481909234853671069326391741
13,1,48,x^48 + x^47 + 10*x + 7,2^6 * 3^2 * 5 * 7 * 17 * 61 * 157 * 1009 * 14281 * 28393 * 407865361 * 815702161 * 659481276875569
13,1,49,x^49 + 2*x^48 + 8*x^2 + 6,2^2 * 3 * 1667 * 5229043 * 28082195177 * 1303929619014323295195519453212113
13,1,50,x^50 + x^49 + 6*x^2 + 11,2^3 * 3 * 7 * 11 * 101 * 701 * 2411 * 9851 * 30941 * 57751 * 2752135920929651 * 3258254426373251
13,1,51,x^51 + x^50 + 2*x + 7,2^2 * 3^2 * 61 * 103 * 443 * 763879 * 15798461357509 * 535301324317729848039542278039
13,1,52,x^52 + x^51 + 8*x + 7,2^4 * 3 * 5 * 7 * 17 * 53 * 13417 * 20333 * 79301 * 264031 * 380329 * 1803647 * 1418792215861230619657
13,1,53,x^53 + 2*x^52 + 7,2^2 * 3 * 107 * 194723 * 189541180943969 * 8403659652641423 * 274690322498001718403
13,1,54,x^54 + x^53 + 4*x^3 + 11,2^3 * 3^4 * 7 * 19 * 61 * 157 * 163 * 271 * 937 * 650971 * 904663 * 1609669 * 762615992953 * 57583418699431
13,1,55,x^55 + x^54 + 2*x^2 + 7,2^2 * 3 * 23 * 419 * 859 * 2861 * 18041 * 30941 * 13545148572117361 * 8603427927040724342317061
13,1,56,x^56 + x^55 + 10*x^3 + 11,2^5 * 3 * 5 * 7^2 * 17 * 29 * 113 * 14281 * 22079 * 5229043 * 23161037562937 * 4803378460849459680406337
13,1,57,x^57 + x^56 + 6,2^2 * 3^2 * 61 * 12865927 * 796956375829 * 9468940004449 * 14654187650846568795703728901
13,1,58,x^58 + 2*x^57 + 2*x^3 + 2,2^3 * 3 * 7 * 59 * 1741 * 1973 * 2843 * 3539 * 8546789918171 * 16397414286709 * 846041103974872866961
13,1,59,x^59 + 3*x^58 + 7,2^2 * 3 * 273997 * 5311771 * 30233706222041559662776806806113588758534692993333729
13,1,60,x^60 + x^59 + 7*x + 6,2^4 * 3^2 * 5^2 * 7 * 11 * 17 * 31 * 61 * 157 * 421 * 601 * 641 * 2411 * 4651 * 28393 * 30941 * 161971 * 28325071 * 460655521 * 1453046401
13,1,61,x^61 + 2*x^60 + 3*x + 11,2^2 * 3 * 4027 * 4759 * 7687 * 27817 * 92110001 * 4672993939 * 48401662036451 * 87103671046409436847
13,1,62,x^62 + 2*x^61 + 6,2^3 * 3 * 7 * 311 * 373 * 1117 * 2729 * 145831193 * 16389023943543602257 * 8170509011431363408568150369
13,1,63,x^63 + 2*x^62 + 9*x + 7,2^2 * 3^3 * 43 * 61 * 127 * 337 * 547 * 6301 * 825679 * 1609669 * 2714377 * 5229043 * 7327657 * 997294663 * 2617880963923
13,1,64,x^64 + 2*x^63 + x + 11,2^8 * 3 * 5 * 7 * 17 * 193 * 1601 * 2657 * 10433 * 14281 * 441281 * 283763713 * 407865361 * 68675120456139881482562689
13,1,65,x^65 + 5*x^64 + 11,2^2 * 3 * 53 * 131 * 1171 * 30941 * 156131 * 264031 * 1803647 * 71442881968439190301 * 158943831041162255277151
