p,r,n,poly,factorization
4691,1,2,x^2 + x + 13,2^3 * 3 * 5 * 7 * 17 * 23 * 67
4691,1,3,x^3 + x^2 + 17,2 * 5 * 7 * 67 * 97 * 103 * 2203
4691,1,4,x^4 + x^3 + 10,2^4 * 3 * 5 * 7 * 17 * 23 * 67 * 11002741
4691,1,5,x^5 + x^4 + 3,2 * 5^2 * 7 * 11 * 67 * 71 * 881 * 140785321
4691,1,6,x^6 + x^5 + 31,2^3 * 3^2 * 5 * 7 * 17 * 23 * 67 * 97 * 103 * 2203 * 7333597
4691,1,7,x^7 + x^6 + 3,2 * 5 * 7^2 * 43 * 67 * 953 * 3966803 * 9366668683
4691,1,8,x^8 + x^7 + 31,2^5 * 3 * 5 * 7 * 17 * 23 * 67 * 589481 * 11002741 * 410735201
4691,1,9,x^9 + x^8 + 38,2 * 5 * 7 * 19 * 67 * 97 * 103 * 2203 * 294373423 * 1905199236649
4691,1,10,x^10 + x^9 + 21,2^3 * 3 * 5^2 * 7 * 11 * 17 * 23 * 67 * 71 * 271 * 281 * 881 * 5711 * 1113221 * 140785321
4691,1,11,x^11 + x^10 + 25,2 * 5 * 7 * 67 * 199 * 727 * 2003 * 394241 * 45176927951377468465759
4691,1,12,x^12 + x^11 + 2,2^4 * 3^2 * 5 * 7 * 13 * 17 * 23 * 37 * 67 * 97 * 103 * 409 * 2029 * 2203 * 1213141 * 7333597 * 11002741
4691,1,13,x^13 + x^12 + 64,2 * 5 * 7 * 67 * 7411 * 930749 * 7348549261 * 33929527789 * 66037248361943
4691,1,14,x^14 + x^13 + 44,2^3 * 3 * 5 * 7^2 * 17 * 23 * 29 * 43 * 67 * 127 * 953 * 2423 * 9871 * 235243 * 514123 * 3966803 * 9366668683
4691,1,15,x^15 + x^14 + 17,2 * 5^2 * 7 * 11 * 31 * 67 * 71 * 97 * 103 * 881 * 2203 * 14973181 * 140785321 * 10832089171 * 46627580281
4691,1,16,x^16 + x^15 + 35,2^6 * 3 * 5 * 7 * 17 * 23 * 67 * 929 * 589481 * 904513 * 11002741 * 410735201 * 2319191297 * 60162568369
4691,1,17,x^17 + x^16 + 91,2 * 5 * 7 * 67 * 17443 * 342143 * 37429788421 * 144823232649421 * 1700024060653428774153173
4691,1,18,x^18 + x^17 + 72,2^3 * 3^3 * 5 * 7 * 17 * 19 * 23 * 67 * 97 * 103 * 109 * 2203 * 7333597 * 294373423 * 1905199236649 * 32587034846456437273
4691,1,19,x^19 + x^18 + 78,2 * 5 * 7 * 67 * 191 * 311494817 * 677190749262941 * 30038287830678635542165564206610202859167
4691,1,20,x^20 + x^19 + 7,2^4 * 3 * 5^2 * 7 * 11 * 17 * 23 * 67 * 71 * 271 * 281 * 881 * 5711 * 1113221 * 11002741 * 15945001 * 140785321 * 14706146669457287923561
4691,1,21,x^21 + x^20 + 110,2 * 5 * 7^2 * 43 * 67 * 97 * 103 * 953 * 2203 * 379513 * 3966803 * 21713707 * 9366668683 * 41495204059 * 331996931895040455289
4691,2,2,x^4 + x^3 + 10,2^4 * 3 * 5 * 7 * 17 * 23 * 67 * 11002741
4691,2,3,x^6 + x^5 + 31,2^3 * 3^2 * 5 * 7 * 17 * 23 * 67 * 97 * 103 * 2203 * 7333597
4691,2,4,x^8 + x^7 + 31,2^5 * 3 * 5 * 7 * 17 * 23 * 67 * 589481 * 11002741 * 410735201
4691,2,5,x^10 + x^9 + 21,2^3 * 3 * 5^2 * 7 * 11 * 17 * 23 * 67 * 71 * 271 * 281 * 881 * 5711 * 1113221 * 140785321
4691,2,6,x^12 + x^11 + 2,2^4 * 3^2 * 5 * 7 * 13 * 17 * 23 * 37 * 67 * 97 * 103 * 409 * 2029 * 2203 * 1213141 * 7333597 * 11002741
