p,n,poly,factorization
8641,2,x^2 + x + 28,2^7 * 3^3 * 5 * 29 * 149
8641,3,x^3 + x^2 + 17,2^6 * 3^4 * 5 * 13^2 * 147289
8641,4,x^4 + x^3 + 22,2^8 * 3^3 * 5 * 29 * 73 * 149 * 511417
8641,5,x^5 + x^4 + 62,2^6 * 3^3 * 5^2 * 3044081 * 366336401
8641,6,x^6 + x^5 + 76,2^7 * 3^4 * 5 * 7 * 13^2 * 29 * 149 * 1381 * 7723 * 147289
8641,7,x^7 + x^6 + 22,2^6 * 3^3 * 5 * 43 * 1354060051 * 7150360079479
8641,8,x^8 + x^7 + 28,2^9 * 3^3 * 5 * 29 * 73 * 137 * 149 * 511417 * 4343497 * 4684529
8641,9,x^9 + x^8 + 47,2^6 * 3^5 * 5 * 13^2 * 397 * 487 * 147289 * 1019899 * 703697717161
8641,10,x^10 + x^9 + 47,2^7 * 3^3 * 5^2 * 11 * 29 * 31 * 41 * 149 * 3044081 * 366336401 * 398719547701
8641,11,x^11 + x^10 + 140,2^6 * 3^3 * 5 * 23^2 * 89 * 75967 * 648962585500367702190500376493
8641,12,x^12 + x^11 + 21,2^8 * 3^4 * 5 * 7 * 13^2 * 29 * 61 * 73 * 149 * 1381 * 7723 * 147289 * 511417 * 91395787600021
8641,13,x^13 + x^12 + 102,2^6 * 3^3 * 5 * 173307885794976878098983227924827246304839739533
8641,14,x^14 + x^13 + 102,2^7 * 3^3 * 5 * 29 * 43 * 149 * 1429 * 722317 * 1354060051 * 7150360079479 * 403249380546097
8641,15,x^15 + x^14 + 17,2^6 * 3^4 * 5^2 * 13^2 * 211 * 147289 * 1272631 * 3044081 * 3889411 * 8061721 * 366336401 * 3691179991
8641,16,x^16 + x^15 + 62,2^10 * 3^3 * 5 * 17 * 29 * 73 * 97 * 137 * 149 * 511417 * 4343497 * 4684529 * 266896529 * 35311686811668675841
8641,17,x^17 + x^16 + 126,2^6 * 3^3 * 5 * 7583 * 1200949 * 918158932759713089364287 * 115555563614457860125197766733
8641,18,x^18 + x^17 + 38,2^7 * 3^5 * 5 * 7 * 13^2 * 19 * 29 * 149 * 397 * 487 * 541 * 1381 * 7723 * 147289 * 1019899 * 2228121829 * 18175829131 * 703697717161
8641,19,x^19 + x^18 + 94,2^6 * 3^3 * 5 * 72144355015769596404287889993382901138553072152283853741997112542763859
8641,20,x^20 + x^19 + 204,2^8 * 3^3 * 5^2 * 11 * 29 * 31 * 41 * 73 * 149 * 511417 * 1051081 * 3044081 * 366336401 * 398719547701 * 5033401400501 * 5875086755381
