p,e,n,poly,factorization
1823,1,2,x^2 + x + 5,2^6 * 3 * 19 * 911
1823,1,3,x^3 + x^2 + 8,2 * 13 * 31 * 37 * 223 * 911
1823,1,4,x^4 + x^3 + 35,2^7 * 3 * 5 * 17 * 19 * 113 * 173 * 911
1823,1,5,x^5 + x^4 + 4,2 * 911 * 1021 * 13751 * 787091
1823,1,6,x^6 + x^5 + 31,2^6 * 3^2 * 7 * 13 * 19 * 31 * 37 * 223 * 277 * 571 * 911
1823,1,7,x^7 + x^6 + 13,2 * 29 * 71 * 547 * 911 * 5709019 * 5711539
1823,1,8,x^8 + x^7 + 23,2^8 * 3 * 5 * 17 * 19 * 113 * 173 * 911 * 5522257821121
1823,1,9,x^9 + x^8 + 6,2 * 13 * 31 * 37 * 223 * 487 * 911 * 75368704580845111
1823,1,10,x^10 + x^9 + 85,2^6 * 3 * 11 * 19 * 911 * 1021 * 13751 * 17431 * 787091 * 57569641
1823,1,11,x^11 + x^10 + 19,2 * 23 * 67 * 353 * 911 * 2003 * 9921011 * 21163099 * 1773011263
1823,1,12,x^12 + x^11 + 94,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 113 * 173 * 223 * 277 * 571 * 911 * 11044512318913
1823,1,13,x^13 + x^12 + 3,2 * 911 * 127271 * 10591290092217135581585495186810711
1823,1,14,x^14 + x^13 + 35,2^6 * 3 * 19 * 29 * 71 * 547 * 911 * 5709019 * 5711539 * 36684436011257869927
1823,1,15,x^15 + x^14 + 9,2 * 13 * 31 * 37 * 223 * 911 * 1021 * 13751 * 20611 * 787091 * 3358471 * 1761223158589501
1823,1,16,x^16 + x^15 + 106,2^9 * 3 * 5 * 17 * 19 * 113 * 173 * 641 * 911 * 1108561 * 249719297 * 343711153 * 5522257821121
1823,1,17,x^17 + x^16 + 7,2 * 103 * 911 * 637909 * 5998417 * 37773948720113877684481906974359775499
1823,1,18,x^18 + x^17 + 258,2^6 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 163 * 223 * 277 * 487 * 571 * 911 * 1028225316378259 * 75368704580845111
1823,1,19,x^19 + x^18 + 3,2 * 911 * 1787 * 6271 * 9963829 * 225895616867877497 * 1961565925573109857586932513
1823,1,20,x^20 + x^19 + 69,2^7 * 3 * 5^2 * 11 * 17 * 19 * 113 * 173 * 911 * 1021 * 13751 * 17431 * 201781 * 787091 * 57569641 * 120904633307554277561
1823,1,21,x^21 + x^20 + 25,2 * 13 * 29 * 31 * 37 * 43 * 71 * 223 * 547 * 911 * 19447 * 410551 * 5709019 * 5711539 * 28636652227 * 136959227734819057
1823,1,22,x^22 + x^21 + 35,2^6 * 3 * 19 * 23 * 67 * 353 * 911 * 2003 * 9921011 * 21163099 * 1773011263 * 3091366829 * 131062358420980062079543
1823,1,23,x^23 + x^22 + 87,2 * 47 * 461 * 691 * 829 * 911 * 458483 * 96026347019758695444270455550874499605359549210825164207
1823,1,24,x^24 + x^23 + 122,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 113 * 173 * 223 * 277 * 571 * 911 * 6361 * 40260049 * 5522257821121 * 11044512318913 * 476314337679769
1823,2,2,x^4 + x^3 + 35,2^7 * 3 * 5 * 17 * 19 * 113 * 173 * 911
1823,2,3,x^6 + x^5 + 31,2^6 * 3^2 * 7 * 13 * 19 * 31 * 37 * 223 * 277 * 571 * 911
1823,2,4,x^8 + x^7 + 23,2^8 * 3 * 5 * 17 * 19 * 113 * 173 * 911 * 5522257821121
1823,2,5,x^10 + x^9 + 85,2^6 * 3 * 11 * 19 * 911 * 1021 * 13751 * 17431 * 787091 * 57569641
1823,2,6,x^12 + x^11 + 94,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 113 * 173 * 223 * 277 * 571 * 911 * 11044512318913
1823,2,7,x^14 + x^13 + 35,2^6 * 3 * 19 * 29 * 71 * 547 * 911 * 5709019 * 5711539 * 36684436011257869927
1823,2,8,x^16 + x^15 + 106,2^9 * 3 * 5 * 17 * 19 * 113 * 173 * 641 * 911 * 1108561 * 249719297 * 343711153 * 5522257821121
1823,2,9,x^18 + x^17 + 258,2^6 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 163 * 223 * 277 * 487 * 571 * 911 * 1028225316378259 * 75368704580845111
1823,2,10,x^20 + x^19 + 69,2^7 * 3 * 5^2 * 11 * 17 * 19 * 113 * 173 * 911 * 1021 * 13751 * 17431 * 201781 * 787091 * 57569641 * 120904633307554277561
1823,2,11,x^22 + x^21 + 35,2^6 * 3 * 19 * 23 * 67 * 353 * 911 * 2003 * 9921011 * 21163099 * 1773011263 * 3091366829 * 131062358420980062079543
1823,2,12,x^24 + x^23 + 122,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 113 * 173 * 223 * 277 * 571 * 911 * 6361 * 40260049 * 5522257821121 * 11044512318913 * 476314337679769
1823,3,2,x^6 + x^5 + 31,2^6 * 3^2 * 7 * 13 * 19 * 31 * 37 * 223 * 277 * 571 * 911
1823,3,3,x^9 + x^8 + 6,2 * 13 * 31 * 37 * 223 * 487 * 911 * 75368704580845111
1823,3,4,x^12 + x^11 + 94,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 113 * 173 * 223 * 277 * 571 * 911 * 11044512318913
1823,3,5,x^15 + x^14 + 9,2 * 13 * 31 * 37 * 223 * 911 * 1021 * 13751 * 20611 * 787091 * 3358471 * 1761223158589501
1823,3,6,x^18 + x^17 + 258,2^6 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 163 * 223 * 277 * 487 * 571 * 911 * 1028225316378259 * 75368704580845111
1823,3,7,x^21 + x^20 + 25,2 * 13 * 29 * 31 * 37 * 43 * 71 * 223 * 547 * 911 * 19447 * 410551 * 5709019 * 5711539 * 28636652227 * 136959227734819057
1823,3,8,x^24 + x^23 + 122,2^8 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 113 * 173 * 223 * 277 * 571 * 911 * 6361 * 40260049 * 5522257821121 * 11044512318913 * 476314337679769
1823,4,2,x^8 + x^7 + 23,2^8 * 3 * 5 * 17 * 19 * 113 * 173 * 911 * 5522257821121
1823,4,3,x^12 + x^11 + 94,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 31 * 37 * 113 * 173 * 223 * 277 * 571 * 911 * 11044512318913
1823,4,4,x^16 + x^15 + 106,2^9 * 3 * 5 * 17 * 19 * 113 * 173 * 641 * 911 * 1108561 * 249719297 * 343711153 * 5522257821121
