p,n,poly,factorization
2819,2,x^2 + x + 39,2^3 * 3 * 5 * 47 * 1409
2819,3,x^3 + x^2 + 7,2 * 19^4 * 61 * 1409
2819,4,x^4 + x^3 + 50,2^4 * 3 * 5 * 47 * 1409 * 3973381
2819,5,x^5 + x^4 + 7,2 * 11 * 1409 * 5743038205451
2819,6,x^6 + x^5 + 30,2^3 * 3^2 * 5 * 7 * 19^4 * 47 * 61 * 1409 * 378283
2819,7,x^7 + x^6 + 12,2 * 1409 * 7607881 * 65987371826461
2819,8,x^8 + x^7 + 8,2^5 * 3 * 5 * 47 * 1409 * 3973381 * 31575505195561
2819,9,x^9 + x^8 + 9,2 * 19^4 * 37 * 61 * 1409 * 80328421 * 168849391933
2819,10,x^10 + x^9 + 14,2^3 * 3 * 5^2 * 11 * 31 * 41 * 47 * 1409 * 2111 * 4705681 * 5743038205451
2819,11,x^11 + x^10 + 5,2 * 23 * 617 * 1409 * 93292041588593 * 23946786849050627
2819,12,x^12 + x^11 + 94,2^4 * 3^2 * 5 * 7 * 13 * 19^4 * 47 * 61 * 97 * 733 * 1409 * 378283 * 3973381 * 68322097
2819,13,x^13 + x^12 + 29,2 * 53 * 1409 * 364937 * 1245596622713 * 10457402120844368452517
2819,14,x^14 + x^13 + 43,2^3 * 3 * 5 * 29 * 47 * 449 * 673 * 1409 * 482861 * 7607881 * 118559099 * 65987371826461
2819,15,x^15 + x^14 + 12,2 * 11 * 19^4 * 61 * 1409 * 5743038205451 * 3986635409761525924427232721
2819,16,x^16 + x^15 + 39,2^6 * 3 * 5 * 17 * 47 * 257 * 1409 * 3973381 * 760913809 * 31575505195561 * 599809169770801
2819,17,x^17 + x^16 + 34,2 * 1327 * 1409 * 1531 * 1871 * 704243 * 5943371276915675587916516390140025813281
2819,18,x^18 + x^17 + 23,2^3 * 3^3 * 5 * 7 * 19^4 * 37 * 47 * 61 * 1409 * 378283 * 23747833 * 80328421 * 168849391933 * 7044095159677
2819,19,x^19 + x^18 + 66,2 * 1103 * 1409 * 36671 * 89251182389 * 35022989096193901238163630637768784712126953
2819,20,x^20 + x^19 + 10,2^4 * 3 * 5^2 * 11 * 31 * 41 * 47 * 641 * 1409 * 2111 * 62581 * 3973381 * 4705681 * 5743038205451 * 99416855887650707501
2819,21,x^21 + x^20 + 53,2 * 19^4 * 43 * 61 * 127 * 1409 * 6637 * 7607881 * 65987371826461 * 4027890254193037 * 1724507947391450509
2819,22,x^22 + x^21 + 17,2^3 * 3 * 5 * 23 * 47 * 67 * 617 * 1409 * 6997 * 149645893 * 93292041588593 * 23946786849050627 * 451590968165998509773
2819,23,x^23 + x^22 + 83,2 * 599 * 1409 * 1586587 * 14073011 * 28145098483 * 21211200179790305112153072084387550314382559275249
