p,e,n,poly,factorization
6199,1,2,x^2 + x + 13,2^4 * 3 * 5^2 * 31 * 1033
6199,1,3,x^3 + x^2 + 16,2 * 3^2 * 7 * 1033 * 1830181
6199,1,4,x^4 + x^3 + 3,2^5 * 3 * 5^2 * 31 * 1033 * 19213801
6199,1,5,x^5 + x^4 + 29,2 * 3 * 151 * 1033 * 68141 * 143539411
6199,1,6,x^6 + x^5 + 6,2^4 * 3^2 * 5^2 * 7 * 31 * 43 * 1033 * 893521 * 1830181
6199,1,7,x^7 + x^6 + 42,2 * 3 * 547 * 1033 * 79451 * 1305909822456233
6199,1,8,x^8 + x^7 + 3,2^6 * 3 * 5^2 * 31 * 1033 * 19213801 * 738340259307601
6199,1,9,x^9 + x^8 + 42,2 * 3^3 * 7 * 19^2 * 127 * 1033 * 152839 * 1830181 * 2699376439699
6199,1,10,x^10 + x^9 + 13,2^4 * 3 * 5^3 * 11 * 31 * 131 * 151 * 1033 * 50341 * 68141 * 4070621 * 143539411
6199,1,11,x^11 + x^10 + 29,2 * 3 * 23 * 881 * 1033 * 4136020508400455452860149364161327
6199,1,12,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13 * 31 * 43 * 1033 * 893521 * 1830181 * 19213801 * 113590806168277
6199,1,13,x^13 + x^12 + 36,2 * 3 * 1033 * 2939 * 22621 * 48441581665933492949700040353715435679
6199,1,14,x^14 + x^13 + 148,2^4 * 3 * 5^2 * 29 * 31 * 113 * 547 * 1033 * 79451 * 1305909822456233 * 17313438299580550891
6199,1,15,x^15 + x^14 + 51,2 * 3^2 * 7 * 151 * 1033 * 68141 * 1830181 * 143539411 * 16514753434981 * 132017326119892621
6199,1,16,x^16 + x^15 + 33,2^7 * 3 * 5^2 * 17 * 31 * 1033 * 19213801 * 942147448817 * 738340259307601 * 68073063759995809
6199,1,17,x^17 + x^16 + 114,2 * 3 * 137 * 1033 * 1361 * 1666125869 * 25955192069 * 589800992744853569692970614169194313
6199,1,18,x^18 + x^17 + 30,2^4 * 3^3 * 5^2 * 7 * 19^2 * 31 * 43 * 127 * 433 * 1033 * 2269 * 152839 * 893521 * 1830181 * 2699376439699 * 57757372206758839
6199,1,19,x^19 + x^18 + 102,2 * 3 * 229 * 1033 * 28729 * 20386757903 * 1362559140615144148233256915307343419903164868083187
6199,1,20,x^20 + x^19 + 33,2^5 * 3 * 5^3 * 11 * 31 * 41 * 61 * 131 * 151 * 1033 * 50341 * 68141 * 4070621 * 19213801 * 143539411 * 11396506861 * 76504614564197441
6199,1,21,x^21 + x^20 + 45,2 * 3^2 * 7^2 * 547 * 1033 * 79451 * 1830181 * 11895997 * 114413797 * 1305909822456233 * 337918747798965892610679427927
6199,2,2,x^4 + x^3 + 3,2^5 * 3 * 5^2 * 31 * 1033 * 19213801
6199,2,3,x^6 + x^5 + 6,2^4 * 3^2 * 5^2 * 7 * 31 * 43 * 1033 * 893521 * 1830181
6199,2,4,x^8 + x^7 + 3,2^6 * 3 * 5^2 * 31 * 1033 * 19213801 * 738340259307601
6199,2,5,x^10 + x^9 + 13,2^4 * 3 * 5^3 * 11 * 31 * 131 * 151 * 1033 * 50341 * 68141 * 4070621 * 143539411
6199,2,6,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13 * 31 * 43 * 1033 * 893521 * 1830181 * 19213801 * 113590806168277
6199,2,7,x^14 + x^13 + 148,2^4 * 3 * 5^2 * 29 * 31 * 113 * 547 * 1033 * 79451 * 1305909822456233 * 17313438299580550891
6199,2,8,x^16 + x^15 + 33,2^7 * 3 * 5^2 * 17 * 31 * 1033 * 19213801 * 942147448817 * 738340259307601 * 68073063759995809
6199,2,9,x^18 + x^17 + 30,2^4 * 3^3 * 5^2 * 7 * 19^2 * 31 * 43 * 127 * 433 * 1033 * 2269 * 152839 * 893521 * 1830181 * 2699376439699 * 57757372206758839
6199,2,10,x^20 + x^19 + 33,2^5 * 3 * 5^3 * 11 * 31 * 41 * 61 * 131 * 151 * 1033 * 50341 * 68141 * 4070621 * 19213801 * 143539411 * 11396506861 * 76504614564197441
6199,3,2,x^6 + x^5 + 6,2^4 * 3^2 * 5^2 * 7 * 31 * 43 * 1033 * 893521 * 1830181
6199,3,3,x^9 + x^8 + 42,2 * 3^3 * 7 * 19^2 * 127 * 1033 * 152839 * 1830181 * 2699376439699
6199,3,4,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13 * 31 * 43 * 1033 * 893521 * 1830181 * 19213801 * 113590806168277
6199,3,5,x^15 + x^14 + 51,2 * 3^2 * 7 * 151 * 1033 * 68141 * 1830181 * 143539411 * 16514753434981 * 132017326119892621
6199,3,6,x^18 + x^17 + 30,2^4 * 3^3 * 5^2 * 7 * 19^2 * 31 * 43 * 127 * 433 * 1033 * 2269 * 152839 * 893521 * 1830181 * 2699376439699 * 57757372206758839
6199,3,7,x^21 + x^20 + 45,2 * 3^2 * 7^2 * 547 * 1033 * 79451 * 1830181 * 11895997 * 114413797 * 1305909822456233 * 337918747798965892610679427927
6199,4,2,x^8 + x^7 + 3,2^6 * 3 * 5^2 * 31 * 1033 * 19213801 * 738340259307601
6199,4,3,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13 * 31 * 43 * 1033 * 893521 * 1830181 * 19213801 * 113590806168277
6199,4,4,x^16 + x^15 + 33,2^7 * 3 * 5^2 * 17 * 31 * 1033 * 19213801 * 942147448817 * 738340259307601 * 68073063759995809
6199,4,5,x^20 + x^19 + 33,2^5 * 3 * 5^3 * 11 * 31 * 41 * 61 * 131 * 151 * 1033 * 50341 * 68141 * 4070621 * 19213801 * 143539411 * 11396506861 * 76504614564197441
6199,5,2,x^10 + x^9 + 13,2^4 * 3 * 5^3 * 11 * 31 * 131 * 151 * 1033 * 50341 * 68141 * 4070621 * 143539411
6199,5,3,x^15 + x^14 + 51,2 * 3^2 * 7 * 151 * 1033 * 68141 * 1830181 * 143539411 * 16514753434981 * 132017326119892621
6199,5,4,x^20 + x^19 + 33,2^5 * 3 * 5^3 * 11 * 31 * 41 * 61 * 131 * 151 * 1033 * 50341 * 68141 * 4070621 * 19213801 * 143539411 * 11396506861 * 76504614564197441
6199,6,2,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13 * 31 * 43 * 1033 * 893521 * 1830181 * 19213801 * 113590806168277
6199,6,3,x^18 + x^17 + 30,2^4 * 3^3 * 5^2 * 7 * 19^2 * 31 * 43 * 127 * 433 * 1033 * 2269 * 152839 * 893521 * 1830181 * 2699376439699 * 57757372206758839
6199,7,2,x^14 + x^13 + 148,2^4 * 3 * 5^2 * 29 * 31 * 113 * 547 * 1033 * 79451 * 1305909822456233 * 17313438299580550891
6199,7,3,x^21 + x^20 + 45,2 * 3^2 * 7^2 * 547 * 1033 * 79451 * 1830181 * 11895997 * 114413797 * 1305909822456233 * 337918747798965892610679427927
6199,8,2,x^16 + x^15 + 33,2^7 * 3 * 5^2 * 17 * 31 * 1033 * 19213801 * 942147448817 * 738340259307601 * 68073063759995809
