p,r,n,poly,factorization
8753,1,2,x^2 + x + 5,2^5 * 3 * 547 * 1459
8753,1,3,x^3 + x^2 + 5,2^4 * 547 * 76623763
8753,1,4,x^4 + x^3 + 7,2^6 * 3 * 5 * 109 * 547 * 1459 * 70289
8753,1,5,x^5 + x^4 + 11,2^4 * 251 * 547 * 991 * 26111 * 903871
8753,1,6,x^6 + x^5 + 20,2^5 * 3^2 * 7^2 * 13 * 547 * 1459 * 40087 * 76623763
8753,1,7,x^7 + x^6 + 11,2^4 * 29 * 71 * 547 * 1093 * 11299 * 17687834787211
8753,1,8,x^8 + x^7 + 38,2^7 * 3 * 5 * 17 * 109 * 547 * 1459 * 70289 * 172642929531473
8753,1,9,x^9 + x^8 + 20,2^4 * 181 * 547 * 2647 * 3187 * 58411 * 76623763 * 5042342593
8753,1,10,x^10 + x^9 + 5,2^5 * 3 * 11 * 251 * 521 * 547 * 991 * 1459 * 26111 * 652991 * 903871 * 1568341
8753,1,11,x^11 + x^10 + 6,2^4 * 23 * 547 * 24113 * 4760360270841104084900308511856877
8753,1,12,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7^2 * 13 * 109 * 547 * 1459 * 40087 * 70289 * 76623763 * 5869859527455073
8753,1,13,x^13 + x^12 + 7,2^4 * 131 * 547 * 239851 * 1630919291 * 25464880360037 * 155005040929518443
8753,1,14,x^14 + x^13 + 6,2^5 * 3 * 29 * 71 * 547 * 1093 * 1459 * 11299 * 122389 * 17687834787211 * 3674088140132204173
8753,1,15,x^15 + x^14 + 63,2^4 * 251 * 271 * 547 * 991 * 26111 * 903871 * 76623763 * 803662374061 * 158184119494205131
8753,1,16,x^16 + x^15 + 67,2^8 * 3 * 5 * 17 * 109 * 547 * 1459 * 70289 * 8464033 * 172642929531473 * 2035392098039656040909857
8753,1,17,x^17 + x^16 + 11,2^4 * 137 * 547 * 613 * 18089 * 40801 * 111092383 * 4031192181656551 * 42773647029071679523634773
8753,1,18,x^18 + x^17 + 45,2^5 * 3^3 * 7^2 * 13 * 19 * 37 * 181 * 547 * 1459 * 2647 * 3187 * 40087 * 58411 * 76623763 * 5042342593 * 213238191746749682917
8753,1,19,x^19 + x^18 + 123,2^4 * 547 * 19438757197 * 4679568799717552071335345546249621245984190045234160807675439
8753,1,20,x^20 + x^19 + 129,2^6 * 3 * 5^2 * 11 * 41 * 109 * 251 * 521 * 547 * 991 * 1459 * 26111 * 70289 * 139981 * 652991 * 903871 * 1568341 * 19051301 * 63024270957495461
8753,2,2,x^4 + x^3 + 7,2^6 * 3 * 5 * 109 * 547 * 1459 * 70289
8753,2,3,x^6 + x^5 + 20,2^5 * 3^2 * 7^2 * 13 * 547 * 1459 * 40087 * 76623763
8753,2,4,x^8 + x^7 + 38,2^7 * 3 * 5 * 17 * 109 * 547 * 1459 * 70289 * 172642929531473
8753,2,5,x^10 + x^9 + 5,2^5 * 3 * 11 * 251 * 521 * 547 * 991 * 1459 * 26111 * 652991 * 903871 * 1568341
8753,2,6,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7^2 * 13 * 109 * 547 * 1459 * 40087 * 70289 * 76623763 * 5869859527455073
8753,2,7,x^14 + x^13 + 6,2^5 * 3 * 29 * 71 * 547 * 1093 * 1459 * 11299 * 122389 * 17687834787211 * 3674088140132204173
8753,2,8,x^16 + x^15 + 67,2^8 * 3 * 5 * 17 * 109 * 547 * 1459 * 70289 * 8464033 * 172642929531473 * 2035392098039656040909857
8753,2,9,x^18 + x^17 + 45,2^5 * 3^3 * 7^2 * 13 * 19 * 37 * 181 * 547 * 1459 * 2647 * 3187 * 40087 * 58411 * 76623763 * 5042342593 * 213238191746749682917
8753,2,10,x^20 + x^19 + 129,2^6 * 3 * 5^2 * 11 * 41 * 109 * 251 * 521 * 547 * 991 * 1459 * 26111 * 70289 * 139981 * 652991 * 903871 * 1568341 * 19051301 * 63024270957495461
8753,3,2,x^6 + x^5 + 20,2^5 * 3^2 * 7^2 * 13 * 547 * 1459 * 40087 * 76623763
8753,3,3,x^9 + x^8 + 20,2^4 * 181 * 547 * 2647 * 3187 * 58411 * 76623763 * 5042342593
8753,3,4,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7^2 * 13 * 109 * 547 * 1459 * 40087 * 70289 * 76623763 * 5869859527455073
8753,3,5,x^15 + x^14 + 63,2^4 * 251 * 271 * 547 * 991 * 26111 * 903871 * 76623763 * 803662374061 * 158184119494205131
8753,3,6,x^18 + x^17 + 45,2^5 * 3^3 * 7^2 * 13 * 19 * 37 * 181 * 547 * 1459 * 2647 * 3187 * 40087 * 58411 * 76623763 * 5042342593 * 213238191746749682917
8753,4,2,x^8 + x^7 + 38,2^7 * 3 * 5 * 17 * 109 * 547 * 1459 * 70289 * 172642929531473
8753,4,3,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7^2 * 13 * 109 * 547 * 1459 * 40087 * 70289 * 76623763 * 5869859527455073
8753,4,4,x^16 + x^15 + 67,2^8 * 3 * 5 * 17 * 109 * 547 * 1459 * 70289 * 8464033 * 172642929531473 * 2035392098039656040909857
8753,4,5,x^20 + x^19 + 129,2^6 * 3 * 5^2 * 11 * 41 * 109 * 251 * 521 * 547 * 991 * 1459 * 26111 * 70289 * 139981 * 652991 * 903871 * 1568341 * 19051301 * 63024270957495461
8753,5,2,x^10 + x^9 + 5,2^5 * 3 * 11 * 251 * 521 * 547 * 991 * 1459 * 26111 * 652991 * 903871 * 1568341
8753,5,3,x^15 + x^14 + 63,2^4 * 251 * 271 * 547 * 991 * 26111 * 903871 * 76623763 * 803662374061 * 158184119494205131
8753,5,4,x^20 + x^19 + 129,2^6 * 3 * 5^2 * 11 * 41 * 109 * 251 * 521 * 547 * 991 * 1459 * 26111 * 70289 * 139981 * 652991 * 903871 * 1568341 * 19051301 * 63024270957495461
8753,6,2,x^12 + x^11 + 45,2^6 * 3^2 * 5 * 7^2 * 13 * 109 * 547 * 1459 * 40087 * 70289 * 76623763 * 5869859527455073
8753,6,3,x^18 + x^17 + 45,2^5 * 3^3 * 7^2 * 13 * 19 * 37 * 181 * 547 * 1459 * 2647 * 3187 * 40087 * 58411 * 76623763 * 5042342593 * 213238191746749682917
8753,7,2,x^14 + x^13 + 6,2^5 * 3 * 29 * 71 * 547 * 1093 * 1459 * 11299 * 122389 * 17687834787211 * 3674088140132204173
8753,8,2,x^16 + x^15 + 67,2^8 * 3 * 5 * 17 * 109 * 547 * 1459 * 70289 * 8464033 * 172642929531473 * 2035392098039656040909857
8753,9,2,x^18 + x^17 + 45,2^5 * 3^3 * 7^2 * 13 * 19 * 37 * 181 * 547 * 1459 * 2647 * 3187 * 40087 * 58411 * 76623763 * 5042342593 * 213238191746749682917
