p,r,n,poly,factorization
4391,1,2,x^2 + x + 28,2^4 * 3^2 * 5 * 61 * 439
4391,1,3,x^3 + x^2 + 2,2 * 5 * 7^2 * 439 * 393577
4391,1,4,x^4 + x^3 + 14,2^5 * 3^2 * 5 * 29 * 61 * 401 * 439 * 829
4391,1,5,x^5 + x^4 + 3,2 * 5^2 * 439 * 71821 * 1035454961
4391,1,6,x^6 + x^5 + 51,2^4 * 3^3 * 5 * 7^2 * 13 * 61 * 439 * 393577 * 494269
4391,1,7,x^7 + x^6 + 2,2 * 5 * 211 * 439 * 2870227543 * 11838065989
4391,1,8,x^8 + x^7 + 28,2^6 * 3^2 * 5 * 29 * 61 * 401 * 439 * 829 * 185876186068081
4391,1,9,x^9 + x^8 + 2,2 * 5 * 7^2 * 307 * 439 * 4177 * 393577 * 1323199 * 4224279133
4391,1,10,x^10 + x^9 + 63,2^4 * 3^2 * 5^2 * 11 * 41 * 61 * 439 * 5741 * 71821 * 143545891 * 1035454961
4391,1,11,x^11 + x^10 + 20,2 * 5 * 439 * 38419966724329433 * 69370736204945677217
4391,1,12,x^12 + x^11 + 112,2^5 * 3^3 * 5 * 7^2 * 13 * 29 * 61 * 401 * 439 * 829 * 393577 * 494269 * 3291781 * 112933501
4391,1,13,x^13 + x^12 + 25,2 * 5 * 79 * 439 * 1249 * 1327 * 43795181 * 8961348850493972683037772629
4391,1,14,x^14 + x^13 + 63,2^4 * 3^2 * 5 * 61 * 113 * 211 * 439 * 1303462133 * 2870227543 * 11838065989 * 48652466899
4391,1,15,x^15 + x^14 + 26,2 * 5^2 * 7^2 * 31^2 * 421 * 439 * 71821 * 393577 * 10420381 * 1035454961 * 32773249038447601
4391,1,16,x^16 + x^15 + 14,2^7 * 3^2 * 5 * 17 * 29 * 61 * 401 * 439 * 829 * 1873 * 22481 * 3526993 * 27369734154337 * 185876186068081
4391,1,17,x^17 + x^16 + 8,2 * 5 * 439 * 97916270790765353664173 * 195100798034436362025422593117857509
4391,1,18,x^18 + x^17 + 227,2^4 * 3^4 * 5 * 7^2 * 13 * 19 * 37 * 61 * 307 * 439 * 4177 * 393577 * 494269 * 1323199 * 4224279133 * 3398631222636497719
4391,1,19,x^19 + x^18 + 12,2 * 5 * 439 * 1428953 * 847986569 * 281575777403 * 3455783335931 * 312386364291959623565618209
4391,1,20,x^20 + x^19 + 133,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 401 * 439 * 829 * 5741 * 71821 * 143545891 * 1035454961 * 11903010728261 * 11610492687621101
4391,1,21,x^21 + x^20 + 10,2 * 5 * 7^3 * 127 * 211 * 439 * 393577 * 11851519 * 2870227543 * 11838065989 * 4875133920567650801882716416056551
4391,2,2,x^4 + x^3 + 14,2^5 * 3^2 * 5 * 29 * 61 * 401 * 439 * 829
4391,2,3,x^6 + x^5 + 51,2^4 * 3^3 * 5 * 7^2 * 13 * 61 * 439 * 393577 * 494269
4391,2,4,x^8 + x^7 + 28,2^6 * 3^2 * 5 * 29 * 61 * 401 * 439 * 829 * 185876186068081
4391,2,5,x^10 + x^9 + 63,2^4 * 3^2 * 5^2 * 11 * 41 * 61 * 439 * 5741 * 71821 * 143545891 * 1035454961
4391,2,6,x^12 + x^11 + 112,2^5 * 3^3 * 5 * 7^2 * 13 * 29 * 61 * 401 * 439 * 829 * 393577 * 494269 * 3291781 * 112933501
4391,2,7,x^14 + x^13 + 63,2^4 * 3^2 * 5 * 61 * 113 * 211 * 439 * 1303462133 * 2870227543 * 11838065989 * 48652466899
4391,2,8,x^16 + x^15 + 14,2^7 * 3^2 * 5 * 17 * 29 * 61 * 401 * 439 * 829 * 1873 * 22481 * 3526993 * 27369734154337 * 185876186068081
4391,2,9,x^18 + x^17 + 227,2^4 * 3^4 * 5 * 7^2 * 13 * 19 * 37 * 61 * 307 * 439 * 4177 * 393577 * 494269 * 1323199 * 4224279133 * 3398631222636497719
4391,2,10,x^20 + x^19 + 133,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 401 * 439 * 829 * 5741 * 71821 * 143545891 * 1035454961 * 11903010728261 * 11610492687621101
4391,3,2,x^6 + x^5 + 51,2^4 * 3^3 * 5 * 7^2 * 13 * 61 * 439 * 393577 * 494269
4391,3,3,x^9 + x^8 + 2,2 * 5 * 7^2 * 307 * 439 * 4177 * 393577 * 1323199 * 4224279133
4391,3,4,x^12 + x^11 + 112,2^5 * 3^3 * 5 * 7^2 * 13 * 29 * 61 * 401 * 439 * 829 * 393577 * 494269 * 3291781 * 112933501
4391,3,5,x^15 + x^14 + 26,2 * 5^2 * 7^2 * 31^2 * 421 * 439 * 71821 * 393577 * 10420381 * 1035454961 * 32773249038447601
4391,3,6,x^18 + x^17 + 227,2^4 * 3^4 * 5 * 7^2 * 13 * 19 * 37 * 61 * 307 * 439 * 4177 * 393577 * 494269 * 1323199 * 4224279133 * 3398631222636497719
4391,3,7,x^21 + x^20 + 10,2 * 5 * 7^3 * 127 * 211 * 439 * 393577 * 11851519 * 2870227543 * 11838065989 * 4875133920567650801882716416056551
4391,4,2,x^8 + x^7 + 28,2^6 * 3^2 * 5 * 29 * 61 * 401 * 439 * 829 * 185876186068081
4391,4,3,x^12 + x^11 + 112,2^5 * 3^3 * 5 * 7^2 * 13 * 29 * 61 * 401 * 439 * 829 * 393577 * 494269 * 3291781 * 112933501
4391,4,4,x^16 + x^15 + 14,2^7 * 3^2 * 5 * 17 * 29 * 61 * 401 * 439 * 829 * 1873 * 22481 * 3526993 * 27369734154337 * 185876186068081
4391,4,5,x^20 + x^19 + 133,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 401 * 439 * 829 * 5741 * 71821 * 143545891 * 1035454961 * 11903010728261 * 11610492687621101
4391,5,2,x^10 + x^9 + 63,2^4 * 3^2 * 5^2 * 11 * 41 * 61 * 439 * 5741 * 71821 * 143545891 * 1035454961
4391,5,3,x^15 + x^14 + 26,2 * 5^2 * 7^2 * 31^2 * 421 * 439 * 71821 * 393577 * 10420381 * 1035454961 * 32773249038447601
4391,5,4,x^20 + x^19 + 133,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 401 * 439 * 829 * 5741 * 71821 * 143545891 * 1035454961 * 11903010728261 * 11610492687621101
4391,6,2,x^12 + x^11 + 112,2^5 * 3^3 * 5 * 7^2 * 13 * 29 * 61 * 401 * 439 * 829 * 393577 * 494269 * 3291781 * 112933501
