p,e,n,poly,factorization
181,1,2,x^2 + x + 18,2^3 * 3^2 * 5 * 7 * 13
181,1,3,x^3 + x^2 + 2,2^2 * 3^3 * 5 * 79 * 139
181,1,4,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 7 * 13 * 16381
181,1,5,x^5 + x^4 + 53,2^2 * 3^2 * 5^2 * 11 * 19622651
181,1,6,x^6 + x^5 + 41,2^3 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 1051
181,1,7,x^7 + x^6 + 28,2^2 * 3^2 * 5 * 29 * 281 * 4338835663
181,1,8,x^8 + x^7 + 50,2^5 * 3^2 * 5 * 7 * 13 * 1777 * 16381 * 301993
181,1,9,x^9 + x^8 + 54,2^2 * 3^4 * 5 * 37 * 79 * 139 * 24967 * 12687679
181,1,10,x^10 + x^9 + 103,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 3224731 * 19622651
181,1,11,x^11 + x^10 + 47,2^2 * 3^2 * 5 * 727 * 52198426022458982993
181,1,12,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 241 * 1051 * 16381 * 4453321
181,1,13,x^13 + x^12 + 58,2^2 * 3^2 * 5 * 301159 * 26991238223 * 152943249629
181,1,14,x^14 + x^13 + 47,2^3 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 4338835663 * 70359419453
181,1,15,x^15 + x^14 + 2,2^2 * 3^3 * 5^2 * 11 * 79 * 139 * 421 * 19622651 * 2721074964591901
181,1,16,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 16381 * 22817 * 123601 * 301993
181,1,17,x^17 + x^16 + 123,2^2 * 3^2 * 5 * 1334330052880007782765169510725896497
181,1,18,x^18 + x^17 + 3*x + 83,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 79 * 139 * 1051 * 24967 * 61291 * 12687679 * 30194029
181,1,19,x^19 + x^18 + 96,2^2 * 3^2 * 5 * 43713986862401934971169718340891095138399
181,1,20,x^20 + x^19 + 157,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 16381 * 3224731 * 19622651 * 1151901497068423921
181,1,21,x^21 + x^20 + 23,2^2 * 3^3 * 5 * 29 * 43 * 79 * 139 * 281 * 967 * 661417 * 4338835663 * 44706082900420453
181,1,22,x^22 + x^21 + 21,2^3 * 3^2 * 5 * 7 * 13 * 23 * 199 * 727 * 18834707 * 435364641559 * 52198426022458982993
181,1,23,x^23 + x^22 + 2,2^2 * 3^2 * 5 * 461 * 101773284709396412846629241478530447963663365783
181,1,24,x^24 + x^23 + x + 58,2^5 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 193 * 241 * 337 * 1051 * 1777 * 2113 * 16381 * 45433 * 184489 * 301993 * 4453321
181,1,25,x^25 + 2*x^24 + 57,2^2 * 3^2 * 5^3 * 11 * 101^2 * 19622651 * 27922785844218925622602573699408437579601
181,1,26,x^26 + x^25 + 103,2^3 * 3^2 * 5 * 7 * 13^2 * 8737 * 301159 * 792425219 * 26991238223 * 152943249629 * 13661113788479
181,1,27,x^27 + 2*x^26 + 134,2^2 * 3^5 * 5 * 37 * 79 * 139 * 4159 * 24967 * 372061 * 12687679 * 9364617076252082182119434951479
181,1,28,x^28 + x^27 + 69,2^4 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 9661 * 16381 * 241968329 * 4338835663 * 70359419453 * 528870124543349
181,1,29,x^29 + x^28 + 91,2^2 * 3^2 * 5 * 59 * 10093 * 9006937 * 433125703643523100943 * 710138075202162140519918546477
181,1,30,x^30 + x^29 + 90,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 31 * 79 * 139 * 271 * 331 * 421 * 1051 * 2131 * 864121 * 2321101 * 3224731 * 19622651 * 2721074964591901
181,1,31,x^31 + x^30 + 84,2^2 * 3^2 * 5 * 1210427 * 223691971 * 2288137482121 * 87235288503237968607070903897734910998683
181,1,32,x^32 + x^31 + 57,2^7 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 6113 * 16381 * 22817 * 123601 * 301993 * 244031228265953 * 444761719529931169
181,1,33,x^33 + 2*x^32 + 128,2^2 * 3^3 * 5 * 67 * 79 * 139 * 727 * 19411660423 * 22234926513031 * 48977015186771780131 * 52198426022458982993
181,1,34,x^34 + x^33 + 24,2^3 * 3^2 * 5 * 7 * 13 * 17851 * 167077 * 213589 * 2071601819607009490747 * 1334330052880007782765169510725896497
181,1,35,x^35 + x^34 + 10,2^2 * 3^2 * 5^2 * 11 * 29 * 281 * 491 * 99191 * 779521 * 19622651 * 4338835663 * 12127534499921 * 3301608911940773058070061141
181,2,2,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 7 * 13 * 16381
181,2,3,x^6 + x^5 + 41,2^3 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 1051
181,2,4,x^8 + x^7 + 50,2^5 * 3^2 * 5 * 7 * 13 * 1777 * 16381 * 301993
181,2,5,x^10 + x^9 + 103,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 3224731 * 19622651
181,2,6,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 241 * 1051 * 16381 * 4453321
181,2,7,x^14 + x^13 + 47,2^3 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 4338835663 * 70359419453
181,2,8,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 16381 * 22817 * 123601 * 301993
181,2,9,x^18 + x^17 + 3*x + 83,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 79 * 139 * 1051 * 24967 * 61291 * 12687679 * 30194029
181,2,10,x^20 + x^19 + 157,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 16381 * 3224731 * 19622651 * 1151901497068423921
181,2,11,x^22 + x^21 + 21,2^3 * 3^2 * 5 * 7 * 13 * 23 * 199 * 727 * 18834707 * 435364641559 * 52198426022458982993
181,2,12,x^24 + x^23 + x + 58,2^5 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 193 * 241 * 337 * 1051 * 1777 * 2113 * 16381 * 45433 * 184489 * 301993 * 4453321
181,2,13,x^26 + x^25 + 103,2^3 * 3^2 * 5 * 7 * 13^2 * 8737 * 301159 * 792425219 * 26991238223 * 152943249629 * 13661113788479
181,2,14,x^28 + x^27 + 69,2^4 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 9661 * 16381 * 241968329 * 4338835663 * 70359419453 * 528870124543349
181,2,15,x^30 + x^29 + 90,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 31 * 79 * 139 * 271 * 331 * 421 * 1051 * 2131 * 864121 * 2321101 * 3224731 * 19622651 * 2721074964591901
181,2,16,x^32 + x^31 + 57,2^7 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 6113 * 16381 * 22817 * 123601 * 301993 * 244031228265953 * 444761719529931169
181,2,17,x^34 + x^33 + 24,2^3 * 3^2 * 5 * 7 * 13 * 17851 * 167077 * 213589 * 2071601819607009490747 * 1334330052880007782765169510725896497
181,3,2,x^6 + x^5 + 41,2^3 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 1051
181,3,3,x^9 + x^8 + 54,2^2 * 3^4 * 5 * 37 * 79 * 139 * 24967 * 12687679
181,3,4,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 241 * 1051 * 16381 * 4453321
181,3,5,x^15 + x^14 + 2,2^2 * 3^3 * 5^2 * 11 * 79 * 139 * 421 * 19622651 * 2721074964591901
181,3,6,x^18 + x^17 + 3*x + 83,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 79 * 139 * 1051 * 24967 * 61291 * 12687679 * 30194029
181,3,7,x^21 + x^20 + 23,2^2 * 3^3 * 5 * 29 * 43 * 79 * 139 * 281 * 967 * 661417 * 4338835663 * 44706082900420453
181,3,8,x^24 + x^23 + x + 58,2^5 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 193 * 241 * 337 * 1051 * 1777 * 2113 * 16381 * 45433 * 184489 * 301993 * 4453321
181,3,9,x^27 + 2*x^26 + 134,2^2 * 3^5 * 5 * 37 * 79 * 139 * 4159 * 24967 * 372061 * 12687679 * 9364617076252082182119434951479
181,3,10,x^30 + x^29 + 90,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 31 * 79 * 139 * 271 * 331 * 421 * 1051 * 2131 * 864121 * 2321101 * 3224731 * 19622651 * 2721074964591901
181,3,11,x^33 + 2*x^32 + 128,2^2 * 3^3 * 5 * 67 * 79 * 139 * 727 * 19411660423 * 22234926513031 * 48977015186771780131 * 52198426022458982993
181,4,2,x^8 + x^7 + 50,2^5 * 3^2 * 5 * 7 * 13 * 1777 * 16381 * 301993
181,4,3,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 241 * 1051 * 16381 * 4453321
181,4,4,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 16381 * 22817 * 123601 * 301993
181,4,5,x^20 + x^19 + 157,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 16381 * 3224731 * 19622651 * 1151901497068423921
181,4,6,x^24 + x^23 + x + 58,2^5 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 193 * 241 * 337 * 1051 * 1777 * 2113 * 16381 * 45433 * 184489 * 301993 * 4453321
181,4,7,x^28 + x^27 + 69,2^4 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 9661 * 16381 * 241968329 * 4338835663 * 70359419453 * 528870124543349
181,4,8,x^32 + x^31 + 57,2^7 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 6113 * 16381 * 22817 * 123601 * 301993 * 244031228265953 * 444761719529931169
181,5,2,x^10 + x^9 + 103,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 3224731 * 19622651
181,5,3,x^15 + x^14 + 2,2^2 * 3^3 * 5^2 * 11 * 79 * 139 * 421 * 19622651 * 2721074964591901
181,5,4,x^20 + x^19 + 157,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 16381 * 3224731 * 19622651 * 1151901497068423921
181,5,5,x^25 + 2*x^24 + 57,2^2 * 3^2 * 5^3 * 11 * 101^2 * 19622651 * 27922785844218925622602573699408437579601
181,5,6,x^30 + x^29 + 90,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 31 * 79 * 139 * 271 * 331 * 421 * 1051 * 2131 * 864121 * 2321101 * 3224731 * 19622651 * 2721074964591901
181,5,7,x^35 + x^34 + 10,2^2 * 3^2 * 5^2 * 11 * 29 * 281 * 491 * 99191 * 779521 * 19622651 * 4338835663 * 12127534499921 * 3301608911940773058070061141
181,6,2,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 241 * 1051 * 16381 * 4453321
181,6,3,x^18 + x^17 + 3*x + 83,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 79 * 139 * 1051 * 24967 * 61291 * 12687679 * 30194029
181,6,4,x^24 + x^23 + x + 58,2^5 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 193 * 241 * 337 * 1051 * 1777 * 2113 * 16381 * 45433 * 184489 * 301993 * 4453321
181,6,5,x^30 + x^29 + 90,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 31 * 79 * 139 * 271 * 331 * 421 * 1051 * 2131 * 864121 * 2321101 * 3224731 * 19622651 * 2721074964591901
181,7,2,x^14 + x^13 + 47,2^3 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 4338835663 * 70359419453
181,7,3,x^21 + x^20 + 23,2^2 * 3^3 * 5 * 29 * 43 * 79 * 139 * 281 * 967 * 661417 * 4338835663 * 44706082900420453
181,7,4,x^28 + x^27 + 69,2^4 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 9661 * 16381 * 241968329 * 4338835663 * 70359419453 * 528870124543349
181,7,5,x^35 + x^34 + 10,2^2 * 3^2 * 5^2 * 11 * 29 * 281 * 491 * 99191 * 779521 * 19622651 * 4338835663 * 12127534499921 * 3301608911940773058070061141
181,8,2,x^16 + x^15 + 21,2^6 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 16381 * 22817 * 123601 * 301993
181,8,3,x^24 + x^23 + x + 58,2^5 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 193 * 241 * 337 * 1051 * 1777 * 2113 * 16381 * 45433 * 184489 * 301993 * 4453321
181,8,4,x^32 + x^31 + 57,2^7 * 3^2 * 5 * 7 * 13 * 17 * 1777 * 2801 * 4289 * 6113 * 16381 * 22817 * 123601 * 301993 * 244031228265953 * 444761719529931169
181,9,2,x^18 + x^17 + 3*x + 83,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 79 * 139 * 1051 * 24967 * 61291 * 12687679 * 30194029
181,9,3,x^27 + 2*x^26 + 134,2^2 * 3^5 * 5 * 37 * 79 * 139 * 4159 * 24967 * 372061 * 12687679 * 9364617076252082182119434951479
181,10,2,x^20 + x^19 + 157,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 331 * 16381 * 3224731 * 19622651 * 1151901497068423921
181,10,3,x^30 + x^29 + 90,2^3 * 3^3 * 5^2 * 7 * 11 * 13 * 31 * 79 * 139 * 271 * 331 * 421 * 1051 * 2131 * 864121 * 2321101 * 3224731 * 19622651 * 2721074964591901
181,11,2,x^22 + x^21 + 21,2^3 * 3^2 * 5 * 7 * 13 * 23 * 199 * 727 * 18834707 * 435364641559 * 52198426022458982993
181,11,3,x^33 + 2*x^32 + 128,2^2 * 3^3 * 5 * 67 * 79 * 139 * 727 * 19411660423 * 22234926513031 * 48977015186771780131 * 52198426022458982993
181,12,2,x^24 + x^23 + x + 58,2^5 * 3^3 * 5 * 7 * 13 * 31 * 79 * 139 * 193 * 241 * 337 * 1051 * 1777 * 2113 * 16381 * 45433 * 184489 * 301993 * 4453321
181,13,2,x^26 + x^25 + 103,2^3 * 3^2 * 5 * 7 * 13^2 * 8737 * 301159 * 792425219 * 26991238223 * 152943249629 * 13661113788479
181,14,2,x^28 + x^27 + 69,2^4 * 3^2 * 5 * 7^2 * 13 * 29 * 71 * 281 * 9661 * 16381 * 241968329 * 4338835663 * 70359419453 * 528870124543349
