p,e,n,poly,factorization
2707,1,2,x^2 + x + 2,2^3 * 3 * 11 * 41 * 677
2707,1,3,x^3 + x^2 + 7,2 * 3^2 * 11 * 13 * 41 * 187963
2707,1,4,x^4 + x^3 + 35,2^4 * 3 * 5^2 * 11 * 17 * 37 * 41 * 233 * 677
2707,1,5,x^5 + x^4 + 4,2 * 3 * 11 * 41 * 36671 * 1464841831
2707,1,6,x^6 + x^5 + 31,2^3 * 3^2 * 7 * 11 * 13 * 41 * 677 * 187963 * 1046449
2707,1,7,x^7 + x^6 + 4,2 * 3 * 11 * 41 * 43 * 9154224154467991999
2707,1,8,x^8 + x^7 + 2,2^5 * 3 * 5^2 * 11 * 17 * 37 * 41 * 89 * 233 * 677 * 6529 * 46204721
2707,1,9,x^9 + x^8 + 49,2 * 3^3 * 11 * 13 * 19 * 41 * 187963 * 17762077 * 388652021137
2707,1,10,x^10 + x^9 + 21,2^3 * 3 * 11 * 41 * 677 * 36671 * 1464841831 * 53677541804701
2707,1,11,x^11 + x^10 + 4,2 * 3 * 11^2 * 23 * 41 * 26050667369 * 3207034607320935501001
2707,1,12,x^12 + x^11 + 114,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 37 * 41 * 233 * 677 * 187963 * 1046449 * 1630897 * 32925049
2707,1,13,x^13 + x^12 + 7,2 * 3 * 11 * 41 * 79 * 547 * 1847 * 135019 * 38742887 * 757622659 * 489664249933
2707,1,14,x^14 + x^13 + 128,2^3 * 3 * 11 * 41 * 43 * 677 * 5947313219 * 66137582897 * 9154224154467991999
2707,1,15,x^15 + x^14 + 58,2 * 3^2 * 11 * 13 * 31 * 41 * 271 * 421 * 1021 * 11491 * 36671 * 187963 * 1464841831 * 69462264180571
2707,1,16,x^16 + x^15 + 174,2^6 * 3 * 5^2 * 11 * 17 * 37 * 41 * 89 * 233 * 677 * 6529 * 46204721 * 9084272768177 * 158703273356513
