p,e,n,poly,factorization
9257,1,2,x^2 + x + 3,2^4 * 3 * 13 * 89 * 1543
9257,1,3,x^3 + x^2 + 3,2^3 * 13 * 89 * 277 * 309391
9257,1,4,x^4 + x^3 + 22,2^5 * 3 * 5^2 * 13 * 41 * 89 * 1543 * 41801
9257,1,5,x^5 + x^4 + 3,2^3 * 13 * 89 * 3735181 * 1966148521
9257,1,6,x^6 + x^5 + 3,2^4 * 3^2 * 7 * 13 * 89 * 277 * 1543 * 309391 * 4080133
9257,1,7,x^7 + x^6 + 5,2^3 * 13 * 89 * 19925249 * 31583826320361743
9257,1,8,x^8 + x^7 + 53,2^6 * 3 * 5^2 * 13 * 17 * 41 * 89 * 1543 * 41801 * 200569 * 1076808137
9257,1,9,x^9 + x^8 + 63,2^3 * 13 * 19 * 37 * 89 * 277 * 309391 * 895089077003942388181
9257,1,10,x^10 + x^9 + 10,2^4 * 3 * 11 * 13 * 89 * 1543 * 2011 * 3735181 * 1966148521 * 331916915881
9257,1,11,x^11 + x^10 + 11,2^3 * 13 * 89 * 199 * 397 * 10209497 * 5729300824437926158180590977
9257,1,12,x^12 + x^11 + 102,2^5 * 3^2 * 5^2 * 7 * 13 * 41 * 89 * 109 * 181 * 277 * 1543 * 1597 * 41801 * 309391 * 4080133 * 233061781
9257,1,13,x^13 + x^12 + 23,2^3 * 13^2 * 89 * 10141 * 2605644653 * 1152791483515041717121794100066649
9257,1,14,x^14 + x^13 + 12,2^4 * 3 * 13 * 29 * 89 * 1543 * 74453 * 19925249 * 31583826320361743 * 291403302868808089
9257,1,15,x^15 + x^14 + 75,2^3 * 13 * 31 * 89 * 277 * 5641 * 130051 * 309391 * 3735181 * 1966148521 * 10369294591 * 228630670291
9257,1,16,x^16 + x^15 + 103,2^7 * 3 * 5^2 * 13 * 17 * 41 * 89 * 1543 * 41801 * 200569 * 1076808137 * 10051141173569 * 2682358005529532129
9257,1,17,x^17 + x^16 + 3,2^3 * 13 * 89 * 82554517 * 283173963658357111722089 * 124387568050800708891201864737477
9257,1,18,x^18 + x^17 + 85,2^4 * 3^3 * 7 * 13 * 19 * 37 * 89 * 277 * 1543 * 309391 * 2675683 * 4080133 * 140316607 * 558671599 * 895089077003942388181
9257,1,19,x^19 + x^18 + 20,2^3 * 13 * 89 * 16877465237 * 323158203919 * 45686643977428241112267483597026743103351884649969
9257,1,20,x^20 + x^19 + 131,2^5 * 3 * 5^3 * 11 * 13 * 41 * 89 * 1543 * 2011 * 19001 * 21001 * 41801 * 3735181 * 31033781 * 1966148521 * 331916915881 * 870845228226521
9257,2,2,x^4 + x^3 + 22,2^5 * 3 * 5^2 * 13 * 41 * 89 * 1543 * 41801
9257,2,3,x^6 + x^5 + 3,2^4 * 3^2 * 7 * 13 * 89 * 277 * 1543 * 309391 * 4080133
9257,2,4,x^8 + x^7 + 53,2^6 * 3 * 5^2 * 13 * 17 * 41 * 89 * 1543 * 41801 * 200569 * 1076808137
9257,2,5,x^10 + x^9 + 10,2^4 * 3 * 11 * 13 * 89 * 1543 * 2011 * 3735181 * 1966148521 * 331916915881
9257,2,6,x^12 + x^11 + 102,2^5 * 3^2 * 5^2 * 7 * 13 * 41 * 89 * 109 * 181 * 277 * 1543 * 1597 * 41801 * 309391 * 4080133 * 233061781
9257,2,7,x^14 + x^13 + 12,2^4 * 3 * 13 * 29 * 89 * 1543 * 74453 * 19925249 * 31583826320361743 * 291403302868808089
9257,2,8,x^16 + x^15 + 103,2^7 * 3 * 5^2 * 13 * 17 * 41 * 89 * 1543 * 41801 * 200569 * 1076808137 * 10051141173569 * 2682358005529532129
