p,n,poly,factorization
751,2,x^2 + x + 12,2^5 * 3 * 5^3 * 47
751,3,x^3 + x^2 + 19,2 * 3^2 * 5^3 * 7 * 26893
751,4,x^4 + x^3 + 15,2^6 * 3 * 5^3 * 47 * 282001
751,5,x^5 + x^4 + 2,2 * 3 * 5^4 * 11 * 46061 * 125731
751,6,x^6 + x^5 + 67,2^5 * 3^2 * 5^3 * 7 * 13 * 37 * 47 * 1171 * 26893
751,7,x^7 + x^6 + 20,2 * 3 * 5^3 * 1930783 * 93043240879
751,8,x^8 + x^7 + 24,2^7 * 3 * 5^3 * 47 * 313 * 282001 * 508142377
751,9,x^9 + x^8 + 16,2 * 3^3 * 5^3 * 7 * 26893 * 222877 * 268320043063
751,10,x^10 + x^9 + 17,2^5 * 3 * 5^4 * 11 * 47 * 641 * 5261 * 46061 * 94201 * 125731
751,11,x^11 + x^10 + 128,2 * 3 * 5^3 * 67 * 89 * 9583259190433686088734547
751,12,x^12 + x^11 + 158,2^6 * 3^2 * 5^3 * 7 * 13 * 37 * 47 * 433 * 1171 * 26893 * 282001 * 734634097
751,13,x^13 + x^12 + 4,2 * 3 * 5^3 * 4057 * 9829 * 808246020322325071993302421
751,14,x^14 + x^13 + 44,2^5 * 3 * 5^3 * 47 * 71 * 1930783 * 18389617 * 137224193 * 93043240879
751,15,x^15 + x^14 + 23,2 * 3^2 * 5^4 * 7 * 11 * 31 * 181 * 5521 * 14221 * 26893 * 46061 * 125731 * 229378480351
751,16,x^16 + x^15 + 39,2^8 * 3 * 5^3 * 17 * 47 * 113 * 313 * 282001 * 488689 * 508142377 * 53892654072529
751,17,x^17 + x^16 + 19,2 * 3 * 5^3 * 103 * 251206628001493 * 396231817958422167475388316923
751,18,x^18 + x^17 + 274,2^5 * 3^3 * 5^3 * 7 * 13 * 19 * 37 * 47 * 1171 * 26893 * 222877 * 268320043063 * 9442478835059329
751,19,x^19 + x^18 + 2,2 * 3 * 5^3 * 647 * 81283 * 8953583788698777479 * 12279950965828956275950411
751,20,x^20 + x^19 + 44,2^6 * 3 * 5^4 * 11 * 47 * 101 * 641 * 5261 * 46061 * 94201 * 125731 * 157141 * 282001 * 6375405895210361
751,21,x^21 + x^20 + 5,2 * 3^2 * 5^3 * 7^2 * 26893 * 248851 * 1930783 * 316990339 * 471135337 * 93043240879 * 123558160951
751,22,x^22 + x^21 + 431,2^5 * 3 * 5^3 * 23 * 47 * 67 * 89 * 615487987643 * 4026002582432359 * 9583259190433686088734547
751,23,x^23 + x^22 + 2,2 * 3 * 5^3 * 25577 * 48721597499 * 1475999344394379664243338832625595554758859485451
751,24,x^24 + x^23 + 24,2^7 * 3^2 * 5^3 * 7 * 13 * 37 * 47 * 73 * 313 * 433 * 1171 * 26893 * 282001 * 385387489 * 508142377 * 734634097 * 3596657011033
751,25,x^25 + x^24 + 139,2 * 3 * 5^5 * 11 * 251 * 46061 * 125731 * 2595105477009751078701464253538879111256588499475069751
751,26,x^26 + x^25 + 133,2^5 * 3 * 5^3 * 47 * 53 * 4057 * 9829 * 537811 * 948377 * 19856149 * 59885234441839 * 808246020322325071993302421
751,27,x^27 + x^26 + 25,2 * 3^4 * 5^3 * 7 * 109 * 1621 * 4861 * 26893 * 222877 * 12814471 * 268320043063 * 537845392281079 * 325165411448421453991
