p,e,n,poly,factorization
9497,1,2,x^2 + x + 7,2^4 * 3 * 1187 * 1583
9497,1,3,x^3 + x^2 + 12,2^3 * 1187 * 1627 * 55441
9497,1,4,x^4 + x^3 + 7,2^5 * 3 * 5 * 269 * 1187 * 1583 * 33529
9497,1,5,x^5 + x^4 + 6,2^3 * 11 * 71 * 241 * 1187 * 12911 * 3347831
9497,1,6,x^6 + x^5 + 7,2^4 * 3^2 * 7 * 43 * 1187 * 1583 * 1627 * 55441 * 99871
9497,1,7,x^7 + x^6 + 23,2^3 * 827 * 1187 * 3221 * 604073 * 456014551217
9497,1,8,x^8 + x^7 + 26,2^6 * 3 * 5 * 269 * 1187 * 1217 * 1583 * 33529 * 3342144154673
9497,1,9,x^9 + x^8 + 17,2^3 * 19 * 127 * 307 * 631 * 1187 * 1627 * 55441 * 7473007 * 210038149
9497,1,10,x^10 + x^9 + 34,2^4 * 3 * 11 * 71 * 241 * 1187 * 1583 * 12911 * 3347831 * 27072401 * 300450721
9497,1,11,x^11 + x^10 + 27,2^3 * 727 * 1187 * 564191 * 2613992921 * 5567306611557628393171
9497,1,12,x^12 + x^11 + 34,2^5 * 3^2 * 5 * 7 * 13 * 43 * 269 * 1187 * 1583 * 1627 * 1669 * 6337 * 33529 * 55441 * 99871 * 59164657
9497,1,13,x^13 + x^12 + 23,2^3 * 53 * 1187 * 1744116791 * 6634494751 * 17103260226469 * 51326871878413
9497,1,14,x^14 + x^13 + 77,2^4 * 3 * 827 * 1187 * 1583 * 3221 * 5657 * 604073 * 456014551217 * 129684096905963435249
9497,1,15,x^15 + x^14 + 23,2^3 * 11 * 61 * 71 * 241 * 1187 * 1627 * 12911 * 55441 * 3347831 * 18251791 * 43962676711 * 1351843206541
9497,1,16,x^16 + x^15 + 146,2^7 * 3 * 5 * 17^2 * 269 * 1187 * 1217 * 1583 * 33529 * 3342144154673 * 54894052865137 * 2085635302894417
9497,1,17,x^17 + x^16 + 54,2^3 * 1187 * 1973 * 89783355879292432919 * 24723264812796915764193954620763956286043
9497,1,18,x^18 + x^17 + 184,2^4 * 3^3 * 7 * 19 * 37 * 43 * 127 * 307 * 631 * 1187 * 1583 * 1627 * 55441 * 99871 * 275419 * 7473007 * 113179519 * 210038149 * 212047867
9497,1,19,x^19 + x^18 + 26,2^3 * 1187 * 2053 * 117331499 * 1639827055669815993883561436674175292557498376910444155992861
9497,1,20,x^20 + x^19 + 416,2^5 * 3 * 5^2 * 11 * 71 * 241 * 269 * 1187 * 1381 * 1583 * 12911 * 33529 * 3347831 * 4642541 * 27072401 * 300450721 * 2064296463082922002861
9497,2,2,x^4 + x^3 + 7,2^5 * 3 * 5 * 269 * 1187 * 1583 * 33529
9497,2,3,x^6 + x^5 + 7,2^4 * 3^2 * 7 * 43 * 1187 * 1583 * 1627 * 55441 * 99871
9497,2,4,x^8 + x^7 + 26,2^6 * 3 * 5 * 269 * 1187 * 1217 * 1583 * 33529 * 3342144154673
9497,2,5,x^10 + x^9 + 34,2^4 * 3 * 11 * 71 * 241 * 1187 * 1583 * 12911 * 3347831 * 27072401 * 300450721
9497,2,6,x^12 + x^11 + 34,2^5 * 3^2 * 5 * 7 * 13 * 43 * 269 * 1187 * 1583 * 1627 * 1669 * 6337 * 33529 * 55441 * 99871 * 59164657
9497,2,7,x^14 + x^13 + 77,2^4 * 3 * 827 * 1187 * 1583 * 3221 * 5657 * 604073 * 456014551217 * 129684096905963435249
9497,2,8,x^16 + x^15 + 146,2^7 * 3 * 5 * 17^2 * 269 * 1187 * 1217 * 1583 * 33529 * 3342144154673 * 54894052865137 * 2085635302894417
9497,2,9,x^18 + x^17 + 184,2^4 * 3^3 * 7 * 19 * 37 * 43 * 127 * 307 * 631 * 1187 * 1583 * 1627 * 55441 * 99871 * 275419 * 7473007 * 113179519 * 210038149 * 212047867
9497,2,10,x^20 + x^19 + 416,2^5 * 3 * 5^2 * 11 * 71 * 241 * 269 * 1187 * 1381 * 1583 * 12911 * 33529 * 3347831 * 4642541 * 27072401 * 300450721 * 2064296463082922002861
9497,3,2,x^6 + x^5 + 7,2^4 * 3^2 * 7 * 43 * 1187 * 1583 * 1627 * 55441 * 99871
9497,3,3,x^9 + x^8 + 17,2^3 * 19 * 127 * 307 * 631 * 1187 * 1627 * 55441 * 7473007 * 210038149
9497,3,4,x^12 + x^11 + 34,2^5 * 3^2 * 5 * 7 * 13 * 43 * 269 * 1187 * 1583 * 1627 * 1669 * 6337 * 33529 * 55441 * 99871 * 59164657
9497,3,5,x^15 + x^14 + 23,2^3 * 11 * 61 * 71 * 241 * 1187 * 1627 * 12911 * 55441 * 3347831 * 18251791 * 43962676711 * 1351843206541
9497,3,6,x^18 + x^17 + 184,2^4 * 3^3 * 7 * 19 * 37 * 43 * 127 * 307 * 631 * 1187 * 1583 * 1627 * 55441 * 99871 * 275419 * 7473007 * 113179519 * 210038149 * 212047867
9497,4,2,x^8 + x^7 + 26,2^6 * 3 * 5 * 269 * 1187 * 1217 * 1583 * 33529 * 3342144154673
9497,4,3,x^12 + x^11 + 34,2^5 * 3^2 * 5 * 7 * 13 * 43 * 269 * 1187 * 1583 * 1627 * 1669 * 6337 * 33529 * 55441 * 99871 * 59164657
9497,4,4,x^16 + x^15 + 146,2^7 * 3 * 5 * 17^2 * 269 * 1187 * 1217 * 1583 * 33529 * 3342144154673 * 54894052865137 * 2085635302894417
9497,4,5,x^20 + x^19 + 416,2^5 * 3 * 5^2 * 11 * 71 * 241 * 269 * 1187 * 1381 * 1583 * 12911 * 33529 * 3347831 * 4642541 * 27072401 * 300450721 * 2064296463082922002861
9497,5,2,x^10 + x^9 + 34,2^4 * 3 * 11 * 71 * 241 * 1187 * 1583 * 12911 * 3347831 * 27072401 * 300450721
9497,5,3,x^15 + x^14 + 23,2^3 * 11 * 61 * 71 * 241 * 1187 * 1627 * 12911 * 55441 * 3347831 * 18251791 * 43962676711 * 1351843206541
9497,5,4,x^20 + x^19 + 416,2^5 * 3 * 5^2 * 11 * 71 * 241 * 269 * 1187 * 1381 * 1583 * 12911 * 33529 * 3347831 * 4642541 * 27072401 * 300450721 * 2064296463082922002861
9497,6,2,x^12 + x^11 + 34,2^5 * 3^2 * 5 * 7 * 13 * 43 * 269 * 1187 * 1583 * 1627 * 1669 * 6337 * 33529 * 55441 * 99871 * 59164657
9497,6,3,x^18 + x^17 + 184,2^4 * 3^3 * 7 * 19 * 37 * 43 * 127 * 307 * 631 * 1187 * 1583 * 1627 * 55441 * 99871 * 275419 * 7473007 * 113179519 * 210038149 * 212047867
9497,7,2,x^14 + x^13 + 77,2^4 * 3 * 827 * 1187 * 1583 * 3221 * 5657 * 604073 * 456014551217 * 129684096905963435249
9497,8,2,x^16 + x^15 + 146,2^7 * 3 * 5 * 17^2 * 269 * 1187 * 1217 * 1583 * 33529 * 3342144154673 * 54894052865137 * 2085635302894417
9497,9,2,x^18 + x^17 + 184,2^4 * 3^3 * 7 * 19 * 37 * 43 * 127 * 307 * 631 * 1187 * 1583 * 1627 * 55441 * 99871 * 275419 * 7473007 * 113179519 * 210038149 * 212047867
9497,10,2,x^20 + x^19 + 416,2^5 * 3 * 5^2 * 11 * 71 * 241 * 269 * 1187 * 1381 * 1583 * 12911 * 33529 * 3347831 * 4642541 * 27072401 * 300450721 * 2064296463082922002861
