p,r,n,poly,factorization
6491,1,2,x^2 + x + 6,2^3 * 3 * 5 * 11 * 59 * 541
6491,1,3,x^3 + x^2 + 13,2 * 5 * 7 * 11 * 59 * 241 * 24979
6491,1,4,x^4 + x^3 + 8,2^4 * 3 * 5 * 11 * 59 * 541 * 853 * 24697
6491,1,5,x^5 + x^4 + 4,2 * 5^2 * 11 * 59 * 355094008504181
6491,1,6,x^6 + x^5 + 38,2^3 * 3^2 * 5 * 7 * 11 * 13 * 19 * 59 * 139 * 241 * 409 * 541 * 24979
6491,1,7,x^7 + x^6 + 23,2 * 5 * 11 * 29 * 43 * 59 * 71 * 1493563 * 565702657087
6491,1,8,x^8 + x^7 + 24,2^5 * 3 * 5 * 11 * 59 * 541 * 853 * 1297 * 24697 * 474737 * 1441529
6491,1,9,x^9 + x^8 + 9,2 * 5 * 7 * 11 * 37^2 * 59 * 241 * 271 * 24979 * 201602965341777787
6491,1,10,x^10 + x^9 + 7,2^3 * 3 * 5^2 * 11 * 59 * 431 * 541 * 63521 * 64831331 * 355094008504181
6491,1,11,x^11 + x^10 + 9,2 * 5 * 11^2 * 59 * 67 * 32405472976823 * 5560286263100943289411
6491,1,12,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7 * 11 * 13 * 19 * 59 * 139 * 241 * 409 * 541 * 601 * 853 * 24697 * 24979 * 67189 * 43961629
6491,1,13,x^13 + x^12 + 13,2 * 5 * 11 * 59 * 859 * 1046493920209161373 * 6224096945045277479967319
6491,1,14,x^14 + x^13 + 18,2^3 * 3 * 5 * 11 * 29 * 43 * 59 * 71 * 239 * 541 * 1493563 * 4671493 * 565702657087 * 66980617867073
6491,1,15,x^15 + x^14 + 80,2 * 5^2 * 7 * 11 * 59 * 61 * 241 * 24979 * 801331 * 16063051 * 355094008504181 * 4012879727708821
6491,1,16,x^16 + x^15 + 98,2^6 * 3 * 5 * 11 * 17 * 59 * 97 * 541 * 853 * 1297 * 15937 * 24697 * 29153 * 474737 * 1441529 * 2056612146619162849
6491,1,17,x^17 + x^16 + 53,2 * 5 * 11 * 59 * 919 * 24413 * 425814199 * 15172198931 * 239331880883714551 * 286316762427405649
6491,1,18,x^18 + x^17 + 8,2^3 * 3^3 * 5 * 7 * 11 * 13 * 19 * 37^2 * 59 * 139 * 241 * 271 * 409 * 541 * 24979 * 79309 * 533848033 * 588854881 * 201602965341777787
6491,1,19,x^19 + x^18 + 60,2 * 5 * 11 * 59 * 1113576197869237514776541 * 375799274339030698526164825470469672227452249
6491,1,20,x^20 + x^19 + 30,2^4 * 3 * 5^2 * 11 * 59 * 431 * 541 * 853 * 881 * 24697 * 63521 * 64831331 * 454132421 * 355094008504181 * 7876521205556950861
6491,2,2,x^4 + x^3 + 8,2^4 * 3 * 5 * 11 * 59 * 541 * 853 * 24697
6491,2,3,x^6 + x^5 + 38,2^3 * 3^2 * 5 * 7 * 11 * 13 * 19 * 59 * 139 * 241 * 409 * 541 * 24979
6491,2,4,x^8 + x^7 + 24,2^5 * 3 * 5 * 11 * 59 * 541 * 853 * 1297 * 24697 * 474737 * 1441529
6491,2,5,x^10 + x^9 + 7,2^3 * 3 * 5^2 * 11 * 59 * 431 * 541 * 63521 * 64831331 * 355094008504181
6491,2,6,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7 * 11 * 13 * 19 * 59 * 139 * 241 * 409 * 541 * 601 * 853 * 24697 * 24979 * 67189 * 43961629
6491,2,7,x^14 + x^13 + 18,2^3 * 3 * 5 * 11 * 29 * 43 * 59 * 71 * 239 * 541 * 1493563 * 4671493 * 565702657087 * 66980617867073
6491,2,8,x^16 + x^15 + 98,2^6 * 3 * 5 * 11 * 17 * 59 * 97 * 541 * 853 * 1297 * 15937 * 24697 * 29153 * 474737 * 1441529 * 2056612146619162849
