p,r,n,poly,factorization
9839,1,2,x^2 + x + 7,2^5 * 3 * 5 * 41 * 4919
9839,1,3,x^3 + x^2 + 8,2 * 7 * 673 * 4919 * 20551
9839,1,4,x^4 + x^3 + 21,2^6 * 3 * 5 * 17 * 41 * 1117 * 2549 * 4919
9839,1,5,x^5 + x^4 + 15,2 * 11 * 4919 * 852030810084611
9839,1,6,x^6 + x^5 + 14,2^5 * 3^2 * 5 * 7 * 41 * 163 * 673 * 4919 * 20551 * 197947
9839,1,7,x^7 + x^6 + 6,2 * 43 * 4919 * 63102588151 * 334375368517
9839,1,8,x^8 + x^7 + 92,2^7 * 3 * 5 * 17 * 41 * 1117 * 2549 * 4919 * 4685693170329121
9839,1,9,x^9 + x^8 + 15,2 * 7 * 19 * 37 * 181 * 673 * 4919 * 20551 * 7129709970333874867
9839,1,10,x^10 + x^9 + 19,2^5 * 3 * 5^2 * 11 * 41 * 1051 * 4919 * 1783146329971 * 852030810084611
9839,1,11,x^11 + x^10 + 18,2 * 23 * 4919 * 17623 * 717817 * 143260658642663 * 203988360677839
9839,1,12,x^12 + x^11 + 43,2^6 * 3^2 * 5 * 7 * 13 * 17 * 41 * 163 * 673 * 1117 * 2549 * 4919 * 20551 * 197947 * 13508029 * 53366473
9839,1,13,x^13 + x^12 + 2,2 * 4919 * 823105813731407409407920791808793424090538462561
9839,1,14,x^14 + x^13 + 19,2^5 * 3 * 5 * 41 * 43 * 71 * 4919 * 17137 * 70687 * 682291 * 15458213 * 63102588151 * 334375368517
9839,1,15,x^15 + x^14 + 4,2 * 7 * 11 * 673 * 751 * 4919 * 20551 * 56941 * 457319101 * 852030810084611 * 4490339461897351
9839,1,16,x^16 + x^15 + 35,2^8 * 3 * 5 * 17 * 41 * 1117 * 2549 * 4919 * 703249 * 4685693170329121 * 62440815376826598425372209
9839,1,17,x^17 + x^16 + 20,2 * 239 * 4919 * 1008407 * 2210477 * 175193569 * 82645954212456829358525031329762252129069
9839,1,18,x^18 + x^17 + 197,2^5 * 3^3 * 5 * 7 * 19 * 37 * 41 * 73 * 163 * 181 * 673 * 4919 * 20551 * 197947 * 7129709970333874867 * 4142491715768439693097
9839,1,19,x^19 + x^18 + 12,2 * 4919 * 326005573 * 2134624723579 * 1073037434202911001749979380129431897627187634249223
9839,1,20,x^20 + x^19 + 198,2^6 * 3 * 5^2 * 11 * 17 * 41 * 1051 * 1117 * 2549 * 4919 * 5843281 * 288344101 * 1783146329971 * 852030810084611 * 52124252189527261
9839,2,2,x^4 + x^3 + 21,2^6 * 3 * 5 * 17 * 41 * 1117 * 2549 * 4919
9839,2,3,x^6 + x^5 + 14,2^5 * 3^2 * 5 * 7 * 41 * 163 * 673 * 4919 * 20551 * 197947
9839,2,4,x^8 + x^7 + 92,2^7 * 3 * 5 * 17 * 41 * 1117 * 2549 * 4919 * 4685693170329121
9839,2,5,x^10 + x^9 + 19,2^5 * 3 * 5^2 * 11 * 41 * 1051 * 4919 * 1783146329971 * 852030810084611
9839,2,6,x^12 + x^11 + 43,2^6 * 3^2 * 5 * 7 * 13 * 17 * 41 * 163 * 673 * 1117 * 2549 * 4919 * 20551 * 197947 * 13508029 * 53366473
9839,2,7,x^14 + x^13 + 19,2^5 * 3 * 5 * 41 * 43 * 71 * 4919 * 17137 * 70687 * 682291 * 15458213 * 63102588151 * 334375368517
9839,2,8,x^16 + x^15 + 35,2^8 * 3 * 5 * 17 * 41 * 1117 * 2549 * 4919 * 703249 * 4685693170329121 * 62440815376826598425372209
9839,2,9,x^18 + x^17 + 197,2^5 * 3^3 * 5 * 7 * 19 * 37 * 41 * 73 * 163 * 181 * 673 * 4919 * 20551 * 197947 * 7129709970333874867 * 4142491715768439693097
9839,2,10,x^20 + x^19 + 198,2^6 * 3 * 5^2 * 11 * 17 * 41 * 1051 * 1117 * 2549 * 4919 * 5843281 * 288344101 * 1783146329971 * 852030810084611 * 52124252189527261
9839,3,2,x^6 + x^5 + 14,2^5 * 3^2 * 5 * 7 * 41 * 163 * 673 * 4919 * 20551 * 197947
