p,r,n,poly,factorization
3119,1,2,x^2 + x + 7,2^5 * 3 * 5 * 13 * 1559
3119,1,3,x^3 + x^2 + 6,2 * 7 * 67 * 1559 * 20749
3119,1,4,x^4 + x^3 + 21,2^6 * 3 * 5 * 13 * 1559 * 4864081
3119,1,5,x^5 + x^4 + 23,2 * 181 * 1559 * 297151 * 1760131
3119,1,6,x^6 + x^5 + 28,2^5 * 3^2 * 5 * 7 * 13 * 37 * 67 * 1559 * 20749 * 87613
3119,1,7,x^7 + x^6 + 3,2 * 29 * 197 * 1559 * 161200835490356257
3119,1,8,x^8 + x^7 + 47,2^7 * 3 * 5 * 13 * 17 * 41 * 1559 * 4864081 * 67888892713
3119,1,9,x^9 + x^8 + 5,2 * 7 * 67 * 1559 * 20749 * 61651 * 140797 * 106061733703
3119,1,10,x^10 + x^9 + 179,2^5 * 3 * 5^2 * 11^2 * 13 * 71^2 * 181 * 1151 * 1559 * 26951 * 297151 * 1760131
3119,1,11,x^11 + x^10 + 5,2 * 89 * 1559 * 549011 * 1783700601452694022258609219
3119,1,12,x^12 + x^11 + 112,2^6 * 3^2 * 5 * 7 * 13 * 37 * 67 * 1559 * 20749 * 21613 * 87613 * 4864081 * 4378712197
3119,1,13,x^13 + x^12 + 38,2 * 79 * 1559 * 56250871 * 320552845237 * 595206660076190128357
3119,1,14,x^14 + x^13 + 105,2^5 * 3 * 5 * 13 * 29 * 197 * 1559 * 33639439 * 27359256103033 * 161200835490356257
3119,1,15,x^15 + x^14 + 5,2 * 7 * 31 * 67 * 181 * 1559 * 20749 * 297151 * 1760131 * 7714100976091 * 37440075938701
3119,1,16,x^16 + x^15 + 298,2^8 * 3 * 5 * 13 * 17 * 41 * 1559 * 4864081 * 12614113 * 15262135121 * 23260604177 * 67888892713
3119,1,17,x^17 + x^16 + 16,2 * 1559 * 27983 * 1071735113539643589662711 * 2675491205106217980653957257
3119,1,18,x^18 + x^17 + 447,2^5 * 3^3 * 5 * 7 * 13 * 19 * 37 * 67 * 523 * 1559 * 20749 * 61651 * 87613 * 140797 * 30674557 * 1006786549 * 106061733703
3119,1,19,x^19 + x^18 + 4,2 * 1559 * 400848765893 * 1354930806263 * 44371923697961303 * 32389935560559148699373
3119,1,20,x^20 + x^19 + 82,2^6 * 3 * 5^2 * 11^2 * 13 * 61 * 71^2 * 181 * 1151 * 1559 * 26951 * 297151 * 1760131 * 4864081 * 10399677664141 * 14118002022121
3119,1,21,x^21 + x^20 + 46,2 * 7^2 * 29 * 43 * 67 * 197 * 1559 * 20749 * 6252319477321 * 161200835490356257 * 450233262030049676697885661
3119,1,22,x^22 + x^21 + 21,2^5 * 3 * 5 * 13 * 23 * 89 * 353 * 1559 * 2311 * 549011 * 1783700601452694022258609219 * 4642073808637455785438056379
3119,2,2,x^4 + x^3 + 21,2^6 * 3 * 5 * 13 * 1559 * 4864081
3119,2,3,x^6 + x^5 + 28,2^5 * 3^2 * 5 * 7 * 13 * 37 * 67 * 1559 * 20749 * 87613
3119,2,4,x^8 + x^7 + 47,2^7 * 3 * 5 * 13 * 17 * 41 * 1559 * 4864081 * 67888892713
3119,2,5,x^10 + x^9 + 179,2^5 * 3 * 5^2 * 11^2 * 13 * 71^2 * 181 * 1151 * 1559 * 26951 * 297151 * 1760131
3119,2,6,x^12 + x^11 + 112,2^6 * 3^2 * 5 * 7 * 13 * 37 * 67 * 1559 * 20749 * 21613 * 87613 * 4864081 * 4378712197
3119,2,7,x^14 + x^13 + 105,2^5 * 3 * 5 * 13 * 29 * 197 * 1559 * 33639439 * 27359256103033 * 161200835490356257
3119,2,8,x^16 + x^15 + 298,2^8 * 3 * 5 * 13 * 17 * 41 * 1559 * 4864081 * 12614113 * 15262135121 * 23260604177 * 67888892713
3119,2,9,x^18 + x^17 + 447,2^5 * 3^3 * 5 * 7 * 13 * 19 * 37 * 67 * 523 * 1559 * 20749 * 61651 * 87613 * 140797 * 30674557 * 1006786549 * 106061733703
3119,2,10,x^20 + x^19 + 82,2^6 * 3 * 5^2 * 11^2 * 13 * 61 * 71^2 * 181 * 1151 * 1559 * 26951 * 297151 * 1760131 * 4864081 * 10399677664141 * 14118002022121
3119,2,11,x^22 + x^21 + 21,2^5 * 3 * 5 * 13 * 23 * 89 * 353 * 1559 * 2311 * 549011 * 1783700601452694022258609219 * 4642073808637455785438056379
3119,3,2,x^6 + x^5 + 28,2^5 * 3^2 * 5 * 7 * 13 * 37 * 67 * 1559 * 20749 * 87613
3119,3,3,x^9 + x^8 + 5,2 * 7 * 67 * 1559 * 20749 * 61651 * 140797 * 106061733703
3119,3,4,x^12 + x^11 + 112,2^6 * 3^2 * 5 * 7 * 13 * 37 * 67 * 1559 * 20749 * 21613 * 87613 * 4864081 * 4378712197
3119,3,5,x^15 + x^14 + 5,2 * 7 * 31 * 67 * 181 * 1559 * 20749 * 297151 * 1760131 * 7714100976091 * 37440075938701
3119,3,6,x^18 + x^17 + 447,2^5 * 3^3 * 5 * 7 * 13 * 19 * 37 * 67 * 523 * 1559 * 20749 * 61651 * 87613 * 140797 * 30674557 * 1006786549 * 106061733703
3119,3,7,x^21 + x^20 + 46,2 * 7^2 * 29 * 43 * 67 * 197 * 1559 * 20749 * 6252319477321 * 161200835490356257 * 450233262030049676697885661
3119,4,2,x^8 + x^7 + 47,2^7 * 3 * 5 * 13 * 17 * 41 * 1559 * 4864081 * 67888892713
3119,4,3,x^12 + x^11 + 112,2^6 * 3^2 * 5 * 7 * 13 * 37 * 67 * 1559 * 20749 * 21613 * 87613 * 4864081 * 4378712197
3119,4,4,x^16 + x^15 + 298,2^8 * 3 * 5 * 13 * 17 * 41 * 1559 * 4864081 * 12614113 * 15262135121 * 23260604177 * 67888892713
3119,4,5,x^20 + x^19 + 82,2^6 * 3 * 5^2 * 11^2 * 13 * 61 * 71^2 * 181 * 1151 * 1559 * 26951 * 297151 * 1760131 * 4864081 * 10399677664141 * 14118002022121
3119,5,2,x^10 + x^9 + 179,2^5 * 3 * 5^2 * 11^2 * 13 * 71^2 * 181 * 1151 * 1559 * 26951 * 297151 * 1760131
3119,5,3,x^15 + x^14 + 5,2 * 7 * 31 * 67 * 181 * 1559 * 20749 * 297151 * 1760131 * 7714100976091 * 37440075938701
3119,5,4,x^20 + x^19 + 82,2^6 * 3 * 5^2 * 11^2 * 13 * 61 * 71^2 * 181 * 1151 * 1559 * 26951 * 297151 * 1760131 * 4864081 * 10399677664141 * 14118002022121
