p,n,poly,factorization
4153,2,x^2 + x + 10,2^4 * 3 * 31 * 67 * 173
4153,3,x^3 + x^2 + 10,2^3 * 3^2 * 7 * 19 * 173 * 43237
4153,4,x^4 + x^3 + 10,2^5 * 3 * 5 * 31 * 67 * 173 * 1724741
4153,5,x^5 + x^4 + 15,2^3 * 3 * 173 * 297544762954421
4153,6,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 19 * 31 * 67 * 73 * 173 * 43237 * 236209
4153,7,x^7 + x^6 + 5,2^3 * 3 * 173 * 211 * 617 * 39419267841512189
4153,8,x^8 + x^7 + 5,2^6 * 3 * 5 * 31 * 67 * 173 * 1724741 * 148736558606641
4153,9,x^9 + x^8 + 15,2^3 * 3^3 * 7 * 19 * 37 * 173 * 433 * 43237 * 55795699 * 1913198311
4153,10,x^10 + x^9 + 35,2^4 * 3 * 11 * 31 * 67 * 173 * 191 * 331 * 1231 * 347401 * 297544762954421
4153,11,x^11 + x^10 + 41,2^3 * 3 * 23 * 173 * 2927 * 8769000789253 * 2585968496242693871
4153,12,x^12 + x^11 + 78,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 67 * 73 * 173 * 3733 * 43237 * 236209 * 1724741 * 6129800737
4153,13,x^13 + x^12 + 53,2^3 * 3 * 173 * 18461 * 419627437399 * 3398823876144553311029312999
4153,14,x^14 + x^13 + 70,2^4 * 3 * 29 * 31 * 67 * 113 * 173 * 211 * 617 * 196379 * 292069 * 27290411 * 39419267841512189
4153,15,x^15 + x^14 + 40,2^3 * 3^2 * 7 * 19 * 151 * 173 * 8761 * 43237 * 89760872281 * 745028987671 * 297544762954421
4153,16,x^16 + x^15 + 34,2^7 * 3 * 5 * 17 * 31 * 67 * 97 * 173 * 2129 * 1724741 * 148736558606641 * 12602860703625610918561
4153,17,x^17 + x^16 + 20,2^3 * 3 * 173 * 100267 * 124543 * 151674613 * 456514397 * 995784378731 * 9096733198567249511
4153,18,x^18 + x^17 + 136,2^4 * 3^3 * 7 * 19 * 31 * 37 * 67 * 73 * 163 * 173 * 433 * 43237 * 236209 * 1559521 * 55795699 * 1913198311 * 20183326933411
4153,19,x^19 + x^18 + 31,2^3 * 3 * 173 * 1284211 * 310115987 * 223346167361 * 37285880337514153 * 40732015415162243491243
4153,20,x^20 + x^19 + 17,2^5 * 3 * 5^2 * 11 * 31 * 67 * 173 * 191 * 281 * 331 * 1231 * 4001 * 347401 * 1724741 * 297544762954421 * 15741660729647871870101
4153,21,x^21 + x^20 + 231,2^3 * 3^2 * 7^2 * 19 * 43 * 173 * 211 * 463 * 617 * 43237 * 218737 * 4350743251 * 253428144649 * 782979785281 * 39419267841512189
4153,22,x^22 + x^21 + 134,2^4 * 3 * 23 * 31 * 67 * 173 * 2927 * 300961 * 22831931 * 8769000789253 * 2585968496242693871 * 222055679454191607754907
