p,n,poly,factorization
8231,2,x^2 + x + 11,2^4 * 3 * 5 * 7^3 * 823
8231,3,x^3 + x^2 + 3,2 * 5 * 823 * 67757593
8231,4,x^4 + x^3 + 22,2^5 * 3 * 5 * 7^3 * 823 * 33874681
8231,5,x^5 + x^4 + 23,2 * 5^2 * 11^2 * 31 * 823 * 163171 * 1500041
8231,6,x^6 + x^5 + 62,2^4 * 3^2 * 5 * 7^3 * 823 * 22580377 * 67757593
8231,7,x^7 + x^6 + 5,2 * 5 * 29 * 823 * 437263 * 24526052220483731
8231,8,x^8 + x^7 + 31,2^6 * 3 * 5 * 7^3 * 113 * 823 * 1289 * 1481 * 10638833 * 33874681
8231,9,x^9 + x^8 + 24,2 * 5 * 19 * 73 * 127 * 823 * 67757593 * 1765368723686970277
8231,10,x^10 + x^9 + 52,2^4 * 3 * 5^2 * 7^3 * 11^2 * 31 * 41 * 71 * 823 * 9521 * 163171 * 1500041 * 165589531
8231,11,x^11 + x^10 + 2,2 * 5 * 823 * 536999 * 2658308049858587590284735878031839
8231,12,x^12 + x^11 + 93,2^5 * 3^2 * 5 * 7^3 * 13 * 823 * 94561 * 22580377 * 33874681 * 67757593 * 3733833877
8231,13,x^13 + x^12 + 3,2 * 5 * 53 * 157 * 823 * 50441 * 19571969 * 11773084403803195412913922419017
8231,14,x^14 + x^13 + 208,2^4 * 3 * 5 * 7^4 * 29 * 823 * 161561 * 437263 * 455687 * 603339332359 * 24526052220483731
8231,15,x^15 + x^14 + 6,2 * 5^2 * 11^2 * 31 * 61 * 823 * 55051 * 163171 * 1500041 * 67757593 * 305904241 * 20506309208748271
8231,16,x^16 + x^15 + 170,2^7 * 3 * 5 * 7^3 * 17 * 113 * 823 * 1289 * 1481 * 10638833 * 33874681 * 833381760577 * 743528988303380369
8231,17,x^17 + x^16 + 63,2 * 5 * 823 * 13159 * 117609426809991882034226101 * 286833170369290949759756564918683
8231,18,x^18 + x^17 + 55,2^4 * 3^3 * 5 * 7^3 * 19 * 73 * 127 * 823 * 1180351 * 22580377 * 67757593 * 87817927409621047 * 1765368723686970277
8231,19,x^19 + x^18 + 35,2 * 5 * 823 * 749813791487382606286554247259519 * 40109400670136270767551395627770754471
8231,20,x^20 + x^19 + 312,2^5 * 3 * 5^2 * 7^3 * 11^2 * 31 * 41 * 71 * 823 * 9521 * 163171 * 1500041 * 8048101 * 33874681 * 165589531 * 2617745303848758798355021
