p,n,poly,factorization
4517,2,x^2 + x + 3,2^3 * 3^2 * 251 * 1129
4517,3,x^3 + x^2 + 2,2^2 * 7 * 73 * 1129 * 39937
4517,4,x^4 + x^3 + 3,2^4 * 3^2 * 5 * 197 * 251 * 1129 * 10357
4517,5,x^5 + x^4 + 5,2^2 * 461 * 1129 * 3671 * 246043111
4517,6,x^6 + x^5 + 80,2^3 * 3^3 * 7 * 73 * 251 * 1129 * 39937 * 6799591
4517,7,x^7 + x^6 + 2,2^2 * 1129 * 24687383519 * 344129288693
4517,8,x^8 + x^7 + 117,2^5 * 3^2 * 5 * 197 * 251 * 1129 * 10357 * 65729 * 3166746809
4517,9,x^9 + x^8 + 5,2^2 * 7 * 73 * 1129 * 39937 * 8493770912880025682983
4517,10,x^10 + x^9 + 20,2^3 * 3^2 * 11^2 * 61 * 251 * 461 * 691 * 1129 * 3671 * 6661 * 12251 * 246043111
4517,11,x^11 + x^10 + 48,2^2 * 23 * 89 * 199 * 1129 * 814935375101 * 10653761581798166459
4517,12,x^12 + x^11 + 21,2^4 * 3^3 * 5 * 7 * 13 * 73 * 197 * 251 * 1129 * 10357 * 39937 * 6799591 * 32022629354941
4517,13,x^13 + x^12 + 66,2^2 * 131 * 1129 * 226190372591 * 2435296431688722299370181462201
4517,14,x^14 + x^13 + 30,2^3 * 3^2 * 29 * 43 * 239 * 251 * 1129 * 35771 * 24687383519 * 344129288693 * 796542534551
4517,15,x^15 + x^14 + 5,2^2 * 7 * 73 * 461 * 1129 * 3671 * 39937 * 246043111 * 173262496272071507353455750001
4517,16,x^16 + x^15 + 46,2^6 * 3^2 * 5 * 17 * 197 * 251 * 1129 * 1889 * 10357 * 65729 * 3166746809 * 2698297615193295323183617
4517,17,x^17 + x^16 + 74,2^2 * 137 * 1129 * 8263 * 46309 * 58309253 * 4253609747 * 2310355246271414173228083781949
4517,18,x^18 + x^17 + 5,2^3 * 3^4 * 7 * 19 * 37 * 73 * 251 * 541 * 1129 * 3529 * 39937 * 6799591 * 2109478192957 * 8493770912880025682983
4517,19,x^19 + x^18 + 44,2^2 * 1129 * 7867 * 223617352401671 * 1968143224890455359 * 177021671227451513509852193669
4517,20,x^20 + x^19 + 48,2^4 * 3^2 * 5^2 * 11^2 * 61 * 197 * 251 * 461 * 691 * 1129 * 3671 * 6661 * 10357 * 12251 * 246043111 * 34660170827926817786621714621
4517,21,x^21 + x^20 + 41,2^2 * 7^2 * 73 * 1129 * 12979 * 39937 * 24687383519 * 344129288693 * 793899735013105953567511152154976860693
