p,e,n,poly,factorization
7499,1,2,x^2 + x + 7,2^3 * 3 * 5^4 * 23 * 163
7499,1,3,x^3 + x^2 + 12,2 * 7 * 23 * 163 * 1093 * 7351
7499,1,4,x^4 + x^3 + 43,2^4 * 3 * 5^4 * 23 * 29 * 163 * 969569
7499,1,5,x^5 + x^4 + 4,2 * 23 * 41 * 163 * 77141392682561
7499,1,6,x^6 + x^5 + 92,2^3 * 3^2 * 5^4 * 7 * 23 * 163 * 1093 * 7351 * 18742501
7499,1,7,x^7 + x^6 + 11,2 * 23 * 163 * 233591 * 319453 * 2383498935287
7499,1,8,x^8 + x^7 + 53,2^5 * 3 * 5^4 * 17 * 23 * 29 * 163 * 337 * 969569 * 275997149369
7499,1,9,x^9 + x^8 + 4,2 * 7 * 23 * 163 * 1093 * 7351 * 177836180265422549977501
7499,1,10,x^10 + x^9 + 8,2^3 * 3 * 5^5 * 11^2 * 23 * 41 * 163 * 601 * 8696122681 * 77141392682561
7499,1,11,x^11 + x^10 + 3,2 * 23 * 67 * 163 * 1783 * 4708312798440951734236725676958641
7499,1,12,x^12 + x^11 + 22,2^4 * 3^2 * 5^4 * 7 * 13 * 23 * 29 * 163 * 1093 * 4129 * 7351 * 27733 * 969569 * 2124361 * 18742501
7499,1,13,x^13 + x^12 + 9,2 * 23 * 163 * 31629924896950229497233188914214595705149955001
7499,1,14,x^14 + x^13 + 8,2^3 * 3 * 5^4 * 23 * 163 * 17977 * 233591 * 319453 * 2383498935287 * 9891109126900975891
7499,1,15,x^15 + x^14 + 4,2 * 7 * 23 * 31 * 41 * 61 * 163 * 1093 * 7351 * 9001 * 77141392682561 * 587471254092773813082211
7499,1,16,x^16 + x^15 + 35,2^6 * 3 * 5^4 * 17 * 23 * 29 * 163 * 337 * 969569 * 113847313 * 275997149369 * 43921184925280154441377
7499,1,17,x^17 + x^16 + 48,2 * 23 * 163 * 613 * 5742629204603043600624261203 * 28414520087224173102144748044959
7499,1,18,x^18 + x^17 + 28,2^3 * 3^3 * 5^4 * 7 * 19 * 23 * 37 * 163 * 1093 * 2089 * 4789 * 7351 * 18742501 * 8428693564927 * 177836180265422549977501
7499,1,19,x^19 + x^18 + 58,2 * 23 * 163 * 34961 * 68059 * 518473 * 4559557818677767326169304278144028902555623816482111063
7499,1,20,x^20 + x^19 + 28,2^4 * 3 * 5^5 * 11^2 * 23 * 29 * 41 * 163 * 601 * 969569 * 8696122681 * 77141392682561 * 10000617597202325608126012470001
7499,2,2,x^4 + x^3 + 43,2^4 * 3 * 5^4 * 23 * 29 * 163 * 969569
7499,2,3,x^6 + x^5 + 92,2^3 * 3^2 * 5^4 * 7 * 23 * 163 * 1093 * 7351 * 18742501
7499,2,4,x^8 + x^7 + 53,2^5 * 3 * 5^4 * 17 * 23 * 29 * 163 * 337 * 969569 * 275997149369
7499,2,5,x^10 + x^9 + 8,2^3 * 3 * 5^5 * 11^2 * 23 * 41 * 163 * 601 * 8696122681 * 77141392682561
7499,2,6,x^12 + x^11 + 22,2^4 * 3^2 * 5^4 * 7 * 13 * 23 * 29 * 163 * 1093 * 4129 * 7351 * 27733 * 969569 * 2124361 * 18742501
7499,2,7,x^14 + x^13 + 8,2^3 * 3 * 5^4 * 23 * 163 * 17977 * 233591 * 319453 * 2383498935287 * 9891109126900975891
7499,2,8,x^16 + x^15 + 35,2^6 * 3 * 5^4 * 17 * 23 * 29 * 163 * 337 * 969569 * 113847313 * 275997149369 * 43921184925280154441377
