p,e,n,poly,factorization
3931,1,2,x^2 + x + 12,2^3 * 3 * 5 * 131 * 983
3931,1,3,x^3 + x^2 + 33,2 * 3^2 * 5 * 7 * 31 * 131 * 23743
3931,1,4,x^4 + x^3 + 3,2^4 * 3 * 5 * 13 * 17 * 131 * 983 * 34961
3931,1,5,x^5 + x^4 + 9,2 * 3 * 5^2 * 11 * 131 * 4342701505151
3931,1,6,x^6 + x^5 + 46,2^3 * 3^2 * 5 * 7 * 31 * 131 * 983 * 2473 * 6247 * 23743
3931,1,7,x^7 + x^6 + 49,2 * 3 * 5 * 29 * 131 * 5694151 * 22351248070103
3931,1,8,x^8 + x^7 + 46,2^5 * 3 * 5 * 13 * 17 * 131 * 983 * 4001 * 34961 * 57073 * 522857
3931,1,9,x^9 + x^8 + 25,2 * 3^3 * 5 * 7 * 19 * 31 * 37 * 131 * 23743 * 2620999 * 667536208903
3931,1,10,x^10 + x^9 + 7,2^3 * 3 * 5^2 * 11 * 61 * 131 * 421 * 983 * 9295864381 * 4342701505151
3931,1,11,x^11 + x^10 + 24,2 * 3 * 5 * 131 * 757978453 * 1162743904571894642460172337
3931,1,12,x^12 + x^11 + 31,2^4 * 3^2 * 5 * 7 * 13 * 17 * 31 * 131 * 983 * 1321 * 2473 * 6247 * 23743 * 34961 * 107089 * 1687969
3931,1,13,x^13 + x^12 + 47,2 * 3 * 5 * 131 * 521 * 14284016386009423 * 1830033147742669287597791
3931,1,14,x^14 + x^13 + 2,2^3 * 3 * 5 * 29 * 71 * 131 * 983 * 1009 * 5694151 * 22351248070103 * 51494196107664269
3931,1,15,x^15 + x^14 + 92,2 * 3^2 * 5^2 * 7 * 11 * 31 * 131 * 4231 * 23743 * 13903075171 * 4342701505151 * 969080736911821
3931,1,16,x^16 + x^15 + 12,2^6 * 3 * 5 * 13 * 17 * 131 * 983 * 4001 * 34961 * 57073 * 102001 * 198977 * 522857 * 1404711205041499073
3931,1,17,x^17 + x^16 + 5,2 * 3 * 5 * 131 * 721629614281 * 50965824334071691378417 * 88423111692336454725161
3931,1,18,x^18 + x^17 + 7,2^3 * 3^3 * 5 * 7 * 19 * 31 * 37 * 131 * 983 * 2473 * 6247 * 23743 * 2620999 * 3856861 * 667536208903 * 956718728286931
3931,1,19,x^19 + x^18 + 30,2 * 3 * 5 * 131 * 30003738583774588232358656213 * 1674903959749538584584932157044342273
