p,e,n,poly,factorization
4049,1,2,x^2 + x + 7,2^5 * 3^4 * 5^2 * 11 * 23
4049,1,3,x^3 + x^2 + 3,2^4 * 11 * 23 * 67 * 244753
4049,1,4,x^4 + x^3 + 6,2^6 * 3^4 * 5^2 * 11 * 23 * 8197201
4049,1,5,x^5 + x^4 + 28,2^4 * 11 * 23 * 311 * 401 * 2155726291
4049,1,6,x^6 + x^5 + 56,2^5 * 3^5 * 5^2 * 7^2 * 11 * 23 * 43 * 67 * 2593 * 244753
4049,1,7,x^7 + x^6 + 24,2^4 * 11 * 23 * 4407516365487687235351
4049,1,8,x^8 + x^7 + 7,2^7 * 3^4 * 5^2 * 11 * 23 * 4153 * 11969 * 2703593 * 8197201
4049,1,9,x^9 + x^8 + 26,2^4 * 11 * 23 * 37 * 67 * 109^2 * 397 * 244753 * 25248840212539
4049,1,10,x^10 + x^9 + 54,2^5 * 3^4 * 5^3 * 11 * 23 * 41 * 311 * 401 * 2155726291 * 1310780583461
4049,1,11,x^11 + x^10 + 7,2^4 * 11^2 * 23 * 3191 * 33749360753039680189781834292151
4049,1,12,x^12 + x^11 + 136,2^6 * 3^5 * 5^2 * 7^2 * 11 * 13 * 23 * 43 * 67 * 2593 * 244753 * 8197201 * 20675105211877
4049,1,13,x^13 + x^12 + 43,2^4 * 11 * 23 * 27197 * 143053 * 262627 * 19007423455457636690536644743
4049,1,14,x^14 + x^13 + 19,2^5 * 3^4 * 5^2 * 11 * 23 * 211 * 463 * 3613 * 12480960429673 * 4407516365487687235351
4049,1,15,x^15 + x^14 + 130,2^4 * 11 * 23 * 31 * 67 * 311 * 401 * 18691 * 244753 * 2155726291 * 124646678409902917161781
4049,1,16,x^16 + x^15 + 329,2^8 * 3^4 * 5^2 * 11 * 17 * 23 * 2753 * 4153 * 11969 * 366721 * 2703593 * 8197201 * 161919937 * 12997534513
4049,1,17,x^17 + x^16 + 24,2^4 * 11 * 23 * 278563 * 20869169809 * 198824236781 * 37711183570573 * 119757745167010931
4049,1,18,x^18 + x^17 + 122,2^5 * 3^6 * 5^2 * 7^2 * 11 * 19 * 23 * 37 * 43 * 67 * 109^2 * 397 * 2593 * 244753 * 25248840212539 * 77305751245598356729
