p,e,n,poly,factorization
8719,1,2,x^2 + x + 31,2^5 * 3 * 5 * 109 * 1453
8719,1,3,x^3 + x^2 + 9,2 * 3^2 * 7 * 13 * 1453 * 278497
8719,1,4,x^4 + x^3 + 29,2^6 * 3 * 5 * 109 * 1453 * 38010481
8719,1,5,x^5 + x^4 + 17,2 * 3 * 31 * 71 * 1181 * 1453 * 2223548381
8719,1,6,x^6 + x^5 + 3,2^5 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 76012243
8719,1,7,x^7 + x^6 + 13,2 * 3 * 1453 * 439389706899134279455441
8719,1,8,x^8 + x^7 + 3,2^7 * 3 * 5 * 17 * 41 * 109 * 113 * 1453 * 38010481 * 36688123001
8719,1,9,x^9 + x^8 + 17,2 * 3^3 * 7 * 13 * 19 * 73 * 199 * 1453 * 278497 * 530578043295974119
8719,1,10,x^10 + x^9 + 19,2^5 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 1181 * 1453 * 2223548381 * 802015789121
8719,1,11,x^11 + x^10 + 9,2 * 3 * 23^2 * 67 * 1453 * 3631 * 164429 * 3743313850079 * 32057172139367
8719,1,12,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 16324381 * 38010481 * 76012243 * 354021781
8719,1,13,x^13 + x^12 + 5,2 * 3 * 1453 * 132674971939823 * 3583165896956179 * 406063566228627893
8719,1,14,x^14 + x^13 + 30,2^5 * 3 * 5 * 109 * 1453 * 7211 * 25537 * 4567193 * 522318637 * 439389706899134279455441
8719,1,15,x^15 + x^14 + 65,2 * 3^2 * 7 * 13 * 31 * 61 * 71 * 1181 * 1453 * 278497 * 2223548381 * 5893935781 * 92885596355111207281
8719,1,16,x^16 + x^15 + 71,2^8 * 3 * 5 * 17 * 41 * 109 * 113 * 1453 * 38010481 * 36688123001 * 16699498366563032220231304758721
8719,1,17,x^17 + x^16 + 26,2 * 3 * 137 * 1453 * 1016699563915879 * 29948902195142069 * 267437647659661410062278533443
8719,1,18,x^18 + x^17 + 15,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 109 * 199 * 1453 * 15139 * 278497 * 76012243 * 530578043295974119 * 29020365439687526257
8719,1,19,x^19 + x^18 + 9,2 * 3 * 229 * 1453 * 1787 * 3129947 * 66214483002669643245319201728349328106976978769953289361541
8719,1,20,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 181 * 641 * 1181 * 1453 * 38010481 * 2223548381 * 127124935241 * 802015789121 * 2264467367100661
8719,2,2,x^4 + x^3 + 29,2^6 * 3 * 5 * 109 * 1453 * 38010481
8719,2,3,x^6 + x^5 + 3,2^5 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 76012243
8719,2,4,x^8 + x^7 + 3,2^7 * 3 * 5 * 17 * 41 * 109 * 113 * 1453 * 38010481 * 36688123001
8719,2,5,x^10 + x^9 + 19,2^5 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 1181 * 1453 * 2223548381 * 802015789121
8719,2,6,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 16324381 * 38010481 * 76012243 * 354021781
8719,2,7,x^14 + x^13 + 30,2^5 * 3 * 5 * 109 * 1453 * 7211 * 25537 * 4567193 * 522318637 * 439389706899134279455441
8719,2,8,x^16 + x^15 + 71,2^8 * 3 * 5 * 17 * 41 * 109 * 113 * 1453 * 38010481 * 36688123001 * 16699498366563032220231304758721
8719,2,9,x^18 + x^17 + 15,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 109 * 199 * 1453 * 15139 * 278497 * 76012243 * 530578043295974119 * 29020365439687526257
8719,2,10,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 181 * 641 * 1181 * 1453 * 38010481 * 2223548381 * 127124935241 * 802015789121 * 2264467367100661
8719,3,2,x^6 + x^5 + 3,2^5 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 76012243
8719,3,3,x^9 + x^8 + 17,2 * 3^3 * 7 * 13 * 19 * 73 * 199 * 1453 * 278497 * 530578043295974119
8719,3,4,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 16324381 * 38010481 * 76012243 * 354021781
8719,3,5,x^15 + x^14 + 65,2 * 3^2 * 7 * 13 * 31 * 61 * 71 * 1181 * 1453 * 278497 * 2223548381 * 5893935781 * 92885596355111207281
8719,3,6,x^18 + x^17 + 15,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 109 * 199 * 1453 * 15139 * 278497 * 76012243 * 530578043295974119 * 29020365439687526257
8719,4,2,x^8 + x^7 + 3,2^7 * 3 * 5 * 17 * 41 * 109 * 113 * 1453 * 38010481 * 36688123001
8719,4,3,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 16324381 * 38010481 * 76012243 * 354021781
8719,4,4,x^16 + x^15 + 71,2^8 * 3 * 5 * 17 * 41 * 109 * 113 * 1453 * 38010481 * 36688123001 * 16699498366563032220231304758721
8719,4,5,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 181 * 641 * 1181 * 1453 * 38010481 * 2223548381 * 127124935241 * 802015789121 * 2264467367100661
8719,5,2,x^10 + x^9 + 19,2^5 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 1181 * 1453 * 2223548381 * 802015789121
8719,5,3,x^15 + x^14 + 65,2 * 3^2 * 7 * 13 * 31 * 61 * 71 * 1181 * 1453 * 278497 * 2223548381 * 5893935781 * 92885596355111207281
8719,5,4,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 181 * 641 * 1181 * 1453 * 38010481 * 2223548381 * 127124935241 * 802015789121 * 2264467367100661
8719,6,2,x^12 + x^11 + 39,2^6 * 3^2 * 5 * 7 * 13 * 109 * 1453 * 278497 * 16324381 * 38010481 * 76012243 * 354021781
8719,6,3,x^18 + x^17 + 15,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 109 * 199 * 1453 * 15139 * 278497 * 76012243 * 530578043295974119 * 29020365439687526257
8719,7,2,x^14 + x^13 + 30,2^5 * 3 * 5 * 109 * 1453 * 7211 * 25537 * 4567193 * 522318637 * 439389706899134279455441
8719,8,2,x^16 + x^15 + 71,2^8 * 3 * 5 * 17 * 41 * 109 * 113 * 1453 * 38010481 * 36688123001 * 16699498366563032220231304758721
8719,9,2,x^18 + x^17 + 15,2^5 * 3^3 * 5 * 7 * 13 * 19 * 73 * 109 * 199 * 1453 * 15139 * 278497 * 76012243 * 530578043295974119 * 29020365439687526257
8719,10,2,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11 * 31 * 71 * 109 * 131 * 181 * 641 * 1181 * 1453 * 38010481 * 2223548381 * 127124935241 * 802015789121 * 2264467367100661
