p,n,poly,factorization
2389,2,x^2 + x + 6,2^3 * 3 * 5 * 199 * 239
2389,3,x^3 + x^2 + 6,2^2 * 3^2 * 7 * 97 * 199 * 2803
2389,4,x^4 + x^3 + 33,2^4 * 3 * 5 * 199 * 239 * 2853661
2389,5,x^5 + x^4 + 6,2^2 * 3 * 31 * 199 * 661 * 1590315431
2389,6,x^6 + x^5 + 23,2^3 * 3^2 * 5 * 7 * 13^2 * 97 * 199 * 239 * 2803 * 33757
2389,7,x^7 + x^6 + 32,2^2 * 3 * 113 * 199 * 1645888013110517387
2389,8,x^8 + x^7 + 61,2^5 * 3 * 5 * 17 * 199 * 239 * 275881 * 2853661 * 3472673
2389,9,x^9 + x^8 + 6,2^2 * 3^3 * 7 * 97 * 127 * 199 * 379 * 541 * 2803 * 2379772533709
2389,10,x^10 + x^9 + 90,2^3 * 3 * 5^2 * 11 * 31 * 71 * 199 * 239 * 661 * 1590315431 * 8337998441
2389,11,x^11 + x^10 + 6,2^2 * 3 * 199 * 31709020591360069 * 191055918956737979
2389,12,x^12 + x^11 + 2,2^4 * 3^2 * 5 * 7 * 13^2 * 97 * 199 * 239 * 577 * 2803 * 33757 * 2853661 * 56453218873
2389,13,x^13 + x^12 + 76,2^2 * 3 * 199 * 1223 * 207757213 * 5193405881 * 26202383041776940519
2389,14,x^14 + x^13 + 2,2^3 * 3 * 5 * 113 * 199 * 239 * 434743 * 13053419 * 32746001 * 1645888013110517387
2389,15,x^15 + x^14 + 104,2^2 * 3^2 * 7 * 31 * 97 * 199 * 661 * 1381 * 2803 * 1590315431 * 767986687937128688119261
2389,16,x^16 + x^15 + 101,2^6 * 3 * 5 * 17 * 199 * 239 * 337 * 275881 * 2853661 * 3472673 * 1574234048914538501594593
2389,17,x^17 + x^16 + 99,2^2 * 3 * 137 * 199 * 2143 * 565706324063036917 * 6781198406978430015517408662523
2389,18,x^18 + x^17 + 165,2^3 * 3^3 * 5 * 7 * 13^2 * 19 * 37 * 97 * 127 * 199 * 239 * 379 * 541 * 2803 * 33757 * 6296707 * 41997949633 * 2379772533709
2389,19,x^19 + x^18 + 90,2^2 * 3 * 199 * 2354619034858889 * 5170619011221721 * 527970106455356035722171942239
2389,20,x^20 + x^19 + 162,2^4 * 3 * 5^2 * 11 * 31 * 71 * 199 * 239 * 661 * 1181 * 2141 * 27701 * 2853661 * 1590315431 * 8337998441 * 15148412047091621
2389,21,x^21 + x^20 + 67,2^2 * 3^2 * 7^2 * 43 * 97 * 113 * 199 * 2803 * 28869751 * 1645888013110517387 * 3975597748840846408100830972411
2389,22,x^22 + x^21 + 131,2^3 * 3 * 5 * 23 * 199 * 239 * 637781 * 31709020591360069 * 191055918956737979 * 412648559285314711895192647
2389,23,x^23 + x^22 + 165,2^2 * 3 * 199 * 3221 * 5523773 * 328745941624825691 * 2558667820231393391419 * 13990597640408179077769123
