p,e,n,poly,factorization
9781,1,2,x^2 + x + 10,2^3 * 3 * 5 * 67 * 73 * 163
9781,1,3,x^3 + x^2 + 33,2^2 * 3^2 * 5 * 7^2 * 163 * 650869
9781,1,4,x^4 + x^3 + 10,2^4 * 3 * 5 * 13 * 67 * 73 * 163 * 173 * 21269
9781,1,5,x^5 + x^4 + 30,2^2 * 3 * 5^2 * 31 * 71 * 163 * 19541 * 42563821
9781,1,6,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7^2 * 67 * 73 * 163 * 650869 * 95658181
9781,1,7,x^7 + x^6 + 47,2^2 * 3 * 5 * 127 * 163 * 337 * 1090332041 * 18765129293
9781,1,8,x^8 + x^7 + 51,2^5 * 3 * 5 * 13 * 67 * 73 * 163 * 173 * 1697 * 21269 * 2696628981113
9781,1,9,x^9 + x^8 + 6,2^2 * 3^3 * 5 * 7^2 * 163 * 487 * 650869 * 4770379 * 7040521 * 17843977
9781,1,10,x^10 + x^9 + 6,2^3 * 3 * 5^2 * 11 * 31 * 41 * 67 * 71 * 73 * 163 * 19541 * 42563821 * 20291403834211
9781,1,11,x^11 + x^10 + 24,2^2 * 3 * 5 * 23 * 163 * 881 * 5045514597553 * 78391284681226286065649
9781,1,12,x^12 + x^11 + 33,2^4 * 3^2 * 5 * 7^2 * 13 * 61 * 67 * 73 * 97 * 163 * 173 * 181 * 1009 * 21269 * 650869 * 8469577 * 95658181
9781,1,13,x^13 + x^12 + 87,2^2 * 3 * 5 * 79 * 163 * 443 * 4208959 * 5205206916961360715409990672960363311
9781,1,14,x^14 + x^13 + 106,2^3 * 3 * 5 * 67 * 73 * 127 * 163 * 337 * 1090332041 * 18765129293 * 875497991021593334600941
9781,1,15,x^15 + x^14 + 10,2^2 * 3^2 * 5^2 * 7^2 * 31 * 71 * 163 * 19541 * 57331 * 650869 * 42563821 * 8021486027041 * 182128251724651
9781,1,16,x^16 + x^15 + 47,2^6 * 3 * 5 * 13 * 17 * 67 * 73 * 163 * 173 * 1697 * 21269 * 879553 * 1467597793 * 2696628981113 * 1908613933424897
9781,1,17,x^17 + x^16 + 43,2^2 * 3 * 5 * 163 * 613 * 11447642863189604065583831731843050209101145498859369747944669
9781,1,18,x^18 + x^17 + 87,2^3 * 3^3 * 5 * 7^2 * 19 * 67 * 73 * 163 * 487 * 50671 * 148411 * 650869 * 4770379 * 7040521 * 17843977 * 95658181 * 6128022988819
9781,1,19,x^19 + x^18 + 19,2^2 * 3 * 5 * 163 * 540492317 * 16897127439362048363599 * 73509024576978634594845523095726752900453
9781,1,20,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 11 * 13 * 31 * 41 * 67 * 71 * 73 * 163 * 173 * 19541 * 21269 * 3316601 * 42563821 * 344085132641 * 20291403834211 * 73401837425881
9781,2,2,x^4 + x^3 + 10,2^4 * 3 * 5 * 13 * 67 * 73 * 163 * 173 * 21269
9781,2,3,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7^2 * 67 * 73 * 163 * 650869 * 95658181
9781,2,4,x^8 + x^7 + 51,2^5 * 3 * 5 * 13 * 67 * 73 * 163 * 173 * 1697 * 21269 * 2696628981113
9781,2,5,x^10 + x^9 + 6,2^3 * 3 * 5^2 * 11 * 31 * 41 * 67 * 71 * 73 * 163 * 19541 * 42563821 * 20291403834211
9781,2,6,x^12 + x^11 + 33,2^4 * 3^2 * 5 * 7^2 * 13 * 61 * 67 * 73 * 97 * 163 * 173 * 181 * 1009 * 21269 * 650869 * 8469577 * 95658181
9781,2,7,x^14 + x^13 + 106,2^3 * 3 * 5 * 67 * 73 * 127 * 163 * 337 * 1090332041 * 18765129293 * 875497991021593334600941
9781,2,8,x^16 + x^15 + 47,2^6 * 3 * 5 * 13 * 17 * 67 * 73 * 163 * 173 * 1697 * 21269 * 879553 * 1467597793 * 2696628981113 * 1908613933424897
9781,2,9,x^18 + x^17 + 87,2^3 * 3^3 * 5 * 7^2 * 19 * 67 * 73 * 163 * 487 * 50671 * 148411 * 650869 * 4770379 * 7040521 * 17843977 * 95658181 * 6128022988819
9781,2,10,x^20 + x^19 + 18,2^4 * 3 * 5^2 * 11 * 13 * 31 * 41 * 67 * 71 * 73 * 163 * 173 * 19541 * 21269 * 3316601 * 42563821 * 344085132641 * 20291403834211 * 73401837425881
9781,3,2,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7^2 * 67 * 73 * 163 * 650869 * 95658181
9781,3,3,x^9 + x^8 + 6,2^2 * 3^3 * 5 * 7^2 * 163 * 487 * 650869 * 4770379 * 7040521 * 17843977
9781,3,4,x^12 + x^11 + 33,2^4 * 3^2 * 5 * 7^2 * 13 * 61 * 67 * 73 * 97 * 163 * 173 * 181 * 1009 * 21269 * 650869 * 8469577 * 95658181
9781,3,5,x^15 + x^14 + 10,2^2 * 3^2 * 5^2 * 7^2 * 31 * 71 * 163 * 19541 * 57331 * 650869 * 42563821 * 8021486027041 * 182128251724651
9781,3,6,x^18 + x^17 + 87,2^3 * 3^3 * 5 * 7^2 * 19 * 67 * 73 * 163 * 487 * 50671 * 148411 * 650869 * 4770379 * 7040521 * 17843977 * 95658181 * 6128022988819
9781,4,2,x^8 + x^7 + 51,2^5 * 3 * 5 * 13 * 67 * 73 * 163 * 173 * 1697 * 21269 * 2696628981113
9781,4,3,x^12 + x^11 + 33,2^4 * 3^2 * 5 * 7^2 * 13 * 61 * 67 * 73 * 97 * 163 * 173 * 181 * 1009 * 21269 * 650869 * 8469577 * 95658181
9781,4,4,x^16 + x^15 + 47,2^6 * 3 * 5 * 13 * 17 * 67 * 73 * 163 * 173 * 1697 * 21269 * 879553 * 1467597793 * 2696628981113 * 1908613933424897
