p,n,poly,factorization
4909,2,x^2 + x + 6,2^3 * 3 * 5 * 409 * 491
4909,3,x^3 + x^2 + 6,2^2 * 3^2 * 7 * 19 * 193 * 313 * 409
4909,4,x^4 + x^3 + 23,2^4 * 3 * 5 * 13 * 17 * 409 * 491 * 54521
4909,5,x^5 + x^4 + 18,2^2 * 3 * 11 * 409 * 1201 * 2351 * 3011 * 6211
4909,6,x^6 + x^5 + 70,2^3 * 3^2 * 5 * 7 * 19 * 43 * 193 * 313 * 409 * 491 * 560311
4909,7,x^7 + x^6 + 13,2^2 * 3 * 409 * 23143 * 284509 * 2125842112633
4909,8,x^8 + x^7 + 42,2^5 * 3 * 5 * 13 * 17 * 409 * 491 * 54521 * 290363573577481
4909,9,x^9 + x^8 + 18,2^2 * 3^3 * 7 * 19 * 193 * 313 * 409 * 4664841992195633061157
4909,10,x^10 + x^9 + 13,2^3 * 3 * 5^2 * 11 * 409 * 491 * 1201 * 2351 * 3011 * 5501 * 6211 * 21109211881
4909,11,x^11 + x^10 + 22,2^2 * 3 * 409 * 419^2 * 991 * 2066153 * 22612814518778105910817
4909,12,x^12 + x^11 + 13,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 61 * 193 * 313 * 409 * 491 * 25933 * 54521 * 560311 * 367104337
4909,13,x^13 + x^12 + 30,2^2 * 3 * 131 * 409 * 3075191663658167 * 486251975667565464812515633
4909,14,x^14 + x^13 + 13,2^3 * 3 * 5 * 409 * 491 * 2731 * 23143 * 88397 * 284509 * 2125842112633 * 57957615074171
4909,15,x^15 + x^14 + 117,2^2 * 3^2 * 7 * 11 * 19 * 193 * 313 * 409 * 1201 * 2351 * 3011 * 6211 * 337175320317571452472137417361
4909,16,x^16 + x^15 + 30,2^6 * 3 * 5 * 13 * 17 * 337 * 409 * 491 * 54521 * 46305073 * 2630859281 * 4107316481 * 290363573577481
4909,17,x^17 + x^16 + 18,2^2 * 3 * 307 * 409 * 2143 * 492389 * 5923762535683 * 9384580952335703 * 6316777463859265661
4909,18,x^18 + x^17 + 13,2^3 * 3^3 * 5 * 7 * 19 * 37 * 43 * 73 * 109 * 193 * 313 * 409 * 491 * 560311 * 47534300841177757 * 4664841992195633061157
4909,19,x^19 + x^18 + 14,2^2 * 3 * 409 * 1166024691926358407977 * 1376084677577119929011 * 1708480984883683264990613
4909,20,x^20 + x^19 + 146,2^4 * 3 * 5^2 * 11 * 13 * 17 * 181 * 409 * 491 * 1201 * 2351 * 3011 * 5501 * 6211 * 15661 * 54521 * 433981 * 11296661 * 21109211881 * 24267518081
4909,21,x^21 + x^20 + 56,2^2 * 3^2 * 7^2 * 19 * 193 * 313 * 409 * 23143 * 284509 * 802873 * 2125842112633 * 14096779270684237 * 2471514224980311044563
