p,e,n,poly,factorization
677,1,2,x^2 + x + 3,2^3 * 3 * 13^2 * 113
677,1,3,x^3 + x^2 + 17,2^2 * 13^2 * 459007
677,1,4,x^4 + x^3 + 18,2^4 * 3 * 5 * 13^2 * 113 * 45833
677,1,5,x^5 + x^4 + 2,2^2 * 13^2 * 571 * 1901 * 193811
677,1,6,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 13^2 * 19 * 31 * 37 * 113 * 459007
677,1,7,x^7 + x^6 + 23,2^2 * 13^2 * 33851273 * 2848386899
677,1,8,x^8 + x^7 + 102,2^5 * 3 * 5 * 13^2 * 113 * 45833 * 105032736121
677,1,9,x^9 + x^8 + 2,2^2 * 13^2 * 72091 * 459007 * 486433 * 2745541
677,1,10,x^10 + x^9 + 82,2^3 * 3 * 11 * 13^2 * 113 * 571 * 1901 * 193811 * 19068694651
677,1,11,x^11 + x^10 + 2,2^2 * 13^2 * 3655499 * 426833573 * 12981456375361
677,1,12,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 45833 * 459007 * 563176981
677,1,13,x^13 + x^12 + 8,2^2 * 13^3 * 714105938465038330112414989105657
677,1,14,x^14 + x^13 + 83,2^3 * 3 * 13^2 * 43 * 113 * 309107 * 33851273 * 2848386899 * 7232920493
677,1,15,x^15 + x^14 + 2,2^2 * 13^2 * 571 * 1901 * 193811 * 459007 * 1445371 * 30485129299404931
677,1,16,x^16 + x^15 + 99,2^6 * 3 * 5 * 13^2 * 17 * 113 * 5281 * 45833 * 105032736121 * 245761735343319233
677,1,17,x^17 + x^16 + 42,2^2 * 13^2 * 159563 * 16841781051432209 * 725672159400331879447363
677,1,18,x^18 + x^17 + 91,2^3 * 3^3 * 7 * 13^2 * 19 * 31 * 37 * 113 * 1279 * 72091 * 459007 * 486433 * 993079 * 2745541 * 25267159
677,1,19,x^19 + x^18 + 29,2^2 * 13^2 * 1103 * 1483 * 546413405483211238744191318746277418383901763
677,1,20,x^20 + x^19 + 7,2^4 * 3 * 5^2 * 11 * 13^2 * 41 * 113 * 571 * 1901 * 45833 * 193811 * 19068694651 * 215255640726568682101
677,1,21,x^21 + x^20 + 23,2^2 * 13^2 * 1723 * 135913 * 459007 * 2455657 * 33851273 * 2848386899 * 16095633374482971163
677,1,22,x^22 + x^21 + 2,2^3 * 3 * 13^2 * 23 * 113 * 3655499 * 426833573 * 1112073733 * 12981456375361 * 789558371730557287
677,1,23,x^23 + x^22 + 43,2^2 * 13^2 * 3001501 * 62553871183365843965246133934840248361167765777516243607
677,1,24,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 673 * 45833 * 459007 * 563176981 * 105032736121 * 65568354572992980817
677,1,25,x^25 + x^24 + 29,2^2 * 13^2 * 101 * 571 * 1901 * 53951 * 193811 * 260951 * 2506577253151 * 114765787579674413323240758382751
677,1,26,x^26 + x^25 + 70,2^3 * 3 * 13^3 * 113 * 157 * 33073 * 11457047083 * 155588343818749687 * 714105938465038330112414989105657
677,1,27,x^27 + x^26 + 11,2^2 * 13^2 * 163 * 72091 * 459007 * 486433 * 2745541 * 5475306456357368172301572537699682119086034626389
677,1,28,x^28 + x^27 + 47,2^4 * 3 * 5 * 13^2 * 29 * 43 * 113 * 4789 * 45833 * 309107 * 33851273 * 2848386899 * 7232920493 * 66745231194057969952829052617
677,2,2,x^4 + x^3 + 18,2^4 * 3 * 5 * 13^2 * 113 * 45833
677,2,3,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 13^2 * 19 * 31 * 37 * 113 * 459007
677,2,4,x^8 + x^7 + 102,2^5 * 3 * 5 * 13^2 * 113 * 45833 * 105032736121
677,2,5,x^10 + x^9 + 82,2^3 * 3 * 11 * 13^2 * 113 * 571 * 1901 * 193811 * 19068694651
677,2,6,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 45833 * 459007 * 563176981
677,2,7,x^14 + x^13 + 83,2^3 * 3 * 13^2 * 43 * 113 * 309107 * 33851273 * 2848386899 * 7232920493
677,2,8,x^16 + x^15 + 99,2^6 * 3 * 5 * 13^2 * 17 * 113 * 5281 * 45833 * 105032736121 * 245761735343319233
677,2,9,x^18 + x^17 + 91,2^3 * 3^3 * 7 * 13^2 * 19 * 31 * 37 * 113 * 1279 * 72091 * 459007 * 486433 * 993079 * 2745541 * 25267159
677,2,10,x^20 + x^19 + 7,2^4 * 3 * 5^2 * 11 * 13^2 * 41 * 113 * 571 * 1901 * 45833 * 193811 * 19068694651 * 215255640726568682101
677,2,11,x^22 + x^21 + 2,2^3 * 3 * 13^2 * 23 * 113 * 3655499 * 426833573 * 1112073733 * 12981456375361 * 789558371730557287
677,2,12,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 673 * 45833 * 459007 * 563176981 * 105032736121 * 65568354572992980817
677,2,13,x^26 + x^25 + 70,2^3 * 3 * 13^3 * 113 * 157 * 33073 * 11457047083 * 155588343818749687 * 714105938465038330112414989105657
677,2,14,x^28 + x^27 + 47,2^4 * 3 * 5 * 13^2 * 29 * 43 * 113 * 4789 * 45833 * 309107 * 33851273 * 2848386899 * 7232920493 * 66745231194057969952829052617
677,3,2,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 13^2 * 19 * 31 * 37 * 113 * 459007
677,3,3,x^9 + x^8 + 2,2^2 * 13^2 * 72091 * 459007 * 486433 * 2745541
677,3,4,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 45833 * 459007 * 563176981
677,3,5,x^15 + x^14 + 2,2^2 * 13^2 * 571 * 1901 * 193811 * 459007 * 1445371 * 30485129299404931
677,3,6,x^18 + x^17 + 91,2^3 * 3^3 * 7 * 13^2 * 19 * 31 * 37 * 113 * 1279 * 72091 * 459007 * 486433 * 993079 * 2745541 * 25267159
677,3,7,x^21 + x^20 + 23,2^2 * 13^2 * 1723 * 135913 * 459007 * 2455657 * 33851273 * 2848386899 * 16095633374482971163
677,3,8,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 673 * 45833 * 459007 * 563176981 * 105032736121 * 65568354572992980817
677,3,9,x^27 + x^26 + 11,2^2 * 13^2 * 163 * 72091 * 459007 * 486433 * 2745541 * 5475306456357368172301572537699682119086034626389
677,4,2,x^8 + x^7 + 102,2^5 * 3 * 5 * 13^2 * 113 * 45833 * 105032736121
677,4,3,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 45833 * 459007 * 563176981
677,4,4,x^16 + x^15 + 99,2^6 * 3 * 5 * 13^2 * 17 * 113 * 5281 * 45833 * 105032736121 * 245761735343319233
677,4,5,x^20 + x^19 + 7,2^4 * 3 * 5^2 * 11 * 13^2 * 41 * 113 * 571 * 1901 * 45833 * 193811 * 19068694651 * 215255640726568682101
677,4,6,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 673 * 45833 * 459007 * 563176981 * 105032736121 * 65568354572992980817
677,4,7,x^28 + x^27 + 47,2^4 * 3 * 5 * 13^2 * 29 * 43 * 113 * 4789 * 45833 * 309107 * 33851273 * 2848386899 * 7232920493 * 66745231194057969952829052617
677,5,2,x^10 + x^9 + 82,2^3 * 3 * 11 * 13^2 * 113 * 571 * 1901 * 193811 * 19068694651
677,5,3,x^15 + x^14 + 2,2^2 * 13^2 * 571 * 1901 * 193811 * 459007 * 1445371 * 30485129299404931
677,5,4,x^20 + x^19 + 7,2^4 * 3 * 5^2 * 11 * 13^2 * 41 * 113 * 571 * 1901 * 45833 * 193811 * 19068694651 * 215255640726568682101
677,5,5,x^25 + x^24 + 29,2^2 * 13^2 * 101 * 571 * 1901 * 53951 * 193811 * 260951 * 2506577253151 * 114765787579674413323240758382751
677,6,2,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 45833 * 459007 * 563176981
677,6,3,x^18 + x^17 + 91,2^3 * 3^3 * 7 * 13^2 * 19 * 31 * 37 * 113 * 1279 * 72091 * 459007 * 486433 * 993079 * 2745541 * 25267159
677,6,4,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 673 * 45833 * 459007 * 563176981 * 105032736121 * 65568354572992980817
677,7,2,x^14 + x^13 + 83,2^3 * 3 * 13^2 * 43 * 113 * 309107 * 33851273 * 2848386899 * 7232920493
677,7,3,x^21 + x^20 + 23,2^2 * 13^2 * 1723 * 135913 * 459007 * 2455657 * 33851273 * 2848386899 * 16095633374482971163
677,7,4,x^28 + x^27 + 47,2^4 * 3 * 5 * 13^2 * 29 * 43 * 113 * 4789 * 45833 * 309107 * 33851273 * 2848386899 * 7232920493 * 66745231194057969952829052617
677,8,2,x^16 + x^15 + 99,2^6 * 3 * 5 * 13^2 * 17 * 113 * 5281 * 45833 * 105032736121 * 245761735343319233
677,8,3,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 673 * 45833 * 459007 * 563176981 * 105032736121 * 65568354572992980817
677,9,2,x^18 + x^17 + 91,2^3 * 3^3 * 7 * 13^2 * 19 * 31 * 37 * 113 * 1279 * 72091 * 459007 * 486433 * 993079 * 2745541 * 25267159
677,9,3,x^27 + x^26 + 11,2^2 * 13^2 * 163 * 72091 * 459007 * 486433 * 2745541 * 5475306456357368172301572537699682119086034626389
677,10,2,x^20 + x^19 + 7,2^4 * 3 * 5^2 * 11 * 13^2 * 41 * 113 * 571 * 1901 * 45833 * 193811 * 19068694651 * 215255640726568682101
677,11,2,x^22 + x^21 + 2,2^3 * 3 * 13^2 * 23 * 113 * 3655499 * 426833573 * 1112073733 * 12981456375361 * 789558371730557287
677,12,2,x^24 + x^23 + 28,2^5 * 3^2 * 5 * 7 * 13^2 * 19 * 31 * 37 * 113 * 373 * 673 * 45833 * 459007 * 563176981 * 105032736121 * 65568354572992980817
677,13,2,x^26 + x^25 + 70,2^3 * 3 * 13^3 * 113 * 157 * 33073 * 11457047083 * 155588343818749687 * 714105938465038330112414989105657
677,14,2,x^28 + x^27 + 47,2^4 * 3 * 5 * 13^2 * 29 * 43 * 113 * 4789 * 45833 * 309107 * 33851273 * 2848386899 * 7232920493 * 66745231194057969952829052617
