p,e,n,poly,factorization
5009,1,2,x^2 + x + 19,2^5 * 3 * 5 * 167 * 313
5009,1,3,x^3 + x^2 + 27,2^4 * 7 * 313 * 3585013
5009,1,4,x^4 + x^3 + 17,2^6 * 3 * 5 * 167 * 313 * 12545041
5009,1,5,x^5 + x^4 + 19,2^4 * 11 * 281 * 313 * 541 * 3461 * 108791
5009,1,6,x^6 + x^5 + 30,2^5 * 3^2 * 5 * 7 * 13 * 19 * 97 * 167 * 313 * 349 * 3585013
5009,1,7,x^7 + x^6 + 3,2^4 * 43 * 313 * 3221 * 114060092965729457
5009,1,8,x^8 + x^7 + 39,2^7 * 3 * 5 * 167 * 193 * 313 * 1242889 * 1312153 * 12545041
5009,1,9,x^9 + x^8 + 75,2^4 * 7 * 313 * 1090027 * 3585013 * 14490018320727673
5009,1,10,x^10 + x^9 + 82,2^5 * 3 * 5^2 * 11 * 167 * 181^2 * 211 * 281 * 313 * 541 * 1801 * 3461 * 10111 * 108791
5009,1,11,x^11 + x^10 + 30,2^4 * 23 * 313 * 81203 * 85427 * 87011 * 716354185807950484807
5009,1,12,x^12 + x^11 + 3,2^6 * 3^2 * 5 * 7 * 13 * 19 * 37 * 97 * 167 * 313 * 349 * 457 * 3585013 * 12545041 * 37229412709
5009,1,13,x^13 + x^12 + 24,2^4 * 313 * 521 * 1223 * 27097198303140967 * 14451419958425754993781
5009,1,14,x^14 + x^13 + 96,2^5 * 3 * 5 * 43 * 71 * 167 * 239 * 313 * 3221 * 28116817 * 33097644889 * 114060092965729457
5009,1,15,x^15 + x^14 + 15,2^4 * 7 * 11 * 31 * 281 * 313 * 541 * 751 * 3461 * 108791 * 680881 * 3585013 * 24994744163642762401
5009,1,16,x^16 + x^15 + 145,2^8 * 3 * 5 * 17 * 167 * 193 * 313 * 1242889 * 1312153 * 12545041 * 18032081 * 646373416622194672993
5009,1,17,x^17 + x^16 + 42,2^4 * 313 * 1361 * 45289 * 47363 * 207594366040978619 * 259177678787810200423039575017
