p,n,poly,factorization
6703,2,x^2 + x + 5,2^5 * 3 * 419 * 1117
6703,3,x^3 + x^2 + 16,2 * 3^2 * 7 * 787 * 1117 * 2719
6703,4,x^4 + x^3 + 6,2^6 * 3 * 5 * 13 * 37 * 419 * 1117 * 9341
6703,5,x^5 + x^4 + 23,2 * 3 * 11 * 151 * 1117 * 1215547798261
6703,6,x^6 + x^5 + 6,2^5 * 3^2 * 7 * 419 * 787 * 1117 * 2719 * 44923507
6703,7,x^7 + x^6 + 23,2 * 3 * 1117 * 38555287 * 2352860462813239
6703,8,x^8 + x^7 + 28,2^7 * 3 * 5 * 13 * 37 * 137 * 419 * 1117 * 9341 * 7367604674393
6703,9,x^9 + x^8 + 76,2 * 3^3 * 7 * 127 * 631 * 787 * 1117 * 2719 * 377277565881599587
6703,10,x^10 + x^9 + 75,2^5 * 3 * 11 * 151 * 419 * 1117 * 1215547798261 * 2018422558516261
6703,11,x^11 + x^10 + 4,2 * 3 * 881 * 1117 * 7992365524236017 * 26007927368413878449
6703,12,x^12 + x^11 + 239,2^6 * 3^2 * 5 * 7 * 13 * 37 * 419 * 787 * 1117 * 2617 * 2719 * 9341 * 21577 * 35750497 * 44923507
6703,13,x^13 + x^12 + 4,2 * 3 * 79 * 1117 * 26339 * 177841 * 267141114605119 * 83233168896725564939
6703,14,x^14 + x^13 + 6,2^5 * 3 * 29 * 379 * 419 * 421 * 1117 * 1723 * 12097 * 29303 * 32089 * 38555287 * 2352860462813239
6703,15,x^15 + x^14 + 29,2 * 3^2 * 7 * 11 * 31 * 151 * 331 * 787 * 1117 * 2719 * 6236236771 * 1215547798261 * 63676132236729631
6703,16,x^16 + x^15 + 28,2^8 * 3 * 5 * 13 * 17 * 37 * 137 * 419 * 1117 * 3889 * 9341 * 213361 * 5776721 * 7367604674393 * 25005783341377
6703,17,x^17 + x^16 + 67,2 * 3 * 103 * 1117 * 66403 * 973523 * 6926209 * 2243838137969 * 160514417364340499787589926623
6703,18,x^18 + x^17 + 12,2^5 * 3^3 * 7 * 19 * 127 * 419 * 631 * 787 * 1117 * 1747 * 2719 * 44923507 * 52588387 * 51961174633 * 377277565881599587
6703,19,x^19 + x^18 + 199,2 * 3 * 1117 * 3079 * 1139167573 * 212771493503951110068051129445382338509458642981235341899
6703,20,x^20 + x^19 + 48,2^6 * 3 * 5^2 * 11 * 13 * 37 * 41 * 151 * 419 * 1117 * 9341 * 54941 * 1215547798261 * 2018422558516261 * 361828960526182038560201
