p,r,n,poly,factorization
6949,1,2,x^2 + x + 2,2^3 * 3^2 * 5^2 * 139 * 193
6949,1,3,x^3 + x^2 + 13,2^2 * 3^3 * 31 * 193 * 519307
6949,1,4,x^4 + x^3 + 11,2^4 * 3^2 * 5^2 * 17 * 139 * 193 * 1420253
6949,1,5,x^5 + x^4 + 18,2^2 * 3^2 * 193 * 2332124592321101
6949,1,6,x^6 + x^5 + 40,2^3 * 3^3 * 5^2 * 7 * 31 * 97 * 139 * 193 * 211 * 337 * 519307
6949,1,7,x^7 + x^6 + 2,2^2 * 3^2 * 193 * 10417800737 * 10809866378123
6949,1,8,x^8 + x^7 + 140,2^5 * 3^2 * 5^2 * 17 * 139 * 193 * 1420253 * 23521313 * 49567577
6949,1,9,x^9 + x^8 + 21,2^2 * 3^4 * 31 * 193 * 5059 * 519307 * 303043249 * 24481798687
6949,1,10,x^10 + x^9 + 28,2^3 * 3^2 * 5^3 * 11 * 139 * 193 * 42390063224191 * 2332124592321101
6949,1,11,x^11 + x^10 + 11,2^2 * 3^2 * 23 * 193 * 38590883 * 593431213 * 498543067443720794903
6949,1,12,x^12 + x^11 + 11,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 31 * 97 * 139 * 193 * 211 * 337 * 519307 * 1420253 * 2754109 * 65127553
6949,1,13,x^13 + x^12 + 33,2^2 * 3^2 * 193 * 2237 * 101531 * 55829738580814709492487000940127063083
6949,1,14,x^14 + x^13 + 24,2^3 * 3^2 * 5^2 * 139 * 193 * 1499 * 1754959907 * 10417800737 * 42795937549 * 10809866378123
6949,1,15,x^15 + x^14 + 28,2^2 * 3^3 * 31 * 61 * 193 * 331 * 631 * 3001 * 519307 * 3225200311 * 44086550071 * 2332124592321101
6949,1,16,x^16 + x^15 + 2,2^6 * 3^2 * 5^2 * 17 * 139 * 193 * 1297 * 637873 * 1420253 * 2247409 * 23521313 * 49567577 * 1462150867723969
6949,1,17,x^17 + x^16 + 19,2^2 * 3^2 * 193 * 23367317 * 41711814143 * 30335528100923259997409233217141392824069971
6949,1,18,x^18 + x^17 + 103,2^3 * 3^4 * 5^2 * 7 * 19 * 31 * 37 * 97 * 109 * 139 * 193 * 211 * 337 * 5059 * 519307 * 303043249 * 24481798687 * 1469440640854447039
6949,1,19,x^19 + x^18 + 29,2^2 * 3^2 * 193 * 10831 * 27008844540625676297707217 * 4880783582740364397624873302742421116113
6949,1,20,x^20 + x^19 + 10,2^4 * 3^2 * 5^3 * 11 * 17 * 41 * 139 * 193 * 241 * 47381 * 1420253 * 42390063224191 * 2332124592321101 * 11613773788707303433141
6949,2,2,x^4 + x^3 + 11,2^4 * 3^2 * 5^2 * 17 * 139 * 193 * 1420253
6949,2,3,x^6 + x^5 + 40,2^3 * 3^3 * 5^2 * 7 * 31 * 97 * 139 * 193 * 211 * 337 * 519307
6949,2,4,x^8 + x^7 + 140,2^5 * 3^2 * 5^2 * 17 * 139 * 193 * 1420253 * 23521313 * 49567577
6949,2,5,x^10 + x^9 + 28,2^3 * 3^2 * 5^3 * 11 * 139 * 193 * 42390063224191 * 2332124592321101
6949,2,6,x^12 + x^11 + 11,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 31 * 97 * 139 * 193 * 211 * 337 * 519307 * 1420253 * 2754109 * 65127553
6949,2,7,x^14 + x^13 + 24,2^3 * 3^2 * 5^2 * 139 * 193 * 1499 * 1754959907 * 10417800737 * 42795937549 * 10809866378123
6949,2,8,x^16 + x^15 + 2,2^6 * 3^2 * 5^2 * 17 * 139 * 193 * 1297 * 637873 * 1420253 * 2247409 * 23521313 * 49567577 * 1462150867723969
6949,2,9,x^18 + x^17 + 103,2^3 * 3^4 * 5^2 * 7 * 19 * 31 * 37 * 97 * 109 * 139 * 193 * 211 * 337 * 5059 * 519307 * 303043249 * 24481798687 * 1469440640854447039
6949,2,10,x^20 + x^19 + 10,2^4 * 3^2 * 5^3 * 11 * 17 * 41 * 139 * 193 * 241 * 47381 * 1420253 * 42390063224191 * 2332124592321101 * 11613773788707303433141
6949,3,2,x^6 + x^5 + 40,2^3 * 3^3 * 5^2 * 7 * 31 * 97 * 139 * 193 * 211 * 337 * 519307
6949,3,3,x^9 + x^8 + 21,2^2 * 3^4 * 31 * 193 * 5059 * 519307 * 303043249 * 24481798687
6949,3,4,x^12 + x^11 + 11,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 31 * 97 * 139 * 193 * 211 * 337 * 519307 * 1420253 * 2754109 * 65127553
6949,3,5,x^15 + x^14 + 28,2^2 * 3^3 * 31 * 61 * 193 * 331 * 631 * 3001 * 519307 * 3225200311 * 44086550071 * 2332124592321101
6949,3,6,x^18 + x^17 + 103,2^3 * 3^4 * 5^2 * 7 * 19 * 31 * 37 * 97 * 109 * 139 * 193 * 211 * 337 * 5059 * 519307 * 303043249 * 24481798687 * 1469440640854447039
6949,4,2,x^8 + x^7 + 140,2^5 * 3^2 * 5^2 * 17 * 139 * 193 * 1420253 * 23521313 * 49567577
6949,4,3,x^12 + x^11 + 11,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 31 * 97 * 139 * 193 * 211 * 337 * 519307 * 1420253 * 2754109 * 65127553
6949,4,4,x^16 + x^15 + 2,2^6 * 3^2 * 5^2 * 17 * 139 * 193 * 1297 * 637873 * 1420253 * 2247409 * 23521313 * 49567577 * 1462150867723969
6949,4,5,x^20 + x^19 + 10,2^4 * 3^2 * 5^3 * 11 * 17 * 41 * 139 * 193 * 241 * 47381 * 1420253 * 42390063224191 * 2332124592321101 * 11613773788707303433141
6949,5,2,x^10 + x^9 + 28,2^3 * 3^2 * 5^3 * 11 * 139 * 193 * 42390063224191 * 2332124592321101
6949,5,3,x^15 + x^14 + 28,2^2 * 3^3 * 31 * 61 * 193 * 331 * 631 * 3001 * 519307 * 3225200311 * 44086550071 * 2332124592321101
6949,5,4,x^20 + x^19 + 10,2^4 * 3^2 * 5^3 * 11 * 17 * 41 * 139 * 193 * 241 * 47381 * 1420253 * 42390063224191 * 2332124592321101 * 11613773788707303433141
6949,6,2,x^12 + x^11 + 11,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 31 * 97 * 139 * 193 * 211 * 337 * 519307 * 1420253 * 2754109 * 65127553
6949,6,3,x^18 + x^17 + 103,2^3 * 3^4 * 5^2 * 7 * 19 * 31 * 37 * 97 * 109 * 139 * 193 * 211 * 337 * 5059 * 519307 * 303043249 * 24481798687 * 1469440640854447039
6949,7,2,x^14 + x^13 + 24,2^3 * 3^2 * 5^2 * 139 * 193 * 1499 * 1754959907 * 10417800737 * 42795937549 * 10809866378123
6949,8,2,x^16 + x^15 + 2,2^6 * 3^2 * 5^2 * 17 * 139 * 193 * 1297 * 637873 * 1420253 * 2247409 * 23521313 * 49567577 * 1462150867723969
6949,9,2,x^18 + x^17 + 103,2^3 * 3^4 * 5^2 * 7 * 19 * 31 * 37 * 97 * 109 * 139 * 193 * 211 * 337 * 5059 * 519307 * 303043249 * 24481798687 * 1469440640854447039
