p,n,poly,factorization
6659,2,x^2 + x + 7,2^3 * 3^2 * 5 * 37 * 3329
6659,3,x^3 + x^2 + 34,2 * 7 * 13 * 31 * 79 * 199 * 3329
6659,4,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 37 * 2417 * 3329 * 9173
6659,5,x^5 + x^4 + 12,2 * 11 * 3329 * 3547741 * 50391431
6659,6,x^6 + x^5 + 2,2^3 * 3^3 * 5 * 7 * 13 * 31 * 37 * 43 * 79 * 199 * 3329 * 343687
6659,7,x^7 + x^6 + 12,2 * 3319 * 3329 * 24907 * 1054849837385737
6659,8,x^8 + x^7 + 17,2^5 * 3^2 * 5 * 37 * 2417 * 3329 * 9173 * 983118942141481
6659,9,x^9 + x^8 + 3,2 * 7 * 13 * 19 * 31 * 73 * 79 * 199 * 3329 * 54394129 * 1155648078127
6659,10,x^10 + x^9 + 24,2^3 * 3^2 * 5^2 * 11 * 37 * 3329 * 334661 * 3547741 * 50391431 * 1174886021
6659,11,x^11 + x^10 + 3,2 * 23 * 617 * 2377 * 3329 * 378776446717681 * 13419311233508203
6659,12,x^12 + x^11 + 18,2^4 * 3^3 * 5 * 7 * 13 * 31 * 37 * 43 * 79 * 199 * 229 * 2417 * 3329 * 9173 * 343687 * 8586191440789
6659,13,x^13 + x^12 + 13,2 * 3329 * 374276761 * 20313302705773650660678316033833904081
6659,14,x^14 + x^13 + 285,2^3 * 3^2 * 5 * 37 * 463 * 2129 * 3319 * 3329 * 24907 * 4805249 * 18404173789 * 1054849837385737
6659,15,x^15 + x^14 + 138,2 * 7 * 11 * 13 * 31 * 79 * 199 * 421 * 3329 * 3547741 * 50391431 * 9181735953019950363232606141
6659,16,x^16 + x^15 + 51,2^6 * 3^2 * 5 * 17 * 37 * 2417 * 3329 * 9173 * 95857 * 168503125729 * 7039817614961 * 983118942141481
6659,17,x^17 + x^16 + 12,2 * 3329 * 2249095473791062099616884044961 * 6646631030643713783427477034561
6659,18,x^18 + x^17 + 11,2^3 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 43 * 73 * 79 * 199 * 3329 * 343687 * 54394129 * 30678685021 * 947318664601 * 1155648078127
6659,19,x^19 + x^18 + 13,2 * 3329 * 8893 * 77521 * 219983 * 4370898414803523570863683374819079624498746845284490639
6659,20,x^20 + x^19 + 175,2^4 * 3^2 * 5^2 * 11 * 37 * 2417 * 3329 * 9173 * 334661 * 3547741 * 50391431 * 1174886021 * 3866091330402063920386414694161
