p,r,n,poly,factorization
4549,1,2,x^2 + x + 11,2^3 * 3 * 5^2 * 7 * 13 * 379
4549,1,3,x^3 + x^2 + 17,2^2 * 3^2 * 379 * 6899317
4549,1,4,x^4 + x^3 + 33,2^4 * 3 * 5^2 * 7 * 13 * 281 * 379 * 36821
4549,1,5,x^5 + x^4 + 7,2^2 * 3 * 71 * 151 * 379 * 39950657581
4549,1,6,x^6 + x^5 + 35,2^3 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 6899317
4549,1,7,x^7 + x^6 + 24,2^2 * 3 * 29 * 379 * 8821 * 34647769524049739
4549,1,8,x^8 + x^7 + 28,2^5 * 3 * 5^2 * 7 * 13 * 241 * 281 * 379 * 36821 * 888416690761
4549,1,9,x^9 + x^8 + 21,2^2 * 3^3 * 379 * 6899317 * 2953754295844370347117
4549,1,10,x^10 + x^9 + 111,2^3 * 3 * 5^3 * 7 * 11 * 13 * 31 * 71 * 151 * 379 * 1321 * 190082041 * 39950657581
4549,1,11,x^11 + x^10 + 57,2^2 * 3 * 23 * 379 * 397488719 * 415147288300369607567950223
4549,1,12,x^12 + x^11 + 6,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 281 * 379 * 3931 * 36821 * 6899317 * 16001269 * 26761429
4549,1,13,x^13 + x^12 + 105,2^2 * 3 * 53 * 79 * 157 * 379 * 856571 * 6955573 * 20053391363909508577221133
4549,1,14,x^14 + x^13 + 17,2^3 * 3 * 5^2 * 7^2 * 13 * 29 * 379 * 883 * 2927 * 4649 * 8821 * 105331713439 * 34647769524049739
4549,1,15,x^15 + x^14 + 59,2^2 * 3^2 * 71 * 151 * 379 * 6899317 * 39950657581 * 183329356413265179528190306801
4549,1,16,x^16 + x^15 + 17,2^6 * 3 * 5^2 * 7 * 13 * 17^2 * 241 * 281 * 379 * 2161 * 7121 * 36821 * 888416690761 * 20615976171128883089
4549,1,17,x^17 + x^16 + 94,2^2 * 3 * 379 * 33631827752959088701036288623477893894822959150806316423601
4549,1,18,x^18 + x^17 + 90,2^3 * 3^3 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 2665261 * 6899317 * 3324726129015073 * 2953754295844370347117
4549,1,19,x^19 + x^18 + 35,2^2 * 3 * 379 * 695956898054911359085113036037366073001023317714254579086461361551
4549,1,20,x^20 + x^19 + 153,2^4 * 3 * 5^3 * 7 * 11 * 13 * 31 * 41 * 71 * 151 * 281 * 379 * 1181 * 1321 * 1741 * 36821 * 190082041 * 39950657581 * 2175178731769500823441
4549,1,21,x^21 + x^20 + 154,2^2 * 3^2 * 29 * 379 * 4663 * 8821 * 6899317 * 34647769524049739 * 16835667722371004257728913958227683576127
4549,2,2,x^4 + x^3 + 33,2^4 * 3 * 5^2 * 7 * 13 * 281 * 379 * 36821
4549,2,3,x^6 + x^5 + 35,2^3 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 6899317
4549,2,4,x^8 + x^7 + 28,2^5 * 3 * 5^2 * 7 * 13 * 241 * 281 * 379 * 36821 * 888416690761
4549,2,5,x^10 + x^9 + 111,2^3 * 3 * 5^3 * 7 * 11 * 13 * 31 * 71 * 151 * 379 * 1321 * 190082041 * 39950657581
4549,2,6,x^12 + x^11 + 6,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 281 * 379 * 3931 * 36821 * 6899317 * 16001269 * 26761429
4549,2,7,x^14 + x^13 + 17,2^3 * 3 * 5^2 * 7^2 * 13 * 29 * 379 * 883 * 2927 * 4649 * 8821 * 105331713439 * 34647769524049739
4549,2,8,x^16 + x^15 + 17,2^6 * 3 * 5^2 * 7 * 13 * 17^2 * 241 * 281 * 379 * 2161 * 7121 * 36821 * 888416690761 * 20615976171128883089
4549,2,9,x^18 + x^17 + 90,2^3 * 3^3 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 2665261 * 6899317 * 3324726129015073 * 2953754295844370347117
4549,2,10,x^20 + x^19 + 153,2^4 * 3 * 5^3 * 7 * 11 * 13 * 31 * 41 * 71 * 151 * 281 * 379 * 1181 * 1321 * 1741 * 36821 * 190082041 * 39950657581 * 2175178731769500823441
4549,3,2,x^6 + x^5 + 35,2^3 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 6899317
4549,3,3,x^9 + x^8 + 21,2^2 * 3^3 * 379 * 6899317 * 2953754295844370347117
4549,3,4,x^12 + x^11 + 6,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 281 * 379 * 3931 * 36821 * 6899317 * 16001269 * 26761429
4549,3,5,x^15 + x^14 + 59,2^2 * 3^2 * 71 * 151 * 379 * 6899317 * 39950657581 * 183329356413265179528190306801
4549,3,6,x^18 + x^17 + 90,2^3 * 3^3 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 2665261 * 6899317 * 3324726129015073 * 2953754295844370347117
4549,3,7,x^21 + x^20 + 154,2^2 * 3^2 * 29 * 379 * 4663 * 8821 * 6899317 * 34647769524049739 * 16835667722371004257728913958227683576127
4549,4,2,x^8 + x^7 + 28,2^5 * 3 * 5^2 * 7 * 13 * 241 * 281 * 379 * 36821 * 888416690761
4549,4,3,x^12 + x^11 + 6,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 281 * 379 * 3931 * 36821 * 6899317 * 16001269 * 26761429
4549,4,4,x^16 + x^15 + 17,2^6 * 3 * 5^2 * 7 * 13 * 17^2 * 241 * 281 * 379 * 2161 * 7121 * 36821 * 888416690761 * 20615976171128883089
4549,4,5,x^20 + x^19 + 153,2^4 * 3 * 5^3 * 7 * 11 * 13 * 31 * 41 * 71 * 151 * 281 * 379 * 1181 * 1321 * 1741 * 36821 * 190082041 * 39950657581 * 2175178731769500823441
4549,5,2,x^10 + x^9 + 111,2^3 * 3 * 5^3 * 7 * 11 * 13 * 31 * 71 * 151 * 379 * 1321 * 190082041 * 39950657581
4549,5,3,x^15 + x^14 + 59,2^2 * 3^2 * 71 * 151 * 379 * 6899317 * 39950657581 * 183329356413265179528190306801
4549,5,4,x^20 + x^19 + 153,2^4 * 3 * 5^3 * 7 * 11 * 13 * 31 * 41 * 71 * 151 * 281 * 379 * 1181 * 1321 * 1741 * 36821 * 190082041 * 39950657581 * 2175178731769500823441
4549,6,2,x^12 + x^11 + 6,2^4 * 3^2 * 5^2 * 7 * 13 * 19 * 277 * 281 * 379 * 3931 * 36821 * 6899317 * 16001269 * 26761429
4549,6,3,x^18 + x^17 + 90,2^3 * 3^3 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 2665261 * 6899317 * 3324726129015073 * 2953754295844370347117
4549,7,2,x^14 + x^13 + 17,2^3 * 3 * 5^2 * 7^2 * 13 * 29 * 379 * 883 * 2927 * 4649 * 8821 * 105331713439 * 34647769524049739
4549,7,3,x^21 + x^20 + 154,2^2 * 3^2 * 29 * 379 * 4663 * 8821 * 6899317 * 34647769524049739 * 16835667722371004257728913958227683576127
4549,8,2,x^16 + x^15 + 17,2^6 * 3 * 5^2 * 7 * 13 * 17^2 * 241 * 281 * 379 * 2161 * 7121 * 36821 * 888416690761 * 20615976171128883089
4549,9,2,x^18 + x^17 + 90,2^3 * 3^3 * 5^2 * 7 * 13 * 19 * 277 * 379 * 3931 * 2665261 * 6899317 * 3324726129015073 * 2953754295844370347117
4549,10,2,x^20 + x^19 + 153,2^4 * 3 * 5^3 * 7 * 11 * 13 * 31 * 41 * 71 * 151 * 281 * 379 * 1181 * 1321 * 1741 * 36821 * 190082041 * 39950657581 * 2175178731769500823441
