p,e,n,poly,factorization
2099,1,2,x^2 + x + 8,2^3 * 3 * 5^2 * 7 * 1049
2099,1,3,x^3 + x^2 + 12,2 * 277 * 1049 * 15913
2099,1,4,x^4 + x^3 + 14,2^4 * 3 * 5^2 * 7 * 1049 * 1289 * 1709
2099,1,5,x^5 + x^4 + 9,2 * 11 * 1049 * 12101 * 145895791
2099,1,6,x^6 + x^5 + 44,2^3 * 3^2 * 5^2 * 7 * 37 * 97 * 277 * 409 * 1049 * 15913
2099,1,7,x^7 + x^6 + 7,2 * 43 * 1049 * 1989816971133643807
2099,1,8,x^8 + x^7 + 115,2^5 * 3 * 5^2 * 7 * 17 * 89 * 1049 * 1289 * 1709 * 6414766177
2099,1,9,x^9 + x^8 + 7,2 * 19 * 73 * 277 * 1049 * 15913 * 3097999 * 19902924577
2099,1,10,x^10 + x^9 + 8,2^3 * 3 * 5^3 * 7 * 11 * 1049 * 12101 * 145895791 * 3880367815801
2099,1,11,x^11 + x^10 + 26,2 * 23 * 67 * 463 * 727 * 1049 * 3201940813815949635202961
2099,1,12,x^12 + x^11 + 39,2^4 * 3^2 * 5^2 * 7 * 13 * 37 * 97 * 277 * 409 * 1049 * 1289 * 1709 * 15913 * 1493159849677
2099,1,13,x^13 + x^12 + 61,2 * 1049 * 126751 * 163151 * 353846645889715205372236195001
2099,1,14,x^14 + x^13 + 76,2^3 * 3 * 5^2 * 7^2 * 43 * 1049 * 1989816971133643807 * 12211520288017043701
2099,1,15,x^15 + x^14 + 9,2 * 11 * 61 * 277 * 1049 * 12101 * 15913 * 28111 * 31981 * 35828701 * 145895791 * 191674051
2099,1,16,x^16 + x^15 + 10,2^6 * 3 * 5^2 * 7 * 17 * 89 * 113 * 1049 * 1289 * 1709 * 735073 * 6414766177 * 2268091643892067649
2099,1,17,x^17 + x^16 + 51,2 * 239 * 1049 * 7644933489903679 * 77738178370859335919507660716754321
2099,1,18,x^18 + x^17 + 2,2^3 * 3^3 * 5^2 * 7 * 19 * 37 * 73 * 97 * 181 * 277 * 409 * 1049 * 15913 * 109891 * 3097999 * 19902924577 * 1433219394331
2099,1,19,x^19 + x^18 + 7,2 * 647 * 1049 * 499283 * 1937223770847635622313311091695458598051864704655001
2099,1,20,x^20 + x^19 + 14,2^4 * 3 * 5^3 * 7 * 11 * 41 * 1049 * 1289 * 1709 * 12101 * 145895791 * 2416652962501 * 3802780552661 * 3880367815801
2099,1,21,x^21 + x^20 + 31,2 * 43 * 277 * 1049 * 15913 * 1989816971133643807 * 7310419654012606192315570368940717817401
2099,1,22,x^22 + x^21 + 70,2^3 * 3 * 5^2 * 7 * 23 * 67 * 463 * 727 * 1049 * 3148619 * 59172697 * 2673996161 * 3330544757 * 3201940813815949635202961
2099,1,23,x^23 + x^22 + 31,2 * 1049 * 191384721338338622429420890361 * 63470707503822805824330522575504452872086141
2099,1,24,x^24 + x^23 + 102,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 37 * 89 * 97 * 277 * 409 * 1049 * 1289 * 1709 * 3433 * 15913 * 55609 * 717004201 * 2752700233 * 6414766177 * 1493159849677
2099,2,2,x^4 + x^3 + 14,2^4 * 3 * 5^2 * 7 * 1049 * 1289 * 1709
2099,2,3,x^6 + x^5 + 44,2^3 * 3^2 * 5^2 * 7 * 37 * 97 * 277 * 409 * 1049 * 15913
2099,2,4,x^8 + x^7 + 115,2^5 * 3 * 5^2 * 7 * 17 * 89 * 1049 * 1289 * 1709 * 6414766177
2099,2,5,x^10 + x^9 + 8,2^3 * 3 * 5^3 * 7 * 11 * 1049 * 12101 * 145895791 * 3880367815801
2099,2,6,x^12 + x^11 + 39,2^4 * 3^2 * 5^2 * 7 * 13 * 37 * 97 * 277 * 409 * 1049 * 1289 * 1709 * 15913 * 1493159849677
