p,e,n,poly,factorization
9833,1,2,x^2 + x + 5,2^4 * 3 * 11 * 149 * 1229
9833,1,3,x^3 + x^2 + 6,2^3 * 1229 * 2437 * 39679
9833,1,4,x^4 + x^3 + 6,2^5 * 3 * 5 * 11 * 13 * 149 * 577 * 1229 * 1289
9833,1,5,x^5 + x^4 + 6,2^3 * 101 * 181 * 1229 * 11941 * 42829961
9833,1,6,x^6 + x^5 + 12,2^4 * 3^2 * 7 * 11 * 31 * 97 * 149 * 1229 * 1531 * 2437 * 39679
9833,1,7,x^7 + x^6 + 10,2^3 * 701 * 1229 * 36919 * 4790143 * 7291954979
9833,1,8,x^8 + x^7 + 38,2^6 * 3 * 5 * 11 * 13 * 73 * 149 * 577 * 1229 * 1289 * 82793 * 773388449
9833,1,9,x^9 + x^8 + 7,2^3 * 163 * 1229 * 2437 * 39679 * 5545345764807392988889
9833,1,10,x^10 + x^9 + 47,2^4 * 3 * 11 * 101 * 149 * 181 * 1229 * 1321 * 11941 * 42829961 * 7076152342121
9833,1,11,x^11 + x^10 + 20,2^3 * 23 * 1229 * 4044863483 * 117807812959387 * 771078800006461
9833,1,12,x^12 + x^11 + 10,2^5 * 3^2 * 5 * 7 * 11 * 13 * 31 * 97 * 149 * 577 * 1229 * 1289 * 1531 * 2437 * 39679 * 9348547782588433
9833,1,13,x^13 + x^12 + 17,2^3 * 53 * 157 * 1229 * 14561 * 18773 * 522999896849 * 686870132234235206568793
9833,1,14,x^14 + x^13 + 26,2^4 * 3 * 11 * 149 * 701 * 1229 * 36919 * 1427483 * 4790143 * 7291954979 * 633142002208751099
9833,1,15,x^15 + x^14 + 5,2^3 * 61 * 101 * 181 * 691 * 1229 * 2437 * 11941 * 39679 * 1048291 * 1878931 * 42829961 * 1052552028619471
9833,1,16,x^16 + x^15 + 160,2^7 * 3 * 5 * 11 * 13 * 17 * 73 * 149 * 577 * 1229 * 1289 * 50497 * 82793 * 136657 * 93814481 * 773388449 * 3970471250737
9833,1,17,x^17 + x^16 + 20,2^3 * 307 * 1229 * 5174189 * 4808837836506259671234599656854478716094887894660331127
9833,1,18,x^18 + x^17 + 14,2^4 * 3^3 * 7 * 11 * 19 * 31 * 37 * 97 * 149 * 163 * 1229 * 1531 * 2437 * 9739 * 16417 * 39679 * 2680596777799 * 5545345764807392988889
9833,1,19,x^19 + x^18 + 3,2^3 * 1229 * 1155619 * 1175180152340784141767 * 7420546690913549721841 * 73288840446268480857071
