p,n,poly,factorization
193,2,x^2 + x + 5,2^7 * 3 * 97
193,3,x^3 + x^2 + 17,2^6 * 3^2 * 7 * 1783
193,4,x^4 + x^3 + 38,2^8 * 3 * 5^3 * 97 * 149
193,5,x^5 + x^4 + 22,2^6 * 3 * 1394714501
193,6,x^6 + x^5 + 15,2^7 * 3^2 * 7 * 97 * 1783 * 37057
193,7,x^7 + x^6 + 17,2^6 * 3 * 43 * 1208179545301
193,8,x^8 + x^7 + 41,2^9 * 3 * 5^3 * 97 * 149 * 257 * 2699393
193,9,x^9 + x^8 + 38,2^6 * 3^3 * 7 * 1783 * 17227515912769
193,10,x^10 + x^9 + 40,2^7 * 3 * 11 * 97 * 8461 * 14831 * 1394714501
193,11,x^11 + x^10 + 103,2^6 * 3 * 23 * 67 * 27259 * 644557 * 2662289521
193,12,x^12 + x^11 + x + 22,2^8 * 3^2 * 5^3 * 7 * 13 * 37 * 97 * 149 * 1783 * 37057 * 2884513
193,13,x^13 + x^12 + 52,2^6 * 3 * 131 * 65027 * 104287 * 3022376751345979
193,14,x^14 + x^13 + 15,2^7 * 3 * 43 * 71 * 97 * 724170925367 * 1208179545301
193,15,x^15 + x^14 + 40,2^6 * 3^2 * 7 * 31 * 571 * 1783 * 1394714501 * 108194366928301
193,16,x^16 + x^15 + 91,2^10 * 3 * 5^3 * 17 * 97 * 149 * 257 * 2699393 * 56621263321146353
193,17,x^17 + x^16 + 38,2^6 * 3 * 137 * 20707 * 81968898621607 * 16020872865349477
193,18,x^18 + x^17 + 78,2^7 * 3^3 * 7 * 19 * 97 * 163 * 577 * 1783 * 37057 * 28921897 * 17227515912769
193,19,x^19 + x^18 + 61,2^6 * 3 * 14848802443 * 441470831177 * 21168700529862708113
193,20,x^20 + x^19 + 34,2^8 * 3 * 5^4 * 11 * 97 * 149 * 8461 * 14831 * 2826181 * 1394714501 * 136231279721
193,21,x^21 + x^20 + 123,2^6 * 3^2 * 7^2 * 43 * 1051 * 1783 * 10373371 * 49506871 * 703307977 * 1208179545301
193,22,x^22 + x^21 + x + 47,2^7 * 3 * 23 * 67 * 97 * 27259 * 644557 * 2662289521 * 71339271343004303365057
193,23,x^23 + x^22 + 15,2^6 * 3 * 54419 * 5900911239006733 * 599580140353613008549474293409
193,24,x^24 + x^23 + 2*x + 116,2^9 * 3^2 * 5^3 * 7 * 13 * 37 * 97 * 149 * 257 * 1783 * 37057 * 74209 * 2699393 * 2884513 * 25941906662689
193,25,x^25 + x^24 + 10,2^6 * 3 * 101 * 751 * 1394714501 * 15956420248501 * 4248634813883086344825445651
193,26,x^26 + x^25 + 10,2^7 * 3 * 97 * 131 * 65027 * 104287 * 37919936939 * 3022376751345979 * 70077028939427459
193,27,x^27 + x^26 + 132,2^6 * 3^4 * 7 * 379 * 1567 * 1783 * 17227515912769 * 34155362737788247 * 2268523063472109211
193,28,x^28 + x^27 + 34,2^8 * 3 * 5^3 * 29 * 43 * 71 * 97 * 149 * 449 * 724170925367 * 1208179545301 * 205131195042236780540917
193,29,x^29 + 2*x^28 + 146,2^6 * 3 * 59 * 2837465874151925768709613 * 59439900512462594865069790654892200003
193,30,x^30 + x^29 + 47,2^7 * 3^2 * 7 * 11 * 31 * 97 * 571 * 1783 * 8461 * 14831 * 37057 * 663541 * 1394714501 * 2916319284061 * 108194366928301
193,31,x^31 + x^30 + 123,2^6 * 3 * 79423 * 1382481135867116052000712586291 * 3375746679372948043240103625703451
193,32,x^32 + x^31 + x + 45,2^11 * 3 * 5^3 * 17 * 97 * 149 * 257 * 3329 * 2699393 * 1221540153793 * 56621263321146353 * 455685706076572647233
193,33,x^33 + x^32 + 103,2^6 * 3^2 * 7 * 23 * 67 * 1783 * 27259 * 644557 * 553776763 * 2382866641 * 2662289521 * 3876641980692156994260472003
193,34,x^34 + x^33 + 159,2^7 * 3 * 97 * 103 * 137 * 307 * 409 * 6359 * 20707 * 51910351 * 81968898621607 * 16020872865349477 * 863636173643499101
193,35,x^35 + x^34 + 52,2^6 * 3 * 43 * 211 * 1394714501 * 3388242691 * 16316683321 * 665982143681 * 1208179545301 * 913624843944343627601
