p,e,n,poly,factorization
2267,1,2,x^2 + x + 2,2^3 * 3^4 * 7 * 11 * 103
2267,1,3,x^3 + x^2 + 21,2 * 11 * 37 * 79 * 103 * 1759
2267,1,4,x^4 + x^3 + 2,2^4 * 3^4 * 5 * 7 * 11 * 13^2 * 103 * 3041
2267,1,5,x^5 + x^4 + 7,2 * 11 * 31 * 103 * 241 * 3536868871
2267,1,6,x^6 + x^5 + 60,2^3 * 3^5 * 7 * 11 * 37 * 79 * 97 * 103 * 127 * 139 * 1759
2267,1,7,x^7 + x^6 + 38,2 * 11 * 103 * 1093 * 2570233 * 48340159393
2267,1,8,x^8 + x^7 + 105,2^5 * 3^4 * 5 * 7 * 11 * 13^2 * 103 * 769 * 3041 * 17173141369
2267,1,9,x^9 + x^8 + 40,2 * 11 * 19 * 37 * 73 * 79 * 103 * 1759 * 58968667 * 1659630277
2267,1,10,x^10 + x^9 + 32,2^3 * 3^4 * 7 * 11 * 31 * 71 * 103 * 241 * 3536868871 * 371840081611
2267,1,11,x^11 + x^10 + 47,2 * 11^2 * 23 * 103 * 8537 * 1505659 * 838414523 * 1315514369401
2267,1,12,x^12 + x^11 + 133,2^4 * 3^5 * 5 * 7 * 11 * 13^2 * 37 * 79 * 97 * 103 * 127 * 139 * 193 * 457 * 1759 * 3041 * 299455633
2267,1,13,x^13 + x^12 + 30,2 * 11 * 103 * 18433587132254736338049462945280764876121
2267,1,14,x^14 + x^13 + 35,2^3 * 3^4 * 7^2 * 11 * 29 * 103 * 113 * 1093 * 8093 * 2570233 * 48340159393 * 730858948709
2267,1,15,x^15 + x^14 + 88,2 * 11 * 31 * 37 * 79 * 103 * 151 * 241 * 1759 * 2094123271 * 3536868871 * 2205166347654481
2267,1,16,x^16 + x^15 + 14,2^6 * 3^4 * 5 * 7 * 11 * 13^2 * 17 * 103 * 769 * 3041 * 190577 * 17173141369 * 107662077972289437169
